,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
90,April,2,23:00:00,0.8,15.0,0.0,0.0,342.67
91,April,2,23:30:00,1.0,10.0,0.0,0.0,257.9
92,April,3,00:00:00,1.0,8.0,0.0,0.0,291.75
93,April,3,00:30:00,1.0,4.0,0.0,0.0,230.75
94,April,3,01:00:00,1.0,1.0,0.0,0.0,89.0
95,April,3,01:30:00,1.0,1.0,0.0,0.0,258.0
96,April,3,02:00:00,1.0,1.0,0.0,0.0,113.0
97,April,3,04:00:00,1.0,2.0,0.0,0.0,203.5
98,April,3,04:30:00,1.0,1.0,0.0,0.0,76.0
99,April,3,05:00:00,1.0,1.0,0.0,0.0,196.0
100,April,3,05:30:00,1.0,1.0,0.0,0.0,281.0
101,April,3,06:00:00,1.0,3.0,0.0,0.0,284.0
102,April,3,06:30:00,0.5,3.0,1.0,0.3333,323.5
103,April,3,07:00:00,0.8182,13.0,2.0,0.1538,327.18
104,April,3,07:30:00,0.8333,6.0,0.0,0.0,459.5
105,April,3,08:00:00,0.9286,43.0,1.0,0.0233,274.83
106,April,3,08:30:00,1.0,96.0,0.0,0.0,310.55
107,April,3,09:00:00,0.9908,109.0,0.0,0.0,291.0
108,April,3,09:30:00,0.9866,149.0,0.0,0.0,311.04
109,April,3,10:00:00,0.9844,192.0,0.0,0.0,292.23
110,April,3,10:30:00,1.0,223.0,0.0,0.0,288.19
111,April,3,11:00:00,0.9486,257.0,4.0,0.0156,293.48
112,April,3,11:30:00,0.9787,235.0,0.0,0.0,288.07
113,April,3,12:00:00,0.9617,261.0,0.0,0.0,295.89
114,April,3,12:30:00,0.962,237.0,0.0,0.0,303.3
115,April,3,13:00:00,0.9593,246.0,,,
116,April,3,13:30:00,0.9825,230.0,,,
117,April,3,14:00:00,0.9805,256.0,,,
118,April,3,14:30:00,0.9716,283.0,,,
119,April,3,15:00:00,0.9114,272.0,,,
120,April,3,15:30:00,0.9835,242.0,,,
121,April,3,16:00:00,0.9885,261.0,,,
122,April,3,16:30:00,1.0,223.0,,,
123,April,3,17:00:00,0.9857,210.0,,,
124,April,3,17:30:00,0.9891,183.0,,,
125,April,3,18:00:00,1.0,139.0,,,
126,April,3,18:30:00,0.9811,159.0,0.0,0.0,288.44
127,April,3,19:00:00,0.9787,95.0,1.0,0.0105,380.83
128,April,3,19:30:00,1.0,78.0,0.0,0.0,380.12
129,April,3,20:00:00,0.9615,52.0,0.0,0.0,327.65
130,April,3,20:30:00,0.8889,47.0,2.0,0.0426,342.8
131,April,3,21:00:00,0.9394,36.0,3.0,0.0833,270.27
132,April,3,21:30:00,1.0,22.0,0.0,0.0,285.95
133,April,3,22:00:00,0.9231,27.0,1.0,0.037,350.27
134,April,3,22:30:00,0.5,13.0,1.0,0.0769,320.42
135,April,3,23:00:00,0.5,14.0,0.0,0.0,275.0
136,April,3,23:30:00,0.7778,9.0,0.0,0.0,247.67
137,April,4,00:00:00,0.8,5.0,0.0,0.0,228.8
138,April,4,00:30:00,1.0,6.0,0.0,0.0,337.0
139,April,4,01:00:00,1.0,9.0,0.0,0.0,202.89
140,April,4,01:30:00,1.0,4.0,0.0,0.0,256.0
141,April,4,03:30:00,,0.0,0.0,,
142,April,4,04:00:00,0.5,2.0,0.0,0.0,276.5
143,April,4,04:30:00,0.25,4.0,0.0,0.0,359.75
144,April,4,05:00:00,1.0,1.0,0.0,0.0,208.0
145,April,4,05:30:00,1.0,2.0,0.0,0.0,113.5
146,April,4,06:00:00,1.0,2.0,0.0,0.0,236.0
147,April,4,06:30:00,0.25,7.0,3.0,0.4286,333.75
148,April,4,07:00:00,0.75,8.0,0.0,0.0,288.5
149,April,4,07:30:00,0.9444,18.0,0.0,0.0,276.06
150,April,4,08:00:00,0.9333,45.0,0.0,0.0,273.38
151,April,4,08:30:00,1.0,86.0,0.0,0.0,271.07
152,April,4,09:00:00,0.9918,122.0,0.0,0.0,325.59
153,April,4,09:30:00,0.9885,174.0,0.0,0.0,283.62
154,April,4,10:00:00,0.988,166.0,0.0,0.0,298.48
155,April,4,10:30:00,0.9953,212.0,1.0,0.0047,330.84
156,April,4,11:00:00,0.9955,221.0,0.0,0.0,310.86
157,April,4,11:30:00,0.9957,232.0,1.0,0.0043,317.39
158,April,4,12:00:00,1.0,232.0,0.0,0.0,310.03
159,April,4,12:30:00,0.9652,230.0,0.0,0.0,327.65
160,April,4,13:00:00,0.938,260.0,2.0,0.0077,320.2
161,April,4,13:30:00,0.9261,257.0,0.0,0.0,310.3
162,April,4,14:00:00,1.0,234.0,0.0,0.0,291.21
163,April,4,14:30:00,0.8873,276.0,1.0,0.0036,294.69
164,April,4,15:00:00,0.7619,256.0,4.0,0.0156,315.11
165,April,4,15:30:00,0.9064,269.0,2.0,0.0074,327.46
166,April,4,16:00:00,0.9813,268.0,0.0,0.0,308.75
167,April,4,16:30:00,1.0,234.0,0.0,0.0,327.39
168,April,4,17:00:00,0.995,199.0,0.0,0.0,307.53
169,April,4,17:30:00,0.954,174.0,0.0,0.0,341.68
170,April,4,18:00:00,0.9448,163.0,0.0,0.0,323.99
171,April,4,18:30:00,0.9688,129.0,1.0,0.0078,340.3
172,April,4,19:00:00,1.0,62.0,0.0,0.0,327.85
173,April,4,19:30:00,0.9792,48.0,0.0,0.0,312.79
174,April,4,20:00:00,1.0,49.0,0.0,0.0,321.65
175,April,4,20:30:00,1.0,35.0,0.0,0.0,296.69
176,April,4,21:00:00,1.0,31.0,0.0,0.0,343.29
177,April,4,21:30:00,1.0,20.0,0.0,0.0,285.1
178,April,4,22:00:00,1.0,28.0,0.0,0.0,303.64
179,April,4,22:30:00,0.5833,12.0,0.0,0.0,187.5
180,April,4,23:00:00,0.6667,10.0,1.0,0.1,209.56
181,April,4,23:30:00,0.8571,8.0,1.0,0.125,336.29
182,April,5,00:00:00,0.75,5.0,1.0,0.2,430.5
183,April,5,00:30:00,1.0,7.0,0.0,0.0,378.0
184,April,5,01:00:00,1.0,3.0,0.0,0.0,716.67
185,April,5,01:30:00,0.5,3.0,1.0,0.3333,676.5
186,April,5,02:00:00,,1.0,1.0,1.0,
187,April,5,02:30:00,1.0,1.0,0.0,0.0,1681.0
188,April,5,03:00:00,1.0,3.0,0.0,0.0,167.0
189,April,5,03:30:00,1.0,1.0,0.0,0.0,1013.0
190,April,5,04:00:00,1.0,2.0,0.0,0.0,269.0
191,April,5,05:30:00,1.0,2.0,0.0,0.0,113.0
192,April,5,06:00:00,1.0,1.0,0.0,0.0,129.0
193,April,5,06:30:00,1.0,3.0,0.0,0.0,334.0
194,April,5,07:00:00,1.0,4.0,0.0,0.0,250.0
195,April,5,07:30:00,0.8333,7.0,1.0,0.1429,202.33
196,April,5,08:00:00,0.8966,29.0,0.0,0.0,246.69
197,April,5,08:30:00,1.0,48.0,0.0,0.0,261.96
198,April,5,09:00:00,0.962,79.0,0.0,0.0,293.37
199,April,5,09:30:00,0.9519,104.0,0.0,0.0,293.68
200,April,5,10:00:00,0.9189,111.0,0.0,0.0,254.3
201,April,5,10:30:00,0.8816,154.0,2.0,0.013,278.04
202,April,5,11:00:00,0.936,172.0,0.0,0.0,294.19
203,April,5,11:30:00,0.9755,163.0,0.0,0.0,272.81
204,April,5,12:00:00,0.7722,182.0,2.0,0.011,306.28
205,April,5,12:30:00,0.8283,202.0,4.0,0.0198,281.16
206,April,5,13:00:00,0.8989,188.0,0.0,0.0,294.5
207,April,5,13:30:00,0.9691,162.0,0.0,0.0,295.97
208,April,5,14:00:00,0.9827,173.0,0.0,0.0,278.04
209,April,5,14:30:00,0.904,178.0,1.0,0.0056,311.85
210,April,5,15:00:00,0.9938,163.0,1.0,0.0061,301.06
211,April,5,15:30:00,0.9503,161.0,0.0,0.0,318.52
212,April,5,16:00:00,1.0,172.0,0.0,0.0,251.78
213,April,5,16:30:00,1.0,154.0,0.0,0.0,280.45
214,April,5,17:00:00,0.9597,125.0,1.0,0.008,340.96
215,April,5,17:30:00,0.855,131.0,0.0,0.0,277.89
216,April,5,18:00:00,0.7581,127.0,3.0,0.0236,316.95
217,April,5,18:30:00,1.0,79.0,0.0,0.0,334.23
218,April,5,19:00:00,1.0,70.0,0.0,0.0,257.41
219,April,5,19:30:00,1.0,41.0,0.0,0.0,302.68
220,April,5,20:00:00,1.0,45.0,1.0,0.0222,293.8
221,April,5,20:30:00,0.9615,26.0,0.0,0.0,232.85
222,April,5,21:00:00,1.0,20.0,2.0,0.1,223.17
223,April,5,21:30:00,0.875,24.0,0.0,0.0,358.96
224,April,5,22:00:00,1.0,15.0,0.0,0.0,385.07
225,April,5,22:30:00,0.375,9.0,1.0,0.1111,284.38
226,April,5,23:00:00,0.3,13.0,3.0,0.2308,355.9
227,April,5,23:30:00,1.0,2.0,0.0,0.0,268.0
228,April,6,00:00:00,0.5,2.0,0.0,0.0,762.0
229,April,6,00:30:00,0.0,3.0,2.0,0.6667,366.0
230,April,6,01:30:00,1.0,1.0,0.0,0.0,371.0
231,April,6,02:00:00,1.0,1.0,0.0,0.0,21.0
232,April,6,02:30:00,,0.0,0.0,,
233,April,6,03:00:00,1.0,2.0,0.0,0.0,308.0
234,April,6,05:30:00,,0.0,0.0,,
235,April,6,06:00:00,1.0,1.0,0.0,0.0,222.0
236,April,6,06:30:00,1.0,1.0,0.0,0.0,106.0
237,April,6,07:00:00,1.0,5.0,0.0,0.0,493.8
238,April,6,07:30:00,1.0,1.0,0.0,0.0,278.0
239,April,6,08:00:00,1.0,3.0,0.0,0.0,260.33
240,April,6,08:30:00,1.0,9.0,0.0,0.0,207.11
241,April,6,09:00:00,1.0,25.0,0.0,0.0,221.4
242,April,6,09:30:00,1.0,21.0,0.0,0.0,314.57
243,April,6,10:00:00,1.0,21.0,0.0,0.0,261.71
244,April,6,10:30:00,1.0,39.0,0.0,0.0,258.0
245,April,6,11:00:00,0.973,37.0,0.0,0.0,266.73
246,April,6,11:30:00,1.0,34.0,0.0,0.0,350.65
247,April,6,12:00:00,1.0,47.0,0.0,0.0,313.72
248,April,6,12:30:00,0.9828,58.0,0.0,0.0,285.52
249,April,6,13:00:00,0.7625,86.0,6.0,0.0698,278.14
250,April,6,13:30:00,0.8904,73.0,0.0,0.0,255.34
251,April,6,14:00:00,1.0,71.0,0.0,0.0,257.17
252,April,6,14:30:00,1.0,91.0,1.0,0.011,263.13
253,April,6,15:00:00,0.9559,69.0,1.0,0.0145,334.79
254,April,6,15:30:00,0.9398,83.0,0.0,0.0,268.7
255,April,6,16:00:00,0.9875,80.0,0.0,0.0,328.65
256,April,6,16:30:00,1.0,77.0,0.0,0.0,252.25
257,April,6,17:00:00,1.0,55.0,0.0,0.0,273.67
258,April,6,17:30:00,1.0,51.0,0.0,0.0,272.84
259,April,6,18:00:00,1.0,46.0,0.0,0.0,312.85
260,April,6,18:30:00,1.0,35.0,0.0,0.0,320.77
261,April,6,19:00:00,1.0,28.0,0.0,0.0,289.57
262,April,6,19:30:00,1.0,22.0,0.0,0.0,291.95
263,April,6,20:00:00,0.9474,19.0,0.0,0.0,238.68
264,April,6,20:30:00,1.0,14.0,0.0,0.0,284.07
265,April,6,21:00:00,1.0,14.0,0.0,0.0,296.14
266,April,6,21:30:00,1.0,9.0,0.0,0.0,373.67
267,April,6,22:00:00,1.0,21.0,0.0,0.0,263.05
268,April,6,22:30:00,0.6,12.0,2.0,0.1667,324.2
269,April,6,23:00:00,0.8571,7.0,0.0,0.0,374.43
270,April,6,23:30:00,1.0,5.0,0.0,0.0,200.0
271,April,7,00:00:00,1.0,5.0,0.0,0.0,350.4
272,April,7,00:30:00,1.0,5.0,0.0,0.0,266.8
273,April,7,01:00:00,1.0,1.0,0.0,0.0,286.0
274,April,7,,,,,,
275,April,7,,,,,,
276,April,7,,,,,,
277,April,7,,,,,,
278,April,7,,,,,,
279,April,7,,,,,,
280,April,7,,,,,,
281,April,7,06:30:00,1.0,1.0,0.0,0.0,53.0
282,April,7,07:00:00,0.8571,8.0,1.0,0.125,185.29
283,April,7,07:30:00,1.0,6.0,0.0,0.0,540.83
284,April,7,08:00:00,1.0,33.0,0.0,0.0,305.48
285,April,7,08:30:00,0.8506,87.0,0.0,0.0,297.95
286,April,7,09:00:00,0.9292,113.0,0.0,0.0,319.73
287,April,7,09:30:00,0.9657,176.0,1.0,0.0057,368.04
288,April,7,10:00:00,0.977,174.0,0.0,0.0,323.98
289,April,7,10:30:00,0.9898,197.0,0.0,0.0,309.25
290,April,7,11:00:00,0.9959,242.0,0.0,0.0,332.38
291,April,7,11:30:00,0.9879,249.0,1.0,0.004,314.4
292,April,7,12:00:00,0.9317,249.0,0.0,0.0,309.31
293,April,7,12:30:00,0.9804,255.0,0.0,0.0,321.7
294,April,7,13:00:00,0.9668,301.0,0.0,0.0,299.98
295,April,7,13:30:00,0.9913,231.0,0.0,0.0,347.18
296,April,7,14:00:00,0.9851,268.0,0.0,0.0,319.88
297,April,7,14:30:00,0.8652,284.0,2.0,0.007,334.34
298,April,7,15:00:00,0.8095,295.0,1.0,0.0034,322.28
299,April,7,15:30:00,0.9852,270.0,0.0,0.0,354.54
300,April,7,16:00:00,0.9924,264.0,1.0,0.0038,320.65
301,April,7,16:30:00,0.9919,246.0,0.0,0.0,340.08
302,April,7,17:00:00,1.0,238.0,0.0,0.0,357.74
303,April,7,17:30:00,0.9859,213.0,0.0,0.0,308.02
304,April,7,18:00:00,0.9938,160.0,0.0,0.0,314.43
305,April,7,18:30:00,0.9853,136.0,0.0,0.0,297.23
306,April,7,19:00:00,1.0,90.0,0.0,0.0,339.97
307,April,7,19:30:00,0.9773,88.0,0.0,0.0,341.27
308,April,7,20:00:00,1.0,67.0,0.0,0.0,311.31
309,April,7,20:30:00,0.9714,37.0,2.0,0.0541,384.31
310,April,7,21:00:00,0.973,39.0,2.0,0.0513,260.86
311,April,7,21:30:00,1.0,20.0,0.0,0.0,548.85
312,April,7,22:00:00,1.0,18.0,0.0,0.0,226.67
313,April,7,22:30:00,0.4,10.0,0.0,0.0,283.1
314,April,7,23:00:00,0.8,15.0,0.0,0.0,226.0
315,April,7,23:30:00,1.0,6.0,0.0,0.0,613.17
316,April,8,00:00:00,1.0,5.0,0.0,0.0,351.8
317,April,8,00:30:00,1.0,11.0,0.0,0.0,480.64
318,April,8,01:00:00,1.0,4.0,0.0,0.0,481.0
319,April,8,01:30:00,1.0,6.0,0.0,0.0,286.67
320,April,8,02:00:00,1.0,2.0,0.0,0.0,372.0
321,April,8,02:30:00,1.0,1.0,0.0,0.0,2.0
322,April,8,04:00:00,1.0,1.0,0.0,0.0,211.0
323,April,8,04:30:00,1.0,2.0,0.0,0.0,121.5
324,April,8,05:00:00,1.0,3.0,0.0,0.0,217.67
325,April,8,05:30:00,1.0,3.0,0.0,0.0,134.67
326,April,8,06:00:00,1.0,1.0,0.0,0.0,206.0
327,April,8,06:30:00,0.1429,8.0,1.0,0.125,206.29
328,April,8,07:00:00,0.4,5.0,0.0,0.0,268.4
329,April,8,07:30:00,0.9286,14.0,0.0,0.0,297.79
330,April,8,08:00:00,0.9412,34.0,0.0,0.0,250.41
331,April,8,08:30:00,0.8372,88.0,2.0,0.0227,285.71
332,April,8,09:00:00,0.9265,137.0,1.0,0.0073,320.65
333,April,8,09:30:00,0.9333,155.0,5.0,0.0323,331.31
334,April,8,10:00:00,0.7402,206.0,2.0,0.0097,351.02
335,April,8,10:30:00,0.9674,215.0,0.0,0.0,316.95
336,April,8,11:00:00,0.9655,204.0,1.0,0.0049,327.58
337,April,8,11:30:00,0.9461,243.0,2.0,0.0082,312.43
338,April,8,12:00:00,0.8442,283.0,7.0,0.0247,336.92
339,April,8,12:30:00,0.7085,252.0,5.0,0.0198,317.16
340,April,8,13:00:00,0.9955,224.0,0.0,0.0,325.81
341,April,8,13:30:00,0.9592,245.0,0.0,0.0,367.21
342,April,8,14:00:00,0.9704,270.0,0.0,0.0,291.77
343,April,8,14:30:00,1.0,179.0,1.0,0.0056,318.51
344,April,8,15:00:00,0.916,262.0,0.0,0.0,314.62
345,April,8,15:30:00,0.9176,268.0,1.0,0.0037,340.09
346,April,8,16:00:00,0.8479,264.0,1.0,0.0038,349.78
347,April,8,16:30:00,0.9885,262.0,1.0,0.0038,329.97
348,April,8,17:00:00,0.9954,216.0,0.0,0.0,282.39
349,April,8,17:30:00,0.9793,193.0,0.0,0.0,379.38
350,April,8,18:00:00,0.8276,176.0,2.0,0.0114,324.32
351,April,8,18:30:00,0.9348,138.0,0.0,0.0,326.01
352,April,8,19:00:00,1.0,82.0,0.0,0.0,311.16
353,April,8,19:30:00,1.0,94.0,0.0,0.0,276.96
354,April,8,20:00:00,1.0,47.0,0.0,0.0,362.6
355,April,8,20:30:00,1.0,52.0,0.0,0.0,272.9
356,April,8,21:00:00,0.9459,38.0,1.0,0.0263,342.89
357,April,8,21:30:00,1.0,23.0,0.0,0.0,347.83
358,April,8,22:00:00,1.0,21.0,0.0,0.0,271.0
359,April,8,22:30:00,0.5556,22.0,4.0,0.1818,273.33
360,April,8,23:00:00,0.2667,15.0,0.0,0.0,427.93
361,April,8,23:30:00,1.0,8.0,0.0,0.0,339.0
362,April,9,00:00:00,1.0,8.0,0.0,0.0,279.38
363,April,9,00:30:00,1.0,4.0,0.0,0.0,150.5
364,April,9,01:30:00,1.0,1.0,0.0,0.0,315.0
365,April,9,02:00:00,1.0,2.0,0.0,0.0,257.0
366,April,9,02:30:00,1.0,1.0,0.0,0.0,170.0
367,April,9,03:00:00,1.0,2.0,0.0,0.0,288.5
368,April,9,03:30:00,1.0,3.0,0.0,0.0,441.67
369,April,9,04:00:00,1.0,2.0,0.0,0.0,183.5
370,April,9,05:00:00,1.0,1.0,0.0,0.0,549.0
371,April,9,05:30:00,1.0,1.0,0.0,0.0,226.0
372,April,9,06:00:00,1.0,3.0,0.0,0.0,286.67
373,April,9,06:30:00,1.0,1.0,0.0,0.0,117.0
374,April,9,07:00:00,1.0,3.0,0.0,0.0,286.67
375,April,9,07:30:00,0.875,8.0,0.0,0.0,356.88
376,April,9,08:00:00,0.9318,44.0,0.0,0.0,258.14
377,April,9,08:30:00,0.8391,90.0,3.0,0.0333,280.07
378,April,9,09:00:00,0.8417,121.0,1.0,0.0083,317.23
379,April,9,09:30:00,0.902,154.0,1.0,0.0065,323.79
380,April,9,10:00:00,0.9454,185.0,2.0,0.0108,324.23
381,April,9,10:30:00,0.9842,190.0,0.0,0.0,324.04
382,April,9,11:00:00,0.9548,221.0,0.0,0.0,308.81
383,April,9,11:30:00,0.9677,218.0,1.0,0.0046,306.63
384,April,9,12:00:00,0.6769,232.0,3.0,0.0129,315.1
385,April,9,12:30:00,0.9772,220.0,1.0,0.0045,318.79
386,April,9,13:00:00,0.9951,204.0,0.0,0.0,292.59
387,April,9,13:30:00,1.0,197.0,0.0,0.0,317.41
388,April,9,14:00:00,0.9951,205.0,0.0,0.0,324.2
389,April,9,14:30:00,0.9696,230.0,0.0,0.0,310.72
390,April,9,15:00:00,0.9328,253.0,0.0,0.0,331.55
391,April,9,15:30:00,0.9733,226.0,1.0,0.0044,311.28
392,April,9,16:00:00,0.995,202.0,0.0,0.0,328.49
393,April,9,16:30:00,0.9949,197.0,1.0,0.0051,295.94
394,April,9,17:00:00,0.9745,196.0,0.0,,
395,April,9,17:30:00,0.9108,157.0,0.0,,
396,April,9,18:00:00,0.8355,153.0,1.0,,
397,April,9,18:30:00,0.9856,139.0,0.0,,
398,April,9,19:00:00,1.0,80.0,0.0,,
399,April,9,19:30:00,1.0,52.0,0.0,,
400,April,9,20:00:00,1.0,44.0,0.0,,
401,April,9,20:30:00,1.0,40.0,2.0,,
402,April,9,21:00:00,1.0,20.0,1.0,,
403,April,9,21:30:00,1.0,14.0,0.0,,
404,April,9,22:00:00,1.0,20.0,0.0,,
405,April,9,22:30:00,0.5,12.0,0.0,,
406,April,9,23:00:00,0.8,6.0,1.0,,
407,April,9,23:30:00,0.8,5.0,0.0,,
408,April,10,00:00:00,1.0,4.0,0.0,,
409,April,10,00:30:00,1.0,4.0,0.0,,
410,April,10,01:00:00,1.0,3.0,0.0,,
411,April,10,01:30:00,1.0,2.0,0.0,0.0,379.5
412,April,10,02:00:00,1.0,1.0,0.0,0.0,154.0
413,April,10,02:30:00,,0.0,0.0,,
414,April,10,03:00:00,1.0,1.0,0.0,0.0,315.0
415,April,10,04:30:00,1.0,1.0,0.0,0.0,470.0
416,April,10,05:00:00,1.0,3.0,0.0,0.0,169.67
417,April,10,05:30:00,1.0,3.0,0.0,0.0,141.33
418,April,10,06:00:00,1.0,4.0,2.0,0.5,307.0
419,April,10,06:30:00,0.5,2.0,0.0,0.0,271.0
420,April,10,07:00:00,0.5714,8.0,1.0,0.125,321.57
421,April,10,07:30:00,0.1538,15.0,2.0,0.1333,245.62
422,April,10,08:00:00,0.8478,46.0,0.0,0.0,282.2
423,April,10,08:30:00,0.7344,65.0,1.0,0.0154,328.0
424,April,10,09:00:00,0.9434,106.0,0.0,0.0,315.42
425,April,10,09:30:00,0.969,129.0,0.0,0.0,305.79
426,April,10,10:00:00,0.7574,173.0,4.0,0.0231,308.44
427,April,10,10:30:00,0.9112,216.0,2.0,0.0093,306.94
428,April,10,11:00:00,0.9767,215.0,0.0,0.0,305.64
429,April,10,11:30:00,0.8009,230.0,4.0,0.0174,340.47
430,April,10,12:00:00,0.9561,228.0,0.0,0.0,324.37
431,April,10,12:30:00,0.8651,254.0,2.0,0.0079,293.73
432,April,10,13:00:00,0.9256,215.0,0.0,0.0,286.83
433,April,10,13:30:00,0.9852,203.0,0.0,0.0,322.07
434,April,10,14:00:00,0.9209,255.0,2.0,0.0078,307.36
435,April,10,14:30:00,0.9514,247.0,0.0,0.0,311.53
436,April,10,15:00:00,0.9462,226.0,3.0,0.0133,327.03
437,April,10,15:30:00,0.6211,209.0,19.0,0.0909,329.06
438,April,10,16:00:00,0.7277,245.0,10.0,0.0408,329.43
439,April,10,16:30:00,0.9897,195.0,0.0,0.0,330.95
