Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,1:00,12,2,0.133741,471.91,23,0,0.0,455.03,74,5,0.066643,347.29,54,2,0.027875,351.86
August,2,1:30,12,0,0.032947,486.09,18,1,0.041783,380.7,62,0,0.007449,328.67,44,0,0.004116,417.57
August,2,2:00,8,0,0.0,318.73,13,0,0.0,432.3,47,3,0.069098,352.41,33,0,0.01232,384.81
August,2,2:30,4,0,0.0,349.32,8,0,0.0,433.8,32,1,0.031203,373.49,23,2,0.068674,442.06
August,2,3:00,6,0,0.0,330.88,13,0,0.0,432.9,31,5,0.160475,374.55,8,2,0.22275,435.75
August,2,3:30,5,0,0.0,453.09,7,0,0.0,276.04,22,0,0.0,462.58,1,0,0.176024,345.89
August,2,4:00,5,0,0.0,385.91,6,0,0.0,258.94,23,0,0.0,478.71,1,0,0.129298,289.86
August,2,4:30,5,0,0.0,274.5,5,0,0.0,302.04,16,0,0.0,429.91,1,0,0.090421,335.45
August,2,5:00,6,0,0.0,293.38,6,0,0.0,411.29,24,0,0.0,416.85,1,0,0.051544,380.16
August,2,5:30,9,0,0.0,385.76,7,0,0.065357,328.69,23,0,0.0,321.98,1,0,0.041469,320.17
August,2,6:00,13,0,0.0,358.49,8,0,0.032678,491.75,41,2,0.0417,312.95,14,1,0.051995,285.75
August,2,6:30,11,0,0.0,345.35,10,0,0.0,460.85,59,4,0.073023,290.98,27,1,0.047607,322.28
August,2,7:00,19,0,0.0,343.42,18,0,0.0,350.74,95,3,0.033893,303.79,43,0,0.0,340.1
August,2,7:30,22,1,0.024559,438.89,25,2,0.083933,357.54,150,8,0.052928,279.63,77,1,0.009803,324.73
August,2,8:00,40,3,0.070711,300.41,48,2,0.036453,328.51,234,3,0.012571,287.68,116,2,0.020754,337.94
August,2,8:30,53,0,0.007828,333.46,68,1,0.012302,366.19,337,8,0.022803,308.01,158,0,0.001844,347.79
August,2,9:00,71,0,0.0,325.37,162,2,0.012065,358.06,439,6,0.014614,325.58,234,3,0.013631,344.74
August,2,9:30,85,0,0.001765,359.03,197,0,0.0,375.72,532,6,0.010575,323.69,274,2,0.006772,314.9
August,2,10:00,89,0,0.0,342.31,253,3,0.012104,362.98,657,10,0.015118,334.57,319,8,0.024856,330.48
August,2,10:30,128,0,0.0,329.79,283,7,0.026358,386.2,742,6,0.008474,348.01,391,22,0.056362,346.06
August,2,11:00,116,0,0.004096,344.47,307,5,0.017889,380.78,789,6,0.007068,364.41,421,8,0.018513,329.68
August,2,11:30,127,0,0.001806,355.14,363,15,0.04072,371.43,878,11,0.012318,363.34,457,6,0.013718,337.76
August,2,12:00,193,1,0.002996,346.05,403,7,0.016885,372.87,950,9,0.009056,356.84,501,5,0.009415,332.16
August,2,12:30,226,3,0.014044,355.81,461,20,0.043554,377.99,957,12,0.012521,353.99,507,5,0.010393,333.51
August,2,13:00,281,13,0.045217,361.04,517,11,0.022137,357.44,1002,19,0.019172,371.18,505,9,0.017786,346.88
August,2,13:30,293,3,0.011272,342.59,532,16,0.029331,362.35,1017,30,0.029574,369.29,544,10,0.018009,352.78
August,2,14:00,299,2,0.006572,357.69,584,16,0.026652,373.08,1033,12,0.012057,374.09,532,4,0.008257,353.46
August,2,14:30,308,8,0.025622,355.01,554,7,0.013225,377.87,1011,9,0.00873,363.26,550,8,0.015107,339.52
August,2,15:00,295,6,0.019051,357.27,591,2,0.003489,377.0,1017,4,0.00346,370.48,517,3,0.006641,352.72
August,2,15:30,301,12,0.040485,341.63,622,10,0.016083,372.66,994,6,0.006144,374.83,553,13,0.02361,344.08
August,2,16:00,300,1,0.00353,354.6,602,11,0.017561,372.62,980,7,0.007104,369.19,500,3,0.0063,358.68
August,2,16:30,278,1,0.00515,344.77,578,7,0.011628,364.25,962,17,0.018049,375.76,514,11,0.020956,352.02
August,2,17:00,247,3,0.014081,352.74,559,12,0.021069,377.21,900,6,0.00623,376.92,484,2,0.004075,358.69
August,2,17:30,226,2,0.007989,327.1,526,10,0.019709,379.35,849,4,0.004247,365.06,466,3,0.005947,353.5
August,2,18:00,179,1,0.005691,335.74,484,12,0.025665,372.41,756,3,0.004069,368.77,432,4,0.009413,347.48
August,2,18:30,162,3,0.021091,298.99,428,15,0.035262,372.42,719,12,0.01654,366.33,408,6,0.014143,349.01
August,2,19:00,130,1,0.006114,282.4,386,13,0.032767,352.67,653,6,0.009812,373.03,371,1,0.003959,346.43
August,2,19:30,119,1,0.009415,261.56,357,7,0.019756,379.99,587,4,0.006499,371.43,374,4,0.010852,365.51
August,2,20:00,111,4,0.036058,286.88,320,4,0.013634,371.63,543,8,0.014369,362.58,337,6,0.018504,364.53
August,2,20:30,90,3,0.035953,314.14,282,4,0.012753,363.77,505,12,0.023079,367.6,300,3,0.009917,348.35
August,2,21:00,74,3,0.041325,330.7,258,5,0.019023,367.01,437,1,0.002408,358.12,240,4,0.018711,354.36
August,2,21:30,57,1,0.018162,402.25,219,7,0.032614,374.79,380,4,0.009554,353.13,218,0,0.000841,355.07
August,2,22:00,55,1,0.01857,333.57,188,2,0.012284,379.73,336,1,0.004201,368.5,198,5,0.023169,363.52
August,2,22:30,52,9,0.171496,322.18,144,4,0.028048,369.01,292,6,0.021752,355.31,167,3,0.015885,359.33
August,2,23:00,32,2,0.061752,418.14,112,1,0.007125,358.92,239,1,0.005899,356.4,134,1,0.00883,358.55
August,2,23:30,27,2,0.056225,347.14,95,2,0.019511,397.59,191,3,0.018205,356.05,126,2,0.017365,373.49
August,3,0:00,4,0,0.0,480.59,20,5,0.271295,447.37,33,1,0.02844,332.11,26,0,0.004572,323.75
August,3,0:30,2,0,0.0,353.97,15,0,0.0,382.25,26,0,0.002504,318.81,18,0,0.004253,346.9
August,3,1:00,2,0,0.0,373.94,8,0,0.0,431.93,20,0,0.011558,322.58,12,0,0.0,367.72
August,3,1:30,1,0,0.0,439.0,5,0,0.0,454.14,14,0,0.016216,345.71,11,0,0.008821,374.02
August,3,2:00,1,0,0.0,520.7,4,0,0.0,310.05,9,0,0.040772,311.48,6,0,0.031498,331.85
August,3,2:30,1,0,0.0,459.66,4,0,0.0,450.79,8,1,0.132041,383.44,6,0,0.028146,348.2
August,3,3:00,0,0,0.019653,381.95,3,0,0.087332,421.66,7,0,0.063171,331.83,4,0,0.051763,403.61
August,3,3:30,0,0,0.039307,349.17,2,0,0.0,415.76,6,0,0.0,319.65,4,0,0.038925,300.28
August,3,4:00,0,0,0.05896,383.02,2,0,0.03299,319.26,6,0,0.015646,331.72,3,0,0.054169,291.75
August,3,4:30,0,0,0.078614,382.33,2,0,0.0,323.56,5,0,0.0,325.76,4,0,0.058166,215.45
August,3,5:00,0,0,0.098267,350.42,2,0,0.0,357.68,7,0,0.019636,357.14,4,0,0.027051,330.66
August,3,5:30,0,0,0.117921,303.8,3,0,0.0,355.82,8,0,0.026746,288.24,3,0,0.011624,328.42
August,3,6:00,1,0,0.0,260.44,3,0,0.032735,292.68,14,0,0.0,282.74,9,0,0.011041,258.0
August,3,6:30,3,1,0.44815,242.75,5,4,0.800394,466.13,24,1,0.021761,310.27,14,0,0.011879,270.76
August,3,7:00,6,1,0.085251,233.72,21,1,0.038134,295.56,43,0,0.0,258.51,26,0,0.003576,289.29
August,3,7:30,10,1,0.060657,329.09,34,5,0.14091,299.34,73,0,0.006521,265.64,40,0,0.006539,292.78
August,3,8:00,36,1,0.01443,295.79,70,1,0.019913,302.11,145,1,0.009817,297.67,83,1,0.006245,290.53
August,3,8:30,65,3,0.048493,325.37,110,6,0.055717,326.25,226,1,0.002318,310.29,126,1,0.010145,304.28
August,3,9:00,105,2,0.022356,317.15,178,1,0.005091,329.5,320,2,0.005072,319.3,204,1,0.005122,310.04
August,3,9:30,140,3,0.021318,333.64,222,4,0.019234,346.65,414,7,0.016433,339.93,251,5,0.019494,323.95
August,3,10:00,167,1,0.008506,336.67,290,6,0.020555,352.44,494,11,0.022409,340.76,301,4,0.0125,331.64
August,3,10:30,186,2,0.008473,319.95,325,20,0.06204,368.03,550,14,0.02496,349.27,341,8,0.022065,338.27
August,3,11:00,197,1,0.004328,328.75,360,8,0.022857,374.32,599,7,0.011857,358.54,360,6,0.016539,342.4
August,3,11:30,209,1,0.006639,344.0,382,15,0.039374,375.84,609,11,0.018826,362.16,381,6,0.015142,344.18
August,3,12:00,208,4,0.020413,339.82,417,8,0.018611,369.15,633,13,0.020819,360.42,407,7,0.016166,345.4
August,3,12:30,215,3,0.013678,332.41,429,18,0.043003,377.83,631,17,0.026534,360.38,406,9,0.023231,344.77
August,3,13:00,211,5,0.02163,333.32,444,9,0.0195,377.74,622,8,0.012924,366.89,407,5,0.012973,346.17
August,3,13:30,207,2,0.009412,341.52,448,20,0.043831,370.27,616,12,0.020167,374.09,407,5,0.012313,346.24
August,3,14:00,208,2,0.008837,342.02,472,12,0.025446,368.22,633,11,0.017873,374.22,424,4,0.010103,340.88
August,3,14:30,220,6,0.028108,343.91,471,14,0.029627,369.62,636,24,0.037182,371.87,430,8,0.017902,349.6
August,3,15:00,216,4,0.017662,343.37,473,9,0.019818,377.82,640,12,0.018026,367.53,432,4,0.008525,346.05
August,3,15:30,224,4,0.018902,349.54,474,4,0.00896,371.69,628,4,0.005943,374.6,421,5,0.011154,352.38
August,3,16:00,213,2,0.007593,365.55,476,5,0.009776,371.3,633,5,0.007801,370.6,434,2,0.003899,358.39
August,3,16:30,207,1,0.004269,351.46,470,10,0.021613,384.68,609,3,0.005582,371.43,420,4,0.009414,361.53
August,3,17:00,183,3,0.014708,357.25,444,4,0.009455,380.63,580,5,0.009018,367.49,400,2,0.005827,362.15
August,3,17:30,169,2,0.013617,350.05,419,3,0.007733,384.77,532,7,0.012785,374.03,372,5,0.013023,355.48
August,3,18:00,140,2,0.014958,344.85,381,6,0.014578,385.93,498,10,0.019934,370.01,342,1,0.003401,358.6
August,3,18:30,123,2,0.019826,365.91,360,9,0.025855,374.74,440,4,0.009887,371.2,299,1,0.003281,361.92
August,3,19:00,86,1,0.011704,362.51,318,7,0.02262,382.81,384,4,0.011699,382.07,273,2,0.007623,343.01
August,3,19:30,67,3,0.047584,359.26,298,5,0.016236,362.81,347,7,0.020353,374.85,256,5,0.020343,358.99
August,3,20:00,50,2,0.036813,339.46,268,13,0.047203,367.69,308,6,0.019966,373.95,219,4,0.020194,347.36
August,3,20:30,39,4,0.099344,341.0,217,6,0.026777,358.16,257,1,0.005733,363.21,187,2,0.010779,349.2
August,3,21:00,30,4,0.1212,346.62,180,5,0.0283,358.83,213,1,0.004945,364.99,157,4,0.026971,349.38
August,3,21:30,22,2,0.076445,334.29,153,1,0.006975,370.06,184,2,0.009083,359.01,127,1,0.009104,357.13
August,3,22:00,18,0,0.0,341.21,120,2,0.015446,353.54,142,1,0.004304,352.09,105,1,0.004955,352.17
August,3,22:30,12,6,0.495582,350.05,91,1,0.00703,346.22,113,1,0.005969,346.11,89,0,0.004002,351.21
August,3,23:00,12,1,0.067441,315.05,69,1,0.018706,322.86,88,0,0.00135,335.93,71,1,0.009241,359.43
August,3,23:30,8,0,0.0,355.83,50,1,0.015163,325.18,65,0,0.003039,346.44,52,0,0.005591,341.96
August,4,0:00,2,0,0.0,570.12,22,0,0.0,340.09,34,0,0.010884,346.18,25,0,0.011705,340.32
August,4,0:30,2,0,0.0,317.79,16,0,0.023164,337.5,25,0,0.0,358.44,18,0,0.0,363.35
August,4,1:00,1,0,0.0,375.91,8,0,0.009111,356.8,17,0,0.0,359.42,14,0,0.0,399.41
August,4,1:30,1,0,0.147716,309.89,5,0,0.0,425.29,13,1,0.047387,314.79,10,0,0.015432,377.11
August,4,2:00,1,0,0.073858,378.07,4,0,0.056491,371.44,9,1,0.064009,311.08,6,0,0.062794,352.34
August,4,2:30,1,0,0.0,221.13,3,0,0.0,380.22,9,0,0.004764,279.84,5,0,0.0,324.38
August,4,3:00,0,0,0.0,343.29,2,0,0.0,384.66,6,1,0.125474,289.27,1,0,0.0,370.59
August,4,3:30,0,0,0.295431,484.99,2,0,0.0,209.69,6,0,0.05394,321.46,0,0,0.0,390.51
August,4,4:00,1,0,0.221573,559.45,1,0,0.0,229.71,4,0,0.12473,342.26,0,0,0.0,360.73
August,4,4:30,1,0,0.147716,556.83,1,0,0.0,229.72,5,0,0.017838,296.5,0,0,0.0,323.04
August,4,5:00,1,0,0.073858,542.75,1,0,0.0,327.22,5,0,0.01885,318.43,0,0,0.0,310.4
August,4,5:30,2,0,0.0,461.44,2,0,0.108542,347.85,7,1,0.073512,346.0,0,0,0.0,292.12
August,4,6:00,2,0,0.0,322.67,3,0,0.0,304.63,12,1,0.079278,257.97,7,0,0.0,248.29
August,4,6:30,3,1,0.233496,295.0,5,5,1.0,334.79,21,1,0.064724,255.82,11,1,0.056112,267.65
August,4,7:00,5,0,0.084727,288.49,16,1,0.074782,283.43,38,0,0.009242,276.75,21,0,0.006224,301.45
August,4,7:30,8,1,0.082363,345.04,24,1,0.061126,317.75,61,2,0.026111,281.64,36,0,0.002997,298.01
August,4,8:00,20,0,0.019972,291.1,53,2,0.034869,299.52,115,1,0.006513,307.34,63,0,0.007251,301.71
August,4,8:30,34,2,0.060942,319.73,85,3,0.04107,329.37,167,1,0.0041,321.4,94,0,0.001884,312.62
August,4,9:00,49,1,0.025167,342.17,123,1,0.010935,327.82,245,1,0.005313,326.82,138,0,0.000485,316.66
August,4,9:30,65,1,0.022686,346.15,159,4,0.02771,354.88,308,5,0.016653,336.94,172,2,0.008739,324.05
August,4,10:00,75,1,0.014927,339.25,193,3,0.01655,346.52,360,7,0.018574,341.12,209,2,0.008318,330.76
August,4,10:30,83,1,0.006668,336.06,214,12,0.055332,360.08,401,12,0.029588,352.83,227,6,0.025661,331.18
August,4,11:00,88,1,0.014305,342.06,240,4,0.017598,364.6,429,6,0.013444,357.32,243,4,0.016653,350.23
August,4,11:30,94,1,0.010326,347.62,257,9,0.033938,364.85,448,6,0.012639,361.2,265,3,0.013151,343.91
August,4,12:00,96,1,0.01001,343.73,269,3,0.012121,375.19,448,10,0.0226,361.53,269,2,0.008751,344.23
August,4,12:30,94,2,0.018529,337.51,279,9,0.0315,377.52,449,21,0.04629,366.22,275,6,0.021085,350.41
August,4,13:00,95,0,0.004558,341.48,292,6,0.021812,374.09,449,5,0.010333,365.0,275,5,0.018554,344.68
August,4,13:30,92,1,0.006901,350.97,293,14,0.047291,374.58,446,13,0.029665,366.64,265,6,0.02443,354.83
August,4,14:00,100,1,0.010822,342.36,316,8,0.024374,365.55,462,6,0.012773,368.51,283,5,0.018138,350.75
August,4,14:30,99,1,0.007143,342.15,322,6,0.019092,377.56,462,10,0.021299,372.07,274,4,0.016292,353.04
August,4,15:00,97,0,0.005008,345.3,323,6,0.0175,366.69,455,6,0.01231,372.32,274,3,0.010221,351.23
August,4,15:30,97,1,0.008594,344.0,309,5,0.016666,373.93,452,5,0.010764,372.62,276,5,0.017868,348.89
August,4,16:00,103,2,0.022023,355.32,310,4,0.014029,381.97,440,3,0.007756,373.28,280,2,0.005528,351.59
August,4,16:30,95,0,0.00117,360.07,299,4,0.013623,377.65,438,5,0.010735,370.2,271,2,0.008353,354.13
August,4,17:00,84,1,0.006261,346.26,283,5,0.018731,383.38,413,6,0.014507,376.09,245,1,0.004895,357.32
August,4,17:30,71,0,0.003279,344.01,273,5,0.0173,383.01,389,6,0.01419,370.3,236,2,0.008532,354.79
August,4,18:00,65,1,0.007768,349.66,257,6,0.022393,377.72,361,8,0.022784,369.93,221,2,0.009675,357.29
August,4,18:30,56,1,0.017862,344.53,233,3,0.011012,370.3,309,9,0.028956,368.32,195,1,0.006166,360.12
August,4,19:00,37,1,0.016189,358.37,206,5,0.023928,371.92,283,7,0.025893,370.31,179,2,0.012522,348.23
August,4,19:30,27,1,0.026716,336.52,187,3,0.015313,372.9,247,5,0.021441,364.49,163,4,0.026142,360.58
August,4,20:00,21,1,0.065303,352.99,161,8,0.05113,366.12,209,6,0.027054,370.91,143,4,0.026503,355.86
August,4,20:30,20,2,0.085448,329.99,141,7,0.051446,356.22,187,4,0.019382,368.33,126,2,0.01192,344.13
August,4,21:00,14,1,0.069258,335.43,113,4,0.036618,356.77,156,1,0.004699,361.34,100,2,0.01544,348.12
August,4,21:30,11,0,0.017182,334.43,93,2,0.024041,358.53,127,0,0.000687,361.53,88,1,0.01114,362.72
August,4,22:00,8,0,0.0,321.64,76,2,0.026518,363.41,107,3,0.026435,356.83,70,0,0.006254,369.69
August,4,22:30,5,2,0.463635,316.89,60,1,0.024406,340.94,83,1,0.012274,355.84,57,1,0.011811,354.61
August,4,23:00,4,1,0.169642,366.48,45,1,0.01884,338.34,63,0,0.002904,347.68,43,0,0.003774,360.4
August,4,23:30,3,0,0.0,360.79,32,1,0.037333,325.23,46,0,0.00383,345.33,35,0,0.006889,353.84
August,5,0:00,6,0,0.01104,286.98,43,0,0.00426,343.54,79,1,0.012468,359.39,51,1,0.009893,354.53
August,5,0:30,3,0,0.0,327.67,31,0,0.0,327.35,58,0,0.005619,356.32,36,0,0.007579,400.63
August,5,1:00,2,0,0.0,396.51,14,1,0.094861,363.07,37,0,0.0,358.3,28,1,0.022105,363.8
August,5,1:30,2,0,0.0,400.85,6,0,0.034985,314.41,28,0,0.007913,364.76,21,0,0.016576,365.1
August,5,2:00,2,0,0.0,436.16,4,0,0.0,352.05,20,1,0.062819,316.8,12,0,0.002682,409.53
August,5,2:30,3,0,0.0,334.52,5,0,0.067707,374.85,18,0,0.004694,336.15,12,0,0.04087,404.75
August,5,3:00,2,0,0.046988,376.95,3,0,0.0,515.69,14,1,0.070787,327.28,3,0,0.042206,425.18
August,5,3:30,2,0,0.093976,326.91,3,0,0.0,315.59,12,0,0.023166,386.99,1,0,0.032936,469.45
August,5,4:00,2,0,0.140964,295.26,3,1,0.177757,354.07,10,0,0.007014,351.75,0,0,0.017712,432.59
August,5,4:30,2,0,0.0,264.67,3,0,0.043368,368.23,12,0,0.028343,405.17,1,0,0.089858,422.43
August,5,5:00,2,0,0.0,294.76,2,0,0.0,571.79,13,0,0.011401,316.46,1,0,0.049975,353.81
August,5,5:30,2,0,0.0,325.64,3,0,0.0,447.71,21,0,0.014401,306.21,2,0,0.006464,253.11
August,5,6:00,2,0,0.0,278.63,5,0,0.01496,373.17,31,0,0.0,285.1,17,0,0.008079,262.8
August,5,6:30,2,0,0.218154,267.85,7,7,1.0,319.11,53,1,0.011789,268.17,29,3,0.099108,307.23
August,5,7:00,10,1,0.100732,290.17,31,1,0.039594,284.55,98,2,0.018803,292.19,52,0,0.003772,273.76
August,5,7:30,22,3,0.13987,334.78,54,13,0.235206,334.86,157,3,0.021903,285.94,89,2,0.017744,297.52
August,5,8:00,57,3,0.04752,286.11,99,1,0.012324,319.38,285,3,0.010216,303.84,154,1,0.006249,313.99
August,5,8:30,100,7,0.065243,340.18,157,8,0.050147,343.06,415,7,0.0172,325.61,223,4,0.01764,324.43
August,5,9:00,148,5,0.03706,325.6,231,1,0.005204,341.8,593,7,0.012472,334.56,331,3,0.007807,310.92
August,5,9:30,181,4,0.021606,344.19,309,4,0.014209,349.19,738,11,0.01554,341.97,385,6,0.01578,332.3
August,5,10:00,212,2,0.01179,328.49,356,10,0.026805,354.56,842,6,0.007495,339.66,451,9,0.020726,336.05
August,5,10:30,240,3,0.01151,336.55,389,35,0.089221,374.21,949,20,0.021374,354.46,488,24,0.048533,349.74
August,5,11:00,257,2,0.009099,340.89,443,10,0.02211,376.25,985,12,0.011852,356.69,545,5,0.009396,348.61
August,5,11:30,262,3,0.010997,340.27,477,15,0.032299,376.73,1010,16,0.016275,361.13,559,8,0.015013,354.06
August,5,12:00,262,6,0.023155,352.29,508,6,0.011037,377.52,1031,5,0.005005,359.65,577,8,0.014598,355.92
August,5,12:30,263,3,0.012971,340.55,517,13,0.02521,387.61,1034,29,0.02852,367.46,588,9,0.015836,347.76
August,5,13:00,264,4,0.014927,338.45,530,8,0.016013,372.55,1039,7,0.006741,364.94,591,12,0.019512,358.46
August,5,13:30,264,2,0.006991,342.91,541,14,0.025188,379.45,1039,11,0.010694,363.19,599,5,0.008786,349.81
August,5,14:00,264,1,0.005108,342.08,553,4,0.007853,378.06,1021,7,0.006919,365.28,619,2,0.00385,349.55
August,5,14:30,263,1,0.002983,346.92,564,11,0.019729,391.49,1041,12,0.011541,370.78,613,6,0.009485,359.14
August,5,15:00,270,4,0.015668,340.63,552,4,0.006395,377.6,1010,5,0.004602,369.25,608,4,0.006792,364.02
August,5,15:30,265,4,0.016433,347.16,561,5,0.008701,382.7,1012,14,0.013556,374.35,608,6,0.010014,363.44
August,5,16:00,257,2,0.009693,352.9,558,5,0.009129,384.57,999,5,0.004816,369.93,592,5,0.009143,359.26
August,5,16:30,247,1,0.005711,346.04,537,5,0.009181,387.56,960,8,0.008791,370.16,576,4,0.007402,363.34
August,5,17:00,221,5,0.02199,345.29,504,9,0.018686,384.62,902,17,0.018965,372.12,571,13,0.023138,351.24
August,5,17:30,198,5,0.027708,342.94,498,13,0.025967,384.86,854,14,0.016082,370.84,520,12,0.022367,364.32
August,5,18:00,178,2,0.01038,328.87,452,12,0.026054,381.18,783,9,0.011825,381.11,473,5,0.010921,360.45
