Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,5:30,2.13,0.12,0.054118,262.72,2.88,0.0,0.0,243.9,24.13,0.0,0.0,306.86,1.01,0.0,0.0,382.65
August,1,6:00,2.83,0.24,0.083194,267.45,4.07,0.0,0.0,364.67,32.54,0.0,0.0,271.81,10.08,0.44,0.044118,260.2
August,1,6:30,4.01,0.65,0.162459,290.86,9.73,2.98,0.306294,355.35,57.58,0.6,0.010406,260.03,18.67,1.27,0.068012,290.04
August,1,7:00,7.23,0.54,0.074182,262.35,14.39,0.21,0.014324,302.23,105.98,0.76,0.007151,268.88,33.0,0.47,0.014147,257.07
August,1,7:30,12.82,0.95,0.073818,296.17,24.06,0.06,0.002676,305.54,171.29,1.64,0.009602,253.83,53.61,0.97,0.018018,287.29
August,1,8:00,40.36,0.42,0.010376,248.71,45.94,0.59,0.012835,283.06,298.33,1.06,0.003559,268.23,90.7,0.29,0.003212,277.88
August,1,8:30,65.1,0.18,0.002747,277.33,60.88,1.99,0.032765,305.78,429.59,3.49,0.008118,289.61,132.85,0.92,0.006924,271.24
August,1,9:00,91.56,0.39,0.004224,281.83,156.66,1.85,0.011794,282.86,598.13,3.57,0.005965,287.94,204.36,2.59,0.012665,280.93
August,1,9:30,108.12,1.11,0.010312,267.64,204.76,2.58,0.012618,303.04,721.36,17.33,0.024018,309.52,248.54,3.39,0.013641,272.72
August,1,10:00,135.24,1.03,0.007594,294.07,261.56,4.5,0.017224,306.51,897.24,4.94,0.005508,308.06,290.93,3.28,0.011276,287.24
August,1,10:30,165.31,0.59,0.003559,292.95,297.37,10.14,0.034112,316.09,1012.88,6.86,0.006769,320.39,342.37,11.89,0.034718,289.74
August,1,11:00,190.87,1.28,0.006724,301.68,344.14,4.82,0.014018,318.56,1089.94,8.08,0.007412,322.31,386.61,5.62,0.014535,297.26
August,1,11:30,192.59,3.17,0.016459,296.77,387.59,9.74,0.025124,321.83,1113.09,18.75,0.016843,329.27,399.69,6.57,0.016435,300.71
August,1,12:00,207.05,5.73,0.027653,301.09,398.34,5.86,0.0147,318.96,1131.4,14.67,0.012963,330.6,424.12,3.49,0.008235,310.72
August,1,12:30,224.64,8.35,0.03717,307.1,417.99,9.07,0.021706,320.15,1151.47,17.45,0.015159,329.83,435.4,12.79,0.029376,299.76
August,1,13:00,218.32,2.19,0.010046,305.43,438.14,12.84,0.0293,322.74,1123.54,13.07,0.011637,334.34,432.94,11.31,0.026124,309.11
August,1,13:30,216.7,0.58,0.002698,314.04,465.45,15.6,0.033518,316.11,1128.4,26.23,0.023245,330.98,443.03,10.82,0.024418,303.1
August,1,14:00,204.6,1.84,0.008985,313.15,475.22,21.01,0.044218,325.84,1132.49,18.77,0.016571,334.51,429.02,4.66,0.010859,304.63
August,1,14:30,209.5,3.23,0.015432,306.12,471.19,14.3,0.030347,330.7,1117.52,9.54,0.008541,329.93,442.77,14.17,0.032012,312.66
August,1,15:00,203.87,1.23,0.006054,305.88,457.93,7.81,0.017055,322.38,1051.2,1.01,0.000965,338.41,429.02,5.32,0.012412,296.99
August,1,15:30,203.38,1.31,0.00646,309.07,446.42,5.58,0.012509,318.38,1022.99,1.44,0.001412,336.64,401.31,3.59,0.008947,296.7
August,1,16:00,197.36,0.89,0.004494,327.96,443.92,3.64,0.008211,327.55,990.88,1.55,0.001565,337.08,393.64,3.41,0.008665,307.31
August,1,16:30,178.81,0.36,0.002041,294.65,417.32,3.09,0.007395,335.3,911.98,0.94,0.001029,331.36,357.25,1.66,0.004659,307.49
August,1,17:00,169.15,3.66,0.021665,307.06,404.3,2.05,0.005067,330.38,857.45,2.4,0.0028,335.22,333.49,2.04,0.006129,305.07
August,1,17:30,142.9,2.83,0.019776,328.57,377.82,3.26,0.008621,328.13,825.85,1.03,0.001253,331.31,319.41,0.63,0.001971,305.3
August,1,18:00,137.77,0.92,0.006712,319.03,339.19,6.78,0.019999,339.63,779.32,2.36,0.003029,329.2,303.93,0.91,0.002994,303.34
August,1,18:30,115.74,1.25,0.010841,334.57,319.87,5.24,0.016378,328.33,708.77,4.05,0.005718,339.47,262.22,0.35,0.001353,325.03
August,1,19:00,88.41,0.36,0.004106,315.68,280.07,5.1,0.018226,325.24,644.69,6.61,0.010247,330.85,248.06,0.98,0.003971,316.24
August,1,19:30,70.17,0.73,0.010441,337.64,253.97,4.26,0.016793,313.43,574.5,13.78,0.023982,326.75,223.35,0.61,0.002735,318.05
August,1,20:00,52.85,0.91,0.017194,303.49,226.77,11.81,0.0521,319.15,514.36,6.85,0.013318,334.4,194.51,1.73,0.008882,305.77
August,1,20:30,44.92,2.3,0.051218,274.33,193.77,3.59,0.018547,303.45,435.91,3.33,0.007635,327.6,175.78,1.04,0.005894,297.52
August,1,21:00,31.99,1.1,0.034394,302.68,151.88,3.35,0.022047,306.48,369.92,2.32,0.006282,324.23,149.88,3.72,0.0248,300.39
August,1,21:30,23.52,1.12,0.047829,288.36,134.96,1.46,0.010835,303.24,296.1,0.65,0.002206,328.52,125.56,0.57,0.004565,308.48
August,1,22:00,17.78,0.19,0.010694,384.23,105.81,2.33,0.022053,292.6,246.12,0.84,0.003418,319.36,105.46,0.37,0.003535,295.07
August,1,22:30,11.93,0.74,0.061794,296.42,87.15,1.17,0.013453,314.69,209.28,0.36,0.001712,321.67,85.7,0.52,0.0061,299.84
August,1,23:00,10.93,0.74,0.068129,339.56,64.83,1.43,0.022018,296.47,156.83,0.4,0.002559,309.1,75.11,0.08,0.001053,301.17
August,1,23:30,6.58,0.0,0.0,256.71,54.04,0.5,0.009247,291.32,136.27,0.12,0.000853,312.18,58.92,0.49,0.008388,282.89
August,2,0:00,6.19,0.63,0.101856,420.65,55.22,1.62,0.029411,273.11,72.42,0.74,0.010256,292.52,49.07,0.22,0.004567,278.13
August,2,0:30,5.96,0.82,0.137039,365.74,41.56,1.69,0.040706,285.79,53.25,0.43,0.008067,326.87,34.27,0.0,0.0,299.1
August,2,1:00,6.08,0.68,0.111108,365.7,16.31,0.0,0.0,364.28,38.86,0.55,0.014144,306.38,26.21,0.16,0.006189,292.09
August,2,1:30,5.65,0.16,0.027778,366.94,12.29,0.2,0.015878,317.61,33.25,0.17,0.005211,277.51,19.93,0.07,0.003544,372.02
August,2,2:00,3.72,0.0,0.0,256.82,8.48,0.0,0.0,365.13,24.46,0.53,0.021539,310.1,15.77,0.2,0.01285,339.88
August,2,2:30,3.09,0.0,0.0,378.97,5.4,0.0,0.0,382.11,17.47,0.38,0.021828,328.32,10.57,0.78,0.074078,399.33
August,2,3:00,3.38,0.0,0.0,309.51,8.13,0.0,0.0,446.17,16.95,0.95,0.056328,331.21,3.84,0.21,0.055556,388.36
August,2,3:30,3.38,0.0,0.0,424.81,4.24,0.0,0.0,311.93,11.2,0.0,0.0,403.49,0.81,0.04,0.043981,277.79
August,2,4:00,3.2,0.0,0.0,346.35,3.92,0.0,0.0,359.71,12.32,0.0,0.0,429.88,0.57,0.02,0.032407,255.3
August,2,4:30,3.25,0.0,0.0,298.71,4.04,0.0,0.0,353.15,8.64,0.0,0.0,411.9,0.26,0.01,0.024306,283.47
August,2,5:00,3.91,0.0,0.0,273.73,4.32,0.0,0.0,480.08,13.02,0.0,0.0,358.79,0.9,0.01,0.016204,313.72
August,2,5:30,4.45,0.0,0.0,303.81,4.7,0.09,0.018517,301.56,12.69,0.0,0.0,270.89,0.71,0.01,0.015046,280.27
August,2,6:00,6.36,0.0,0.0,297.27,6.32,0.06,0.009258,367.44,22.27,0.1,0.004272,264.31,6.93,0.25,0.036111,246.63
August,2,6:30,4.32,0.0,0.0,291.33,7.14,0.0,0.0,340.44,31.94,0.97,0.030311,248.57,13.72,0.24,0.017194,273.19
August,2,7:00,9.27,0.0,0.0,274.54,11.94,0.0,0.0,288.84,54.49,0.93,0.017056,273.95,22.2,0.0,0.0,286.56
August,2,7:30,12.23,0.34,0.027778,359.57,17.18,0.52,0.030244,282.05,88.02,1.74,0.019715,256.38,39.85,0.46,0.011417,283.41
August,2,8:00,22.65,0.27,0.011994,244.24,32.64,0.12,0.003706,276.68,132.96,1.57,0.011786,269.3,58.47,0.74,0.012661,284.81
August,2,8:30,28.38,0.09,0.003089,285.64,46.81,0.27,0.0057,297.37,188.34,2.09,0.011117,277.18,80.6,0.16,0.001989,296.68
August,2,9:00,37.67,0.0,0.0,276.53,109.85,0.5,0.00455,294.9,243.57,1.95,0.008016,290.46,115.18,1.3,0.011294,298.0
August,2,9:30,46.05,0.18,0.003967,296.24,136.08,0.0,0.0,307.85,291.74,1.75,0.006003,284.96,134.67,0.63,0.004647,271.36
August,2,10:00,47.26,0.0,0.0,295.97,172.27,0.64,0.003717,296.79,357.01,1.7,0.004757,289.16,160.46,2.18,0.013572,284.97
August,2,10:30,68.47,0.0,0.0,267.83,193.22,1.88,0.00975,312.52,408.04,0.9,0.002199,296.89,196.67,7.28,0.037031,299.93
August,2,11:00,60.06,0.28,0.004633,288.33,211.12,1.44,0.006839,307.36,437.88,0.91,0.002081,307.6,210.42,3.1,0.014733,288.51
August,2,11:30,66.03,0.17,0.002644,295.94,250.04,2.73,0.010917,303.61,490.87,1.92,0.003918,308.83,227.95,2.25,0.009869,293.25
August,2,12:00,103.03,0.69,0.006733,287.25,273.42,2.12,0.007739,300.66,530.97,0.85,0.0016,305.07,250.89,1.59,0.006344,289.55
August,2,12:30,117.66,1.81,0.015356,296.22,312.58,5.45,0.017422,303.21,533.36,2.26,0.004239,304.96,253.35,1.43,0.005642,288.21
August,2,13:00,149.09,3.85,0.025844,306.27,353.02,2.96,0.008389,292.09,557.76,4.57,0.008189,320.96,250.4,2.98,0.0119,296.54
August,2,13:30,156.17,1.56,0.009994,283.74,361.44,3.64,0.010078,295.54,561.01,8.09,0.014417,316.8,272.78,2.67,0.009772,304.71
August,2,14:00,161.76,1.02,0.006294,299.78,396.59,3.72,0.009389,306.96,565.42,3.09,0.005467,322.43,263.99,1.64,0.006222,298.86
August,2,14:30,164.82,3.33,0.020233,295.13,377.79,2.26,0.005983,304.93,552.65,1.11,0.002006,313.37,275.38,3.04,0.011033,294.78
August,2,15:00,154.34,1.91,0.012389,297.85,403.52,0.52,0.001283,308.37,562.11,0.64,0.001144,317.4,255.1,0.84,0.003278,301.69
August,2,15:30,162.81,3.62,0.022217,286.27,421.95,2.57,0.006083,307.22,542.06,1.16,0.002144,320.35,275.02,5.0,0.018194,297.96
August,2,16:00,158.65,0.52,0.003279,292.74,403.64,1.62,0.004017,299.4,536.76,1.32,0.002467,317.41,250.47,1.45,0.005772,308.88
August,2,16:30,151.37,0.59,0.00388,281.36,391.5,1.77,0.004528,294.63,524.46,2.51,0.004778,323.5,256.24,3.54,0.013828,304.59
August,2,17:00,135.59,1.1,0.008098,290.74,379.25,2.42,0.006378,309.09,488.69,0.82,0.001683,324.34,239.59,0.85,0.003533,304.21
August,2,17:30,124.78,1.05,0.008449,275.36,354.14,2.32,0.006544,312.11,459.32,0.38,0.000822,313.33,229.8,0.87,0.003789,303.34
August,2,18:00,93.35,0.51,0.005456,301.58,327.15,2.08,0.006356,304.83,411.77,0.32,0.000789,319.16,215.78,1.28,0.005944,300.36
August,2,18:30,81.2,1.0,0.012289,276.76,287.92,2.97,0.010311,305.1,387.29,1.06,0.002744,315.85,202.33,1.09,0.0054,300.32
August,2,19:00,65.66,0.27,0.004089,281.54,259.02,2.75,0.010628,288.75,354.58,0.59,0.001667,321.62,183.72,0.53,0.002878,296.4
August,2,19:30,62.48,0.72,0.011567,275.71,242.15,1.39,0.005728,310.8,316.76,1.19,0.003744,320.46,185.51,0.99,0.005339,312.9
August,2,20:00,56.88,1.21,0.021239,288.73,218.24,0.68,0.003111,305.08,295.43,0.86,0.002894,315.17,167.68,2.54,0.01515,317.94
August,2,20:30,46.95,1.32,0.028089,294.71,188.1,0.68,0.003589,294.92,274.41,1.24,0.004511,317.25,149.55,0.69,0.004644,300.51
August,2,21:00,39.77,1.78,0.0448,279.33,172.96,0.56,0.003228,301.91,239.39,0.24,0.001017,312.1,118.59,1.22,0.010322,306.06
August,2,21:30,30.39,0.28,0.009256,333.18,147.47,1.15,0.007767,303.15,206.94,0.86,0.004144,305.61,107.78,0.06,0.000556,312.7
August,2,22:00,28.71,0.38,0.013228,272.14,132.57,0.52,0.003928,303.08,179.43,0.24,0.001339,314.27,100.47,1.41,0.014061,309.29
August,2,22:30,26.63,3.75,0.140978,268.95,111.86,1.45,0.013,291.37,157.01,1.31,0.008339,305.62,83.19,0.65,0.007844,306.69
August,2,23:00,16.4,1.27,0.077311,358.18,94.39,0.31,0.003294,260.55,126.15,0.35,0.002789,308.98,66.32,0.3,0.004456,305.96
August,2,23:30,13.98,0.56,0.04035,286.3,82.78,0.16,0.001983,279.76,102.31,0.4,0.003861,308.88,63.74,0.59,0.009278,315.76
August,3,0:00,2.9,0.0,0.0,429.3,17.07,0.75,0.043967,376.45,40.25,0.3,0.007411,313.41,27.43,0.16,0.005794,303.56
August,3,0:30,1.76,0.0,0.0,325.25,13.52,0.0,0.0,318.65,31.2,0.04,0.001206,305.82,20.32,0.09,0.004633,327.62
August,3,1:00,1.55,0.0,0.0,363.9,7.39,0.0,0.0,363.88,24.23,0.19,0.007922,306.92,13.34,0.0,0.0,355.62
August,3,1:30,0.74,0.0,0.0,378.65,4.51,0.0,0.0,428.13,16.63,0.25,0.015017,327.95,12.0,0.15,0.012467,362.62
August,3,2:00,1.28,0.0,0.0,490.25,4.17,0.0,0.0,271.58,10.7,0.27,0.0248,294.89,7.0,0.25,0.035793,327.16
August,3,2:30,1.15,0.0,0.0,446.19,3.74,0.0,0.0,380.45,10.05,0.53,0.05255,342.53,6.84,0.26,0.037319,341.66
August,3,3:00,0.72,0.01,0.009259,353.87,2.42,0.07,0.027778,340.66,8.37,0.42,0.049922,319.8,4.57,0.22,0.049173,408.2
August,3,3:30,0.93,0.02,0.018519,339.34,1.88,0.0,0.0,379.32,6.89,0.0,0.0,311.7,3.8,0.16,0.042899,278.21
August,3,4:00,0.95,0.03,0.027778,333.77,1.96,0.03,0.013889,291.19,7.22,0.03,0.004628,310.03,3.73,0.24,0.06365,290.11
August,3,4:30,1.14,0.04,0.037037,330.45,1.77,0.0,0.0,299.64,6.03,0.0,0.0,303.56,4.93,0.34,0.069902,216.12
August,3,5:00,1.08,0.05,0.046296,344.41,1.57,0.0,0.0,333.58,7.8,0.04,0.005556,367.63,4.28,0.13,0.030161,318.65
August,3,5:30,1.22,0.07,0.055556,323.42,3.21,0.0,0.0,341.64,10.49,0.32,0.030867,274.9,3.96,0.07,0.016487,299.04
August,3,6:00,1.48,0.0,0.0,263.59,2.72,0.02,0.005556,258.32,16.95,0.0,0.0,277.57,10.44,0.12,0.011797,232.92
August,3,6:30,2.01,0.25,0.123144,254.02,5.35,1.23,0.229906,396.86,30.13,0.31,0.01035,287.14,17.2,0.24,0.014201,259.79
August,3,7:00,5.12,0.04,0.006944,230.1,19.49,0.14,0.00715,271.51,54.71,0.0,0.0,248.38,28.76,0.12,0.004316,266.14
August,3,7:30,9.26,0.16,0.017267,316.44,31.73,0.86,0.026956,276.52,89.57,0.49,0.005428,249.55,45.92,0.4,0.008781,269.64
August,3,8:00,29.97,0.23,0.007722,281.75,64.44,0.37,0.00575,275.06,180.17,0.38,0.002089,284.9,91.61,0.26,0.002879,269.06
August,3,8:30,53.21,0.84,0.0158,310.63,101.53,1.3,0.012772,296.9,282.33,0.38,0.001344,295.44,139.2,1.42,0.010222,282.11
August,3,9:00,86.83,0.45,0.005167,305.28,166.22,0.16,0.000933,301.11,397.48,0.9,0.002256,307.88,226.66,0.94,0.004144,288.87
August,3,9:30,115.33,0.7,0.006044,317.4,209.72,0.8,0.003806,320.4,517.52,5.34,0.010311,323.09,280.01,5.29,0.018889,302.27
August,3,10:00,139.08,0.53,0.0038,319.03,272.23,1.45,0.005311,324.67,613.62,5.9,0.009622,324.97,339.6,4.76,0.014011,309.84
August,3,10:30,152.98,0.77,0.005039,307.9,302.58,6.3,0.020817,339.83,678.39,9.73,0.014339,334.21,381.53,9.54,0.025011,316.79
August,3,11:00,158.71,0.24,0.001486,313.52,335.47,2.88,0.008583,342.26,737.34,4.79,0.0065,341.06,404.95,5.46,0.013478,318.62
August,3,11:30,165.19,0.13,0.000791,326.52,355.98,5.01,0.014072,341.89,757.36,8.54,0.011272,345.81,425.54,6.47,0.015211,321.45
August,3,12:00,163.61,0.78,0.004778,318.8,386.24,2.28,0.005894,337.62,784.06,9.59,0.012228,344.91,458.14,7.47,0.016306,322.71
August,3,12:30,169.06,0.48,0.002849,314.0,396.89,6.96,0.017544,346.15,780.09,11.94,0.0153,345.61,453.76,9.92,0.021856,321.28
August,3,13:00,167.72,0.86,0.005137,316.28,413.55,3.2,0.007733,344.68,766.95,4.62,0.006028,350.28,458.57,6.17,0.01345,323.19
August,3,13:30,164.97,0.86,0.005219,320.37,423.25,7.88,0.018628,341.44,769.2,11.36,0.014772,357.34,459.14,6.57,0.014311,321.58
August,3,14:00,166.16,1.18,0.007112,323.95,444.71,6.78,0.015244,337.36,786.37,10.12,0.012867,358.37,480.06,8.41,0.017528,317.09
August,3,14:30,173.94,2.87,0.016488,326.21,439.77,9.16,0.020828,339.13,788.05,24.44,0.031017,354.19,486.56,15.77,0.032411,325.97
August,3,15:00,167.87,1.75,0.010453,320.95,442.37,5.15,0.01165,345.85,798.6,10.95,0.013717,352.43,485.15,7.78,0.016044,324.58
August,3,15:30,173.62,1.34,0.007693,325.19,441.95,1.67,0.003783,338.67,782.11,3.48,0.004456,358.02,475.12,6.31,0.013283,327.3
August,3,16:00,165.69,0.41,0.002467,335.12,444.81,1.45,0.003267,341.0,790.97,2.01,0.002544,354.98,484.98,2.31,0.004767,334.3
August,3,16:30,162.8,0.42,0.002573,319.37,435.21,3.4,0.007811,354.13,756.56,2.54,0.003361,355.61,473.65,3.98,0.008406,336.24
August,3,17:00,142.87,0.83,0.00583,328.2,410.55,1.65,0.004008,346.06,720.86,3.1,0.004306,350.73,447.9,2.14,0.004772,338.18
August,3,17:30,132.75,0.67,0.005013,319.39,388.09,1.15,0.00296,348.63,662.57,3.41,0.00515,358.21,419.75,4.2,0.009994,331.27
August,3,18:00,108.95,0.68,0.006206,314.09,350.76,1.88,0.005346,350.2,617.72,7.07,0.011444,354.91,382.37,1.5,0.003922,335.97
August,3,18:30,99.71,0.98,0.009867,330.66,332.35,3.28,0.00986,344.43,547.05,2.47,0.004522,353.02,335.43,0.88,0.002622,334.12
August,3,19:00,68.85,0.35,0.005149,325.13,291.58,2.66,0.009129,352.36,475.81,3.54,0.007433,360.82,308.72,2.21,0.007172,319.4
August,3,19:30,54.68,0.93,0.017065,331.97,272.22,1.78,0.006548,331.27,431.73,5.26,0.012178,358.23,285.15,6.27,0.021972,331.5
August,3,20:00,40.82,0.48,0.011692,319.91,247.64,4.35,0.017556,337.52,379.62,3.81,0.010044,358.18,246.15,5.03,0.020428,321.02
August,3,20:30,32.95,0.84,0.025349,322.93,198.52,1.8,0.009083,324.72,317.62,0.9,0.002828,348.67,208.05,2.35,0.011306,320.06
August,3,21:00,24.87,0.63,0.025183,332.66,162.12,1.55,0.009572,326.88,264.39,0.57,0.00215,347.48,175.12,4.5,0.025689,327.54
August,3,21:30,18.61,0.49,0.026567,314.64,141.22,0.71,0.004994,338.65,230.35,0.29,0.001267,345.94,141.22,1.11,0.007889,332.0
August,3,22:00,15.34,0.0,0.0,322.25,110.83,0.48,0.004322,321.51,179.01,0.4,0.00225,335.18,117.87,0.66,0.005578,330.81
August,3,22:30,9.91,1.42,0.143439,314.21,87.17,0.38,0.004372,313.62,140.73,0.33,0.002333,329.13,99.38,0.45,0.004489,321.42
August,3,23:00,9.88,0.33,0.033539,323.82,70.31,0.37,0.005306,301.09,108.57,0.11,0.001056,315.88,79.72,0.54,0.006722,332.01
August,3,23:30,7.01,0.0,0.0,313.69,54.84,0.15,0.002689,291.87,81.22,0.11,0.001378,333.74,57.64,0.43,0.007378,316.12
August,4,0:00,5.33,0.0,0.0,485.38,41.74,0.0,0.0,312.71,91.71,0.25,0.002747,326.7,52.76,0.65,0.012359,315.82
August,4,0:30,4.33,0.0,0.0,278.11,30.46,0.18,0.005882,307.05,64.2,0.0,0.0,347.6,37.34,0.0,0.0,338.01
August,4,1:00,2.36,0.0,0.0,364.32,15.49,0.08,0.0049,327.08,47.78,0.0,0.0,353.22,30.71,0.0,0.0,361.3
August,4,1:30,2.12,0.12,0.058824,286.76,9.47,0.0,0.0,369.7,32.75,0.31,0.009335,298.47,20.21,0.36,0.017635,354.9
August,4,2:00,1.96,0.06,0.029412,398.47,7.1,0.06,0.008406,328.83,23.47,0.16,0.006735,296.53,14.32,0.58,0.040235,326.88
August,4,2:30,1.86,0.0,0.0,225.69,5.8,0.0,0.0,364.02,22.45,0.05,0.002353,268.9,10.28,0.0,0.0,305.73
August,4,3:00,1.42,0.0,0.0,410.51,4.82,0.0,0.0,353.0,15.47,0.55,0.0353,270.9,2.41,0.0,0.0,389.38
August,4,3:30,1.42,0.17,0.117647,415.07,4.69,0.0,0.0,211.79,14.96,0.13,0.008406,301.71,0.42,0.0,0.0,341.95
August,4,4:00,2.2,0.19,0.088235,439.76,3.33,0.0,0.0,254.45,11.22,0.14,0.0127,320.6,0.27,0.0,0.0,323.53
August,4,4:30,3.18,0.19,0.058824,415.83,3.56,0.0,0.0,223.05,12.4,0.07,0.005882,283.7,0.33,0.0,0.0,285.18
August,4,5:00,4.05,0.12,0.029412,441.79,2.78,0.0,0.0,322.21,13.3,0.13,0.009806,288.86,0.2,0.0,0.0,281.15
August,4,5:30,5.71,0.0,0.0,472.2,3.8,0.11,0.029412,299.97,17.26,0.32,0.018829,322.29,0.61,0.0,0.0,277.2
August,4,6:00,6.19,0.0,0.0,315.01,5.27,0.0,0.0,293.69,34.07,0.54,0.015853,243.56,14.57,0.0,0.0,223.71
August,4,6:30,9.06,0.89,0.097694,263.64,9.68,2.08,0.214394,310.94,55.95,1.03,0.018376,242.3,23.06,0.47,0.020594,243.38
August,4,7:00,14.1,0.36,0.025518,262.73,30.82,0.46,0.014871,259.76,102.36,0.36,0.003506,260.88,43.58,0.14,0.003182,278.22
August,4,7:30,21.42,0.53,0.024853,334.37,46.0,0.87,0.019018,294.44,162.76,1.79,0.010976,268.29,75.9,0.14,0.001859,276.12
August,4,8:00,53.14,0.4,0.007476,270.24,97.63,0.79,0.008071,275.69,302.78,1.03,0.003406,292.77,129.86,0.56,0.004318,278.08
August,4,8:30,84.73,1.38,0.016247,298.89,161.56,1.43,0.008871,302.22,433.58,0.5,0.001165,304.83,198.01,0.23,0.001141,291.35
August,4,9:00,124.41,1.33,0.010724,323.41,224.78,0.48,0.002124,297.96,640.4,1.3,0.002038,312.19,287.22,0.08,0.000265,292.96
August,4,9:30,161.88,1.29,0.007976,323.56,290.23,2.34,0.008065,324.11,801.0,4.27,0.005328,322.38,357.74,2.01,0.005606,302.98
August,4,10:00,189.44,1.06,0.005576,317.02,356.53,1.55,0.004359,316.35,935.31,3.46,0.003701,325.88,433.72,2.63,0.006053,307.04
August,4,10:30,209.33,0.63,0.003018,314.8,397.46,5.88,0.014806,330.21,1038.97,12.41,0.011945,336.48,472.98,9.02,0.019065,306.04
August,4,11:00,223.15,1.18,0.005276,322.24,443.69,2.15,0.004835,333.3,1119.29,5.78,0.005165,339.15,506.66,5.6,0.011053,322.66
August,4,11:30,236.17,1.01,0.004288,326.88,478.31,3.87,0.008082,334.9,1169.23,5.72,0.004894,342.51,547.53,5.32,0.009712,318.52
August,4,12:00,239.28,0.78,0.003241,320.06,492.01,1.37,0.002788,344.85,1165.4,8.78,0.007535,343.05,562.56,3.51,0.006247,317.63
August,4,12:30,236.3,1.83,0.007741,318.3,512.88,5.21,0.010165,344.74,1164.24,19.42,0.016682,346.2,567.84,10.09,0.017765,323.46
August,4,13:00,238.54,0.48,0.002024,320.23,539.02,3.48,0.006465,342.53,1170.35,4.75,0.004059,344.91,575.99,9.24,0.016035,319.46
August,4,13:30,231.61,0.51,0.002194,329.59,538.64,6.1,0.011324,341.64,1164.21,11.96,0.010271,345.13,550.99,12.5,0.022688,328.85
August,4,14:00,249.38,0.65,0.002588,321.62,579.66,3.82,0.006594,334.54,1198.12,5.65,0.004718,348.34,584.35,8.61,0.014741,323.34
August,4,14:30,249.49,0.65,0.0026,322.34,594.47,2.63,0.004429,347.18,1197.52,7.97,0.006653,353.65,562.26,8.26,0.014694,326.4
August,4,15:00,245.17,0.42,0.001724,326.21,595.0,1.92,0.003229,335.06,1191.01,5.6,0.0047,353.75,565.57,4.07,0.007194,326.1
August,4,15:30,243.65,0.88,0.003606,322.06,573.21,2.18,0.003806,343.88,1176.6,3.15,0.002676,354.2,564.73,7.05,0.012482,321.89
August,4,16:00,256.99,1.68,0.006553,331.64,570.61,1.78,0.003118,349.63,1140.64,2.06,0.001806,354.77,573.77,2.51,0.004376,325.55
August,4,16:30,237.76,0.11,0.000476,337.9,550.11,1.39,0.002529,347.19,1131.86,3.73,0.003294,350.09,552.19,3.09,0.005588,328.29
August,4,17:00,212.93,0.33,0.001529,326.83,520.08,2.81,0.005406,351.37,1082.1,5.17,0.004776,355.37,498.93,1.62,0.003253,329.73
August,4,17:30,178.18,0.12,0.000659,318.54,498.16,2.85,0.005718,352.32,1019.63,4.22,0.004135,351.45,476.32,3.63,0.007629,328.84
