Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,3:00,0.52,0.0,0.0,223.55,1.94,0.0,0.0,423.95,9.18,0.32,0.034658,334.43,1.31,0.04,0.03177,271.83
August,2,3:30,0.0,0.0,0.0,190.93,1.67,0.0,0.0,309.11,8.54,0.0,0.0,397.26,0.88,0.02,0.02778,365.11
August,2,4:00,0.0,0.0,0.0,198.21,1.68,0.0,0.0,288.24,7.82,0.06,0.007559,399.36,0.75,0.01,0.018132,497.0
August,2,4:30,0.0,0.0,0.0,208.88,1.68,0.0,0.0,318.96,7.58,0.0,0.0,327.28,0.75,0.02,0.027551,516.19
August,2,5:00,0.0,0.0,0.0,242.09,1.68,0.0,0.0,320.3,8.29,0.0,0.000518,434.19,0.75,0.01,0.013282,668.24
August,2,5:30,0.0,0.0,0.0,259.12,1.89,0.0,0.0,425.55,10.85,0.02,0.001923,311.33,4.4,0.0,0.0,672.71
August,2,6:00,0.0,0.0,0.0,329.72,2.29,0.0,0.0,698.58,13.17,0.12,0.008968,276.91,7.62,0.01,0.001284,451.56
August,2,6:30,0.13,0.0,0.00121,296.67,4.08,0.38,0.093444,538.27,22.4,0.18,0.008227,279.76,12.27,0.18,0.014304,429.04
August,2,7:00,0.0,0.0,0.009625,300.41,10.12,0.17,0.016686,389.02,37.33,0.22,0.005953,280.39,20.94,0.06,0.002826,423.31
August,2,7:30,1.3,0.01,0.006131,302.27,18.36,0.53,0.028871,390.9,60.8,0.39,0.00644,262.15,31.07,0.09,0.002826,399.96
August,2,8:00,8.81,0.08,0.009277,280.95,26.01,0.4,0.015452,339.29,102.11,0.48,0.004748,275.75,49.97,0.05,0.001031,374.02
August,2,8:30,11.39,0.11,0.009816,233.7,31.02,0.55,0.017751,348.99,155.99,0.74,0.004733,291.48,58.56,0.37,0.006385,347.54
August,2,9:00,17.94,0.21,0.011797,245.83,71.42,0.97,0.013585,334.14,215.48,1.0,0.004658,291.11,115.18,0.93,0.008073,296.65
August,2,9:30,22.3,0.31,0.014108,272.53,117.77,1.6,0.013585,308.34,250.95,1.83,0.007302,281.47,133.2,1.5,0.011286,302.07
August,2,10:00,31.29,0.45,0.014384,271.83,133.25,2.22,0.016639,303.74,321.08,1.9,0.005912,288.64,161.49,2.82,0.017471,292.72
August,2,10:30,38.69,0.45,0.011556,271.83,162.86,4.5,0.027613,310.31,371.13,3.08,0.008308,292.97,182.08,6.84,0.037549,293.46
August,2,11:00,39.91,0.59,0.014776,274.3,167.27,1.68,0.010066,313.67,400.26,3.32,0.008296,301.09,191.51,3.42,0.017881,313.77
August,2,11:30,44.96,0.9,0.020051,275.81,195.07,2.16,0.011051,309.52,416.78,3.28,0.007864,316.28,216.59,3.21,0.014803,307.4
August,2,12:00,63.25,1.6,0.025242,275.81,226.57,1.3,0.005732,309.52,466.9,3.44,0.007376,312.72,220.98,3.17,0.014355,306.02
August,2,12:30,79.44,3.21,0.040456,279.55,247.83,2.71,0.010949,313.34,471.58,3.42,0.007242,316.2,221.65,2.71,0.012242,307.64
August,2,13:00,89.9,3.64,0.040456,279.92,258.24,2.75,0.010655,313.2,468.89,3.59,0.007654,319.3,222.6,2.84,0.012753,311.69
August,2,13:30,89.96,3.98,0.044288,283.27,276.3,4.78,0.017298,319.96,467.87,2.87,0.006137,322.33,233.2,3.36,0.014393,309.06
August,2,14:00,91.04,4.03,0.044288,283.27,286.72,3.78,0.01319,323.23,473.58,2.49,0.005255,322.33,236.92,2.88,0.012167,309.28
August,2,14:30,94.33,4.05,0.042956,290.56,289.85,3.97,0.013709,326.71,476.42,2.38,0.004989,319.45,237.99,4.09,0.017171,309.49
August,2,15:00,91.25,3.9,0.042697,292.2,288.35,3.1,0.010765,327.22,474.29,1.69,0.003573,319.45,233.77,1.95,0.008335,304.9
August,2,15:30,91.64,3.41,0.037176,292.68,285.65,3.21,0.011237,327.22,471.77,1.93,0.004092,320.81,229.1,2.39,0.010422,304.64
August,2,16:00,89.79,3.36,0.037402,295.81,282.21,3.07,0.01089,329.67,454.99,1.8,0.003961,320.81,222.38,1.58,0.007099,305.49
August,2,16:30,84.25,3.1,0.036795,294.45,263.17,2.8,0.010644,330.81,444.26,1.34,0.003013,321.9,227.23,1.64,0.00723,305.58
August,2,17:00,77.5,3.09,0.039913,296.38,244.71,2.79,0.011402,330.81,419.4,0.87,0.002085,321.9,221.62,1.08,0.004892,307.53
August,2,17:30,68.07,2.6,0.038205,297.02,227.32,1.7,0.007486,330.81,384.15,0.89,0.002304,321.46,214.32,0.92,0.00427,305.62
August,2,18:00,59.35,2.24,0.037825,295.25,217.43,2.34,0.010783,330.81,352.85,0.84,0.002385,321.89,201.43,0.71,0.003511,305.99
August,2,18:30,56.11,2.12,0.037825,306.01,199.77,2.3,0.011502,326.52,330.45,1.11,0.003368,323.36,183.96,1.06,0.005769,308.24
August,2,19:00,48.46,1.81,0.037348,302.36,180.55,1.89,0.010488,319.54,299.22,1.01,0.003368,321.5,161.81,1.25,0.007753,309.46
August,2,19:30,41.62,1.59,0.038208,293.08,150.22,1.53,0.010166,315.18,268.17,1.27,0.004728,320.01,148.85,1.36,0.009145,312.79
August,2,20:00,34.86,1.87,0.0537,283.45,126.69,1.34,0.010609,315.73,251.99,1.43,0.005687,314.44,132.15,1.37,0.010336,308.88
August,2,20:30,26.93,1.48,0.055098,283.83,117.69,1.26,0.010684,316.43,218.58,0.74,0.003367,314.82,119.81,1.19,0.009924,307.08
August,2,21:00,20.34,1.25,0.061376,288.66,103.75,1.22,0.011773,319.12,184.46,0.82,0.004449,312.68,107.65,2.45,0.022722,310.82
August,2,21:30,17.75,1.19,0.066843,301.85,95.18,1.12,0.011773,335.74,153.04,0.81,0.005308,310.93,91.7,0.94,0.010237,316.52
August,2,22:00,14.81,0.95,0.064292,291.56,72.47,0.85,0.011773,334.99,130.27,0.76,0.005822,315.94,78.49,0.73,0.009323,328.16
August,2,22:30,11.05,1.66,0.15047,284.08,57.34,0.68,0.011818,329.41,109.1,0.56,0.005151,314.97,68.11,0.48,0.007012,317.22
August,2,23:00,9.75,1.61,0.165115,289.72,44.72,0.41,0.009168,313.14,86.86,0.45,0.005151,307.7,57.66,0.36,0.006244,321.61
August,2,23:30,6.39,0.31,0.048843,285.06,38.21,0.35,0.009168,328.58,78.42,0.41,0.005217,299.98,50.03,0.39,0.00787,322.23
August,3,0:00,3.98,0.27,0.066974,578.66,24.86,0.4,0.016103,386.28,62.77,0.1,0.001544,335.91,38.79,0.0,0.0,287.28
August,3,0:30,3.97,0.32,0.080884,516.61,18.78,0.0,0.0,356.05,52.3,0.07,0.001374,330.65,27.19,0.0,0.0,293.97
August,3,1:00,2.9,0.23,0.077746,440.18,8.02,0.0,0.0,437.01,38.22,0.26,0.006732,317.91,21.14,0.0,0.0,316.47
August,3,1:30,2.25,0.23,0.102679,389.0,4.52,0.0,0.0,387.31,29.85,0.44,0.014583,328.41,16.21,0.02,0.001141,303.3
August,3,2:00,1.78,0.19,0.1065,385.18,3.22,0.02,0.007518,393.77,22.15,0.77,0.034835,330.03,11.24,0.31,0.027472,313.28
August,3,2:30,1.43,0.02,0.01682,362.92,2.82,0.0,0.0,409.41,17.86,0.55,0.030743,325.58,8.26,0.0,0.0,337.83
August,3,3:00,1.43,0.02,0.015277,254.46,2.71,0.0,0.0,460.3,10.44,0.38,0.036132,320.89,2.59,0.02,0.008092,249.32
August,3,3:30,1.28,0.02,0.015037,201.65,2.47,0.0,0.0,292.56,9.67,0.02,0.00174,363.18,2.99,0.02,0.007547,273.63
August,3,4:00,1.23,0.0,0.003613,196.9,2.47,0.02,0.008111,235.62,8.99,0.06,0.006849,367.04,2.99,0.0,0.0,415.32
August,3,4:30,1.06,0.02,0.014234,216.03,2.47,0.0,0.000833,231.63,8.79,0.0,0.0,307.98,2.61,0.0,0.001704,466.32
August,3,5:00,0.24,0.01,0.02323,242.66,2.93,0.0,0.0,219.23,9.73,0.0,0.0,408.36,2.39,0.02,0.007269,571.71
August,3,5:30,0.74,0.03,0.045956,252.79,2.97,0.0,0.0,348.46,13.12,0.02,0.001522,300.77,2.39,0.0,0.001861,578.65
August,3,6:00,0.79,0.04,0.044356,289.24,3.82,0.0,0.0,557.26,17.13,0.13,0.007656,281.69,8.78,0.01,0.000586,364.78
August,3,6:30,1.34,0.06,0.043296,291.52,5.25,0.54,0.102268,473.65,31.43,0.24,0.007637,291.62,16.88,0.28,0.016713,359.19
August,3,7:00,2.84,0.0,0.0,285.29,19.74,0.07,0.003655,298.52,66.14,0.32,0.004833,292.16,32.95,0.33,0.009986,355.65
August,3,7:30,7.33,0.0,0.0,303.87,33.25,0.6,0.018005,334.22,110.9,0.44,0.003964,272.23,51.06,0.36,0.007087,343.43
August,3,8:00,20.29,0.0,0.0,284.86,72.65,0.62,0.008585,289.68,192.19,0.33,0.001732,277.58,99.38,0.53,0.005378,321.06
August,3,8:30,42.07,0.16,0.003713,245.79,104.5,0.99,0.009469,295.46,261.35,0.51,0.001936,300.42,157.8,0.78,0.004927,297.15
August,3,9:00,55.22,0.32,0.005813,255.13,157.18,0.86,0.0055,295.82,312.53,0.61,0.001936,305.93,228.08,1.21,0.005303,298.09
August,3,9:30,75.17,1.02,0.013613,285.53,195.95,1.16,0.005897,315.3,387.87,2.63,0.006779,302.7,269.14,2.68,0.009958,305.03
August,3,10:00,81.87,1.14,0.013889,284.48,232.43,1.89,0.008132,309.91,483.33,2.43,0.005018,311.09,308.84,4.13,0.013357,300.66
August,3,10:30,105.75,1.17,0.01107,281.75,265.48,5.31,0.020015,330.33,515.04,3.33,0.006469,326.45,340.91,11.33,0.033238,308.55
August,3,11:00,118.17,1.31,0.01107,285.71,292.14,1.17,0.004018,331.38,585.58,4.55,0.007763,329.22,366.57,5.86,0.015985,317.22
August,3,11:30,121.04,1.37,0.011302,286.89,322.74,1.55,0.004796,330.64,609.53,4.44,0.007283,328.35,390.97,4.82,0.012335,317.38
August,3,12:00,131.36,1.52,0.011608,286.89,352.52,0.39,0.001096,330.64,623.75,4.24,0.006796,329.8,397.57,4.73,0.011888,316.0
August,3,12:30,133.27,2.0,0.014974,288.89,357.95,1.6,0.004459,331.47,626.57,4.59,0.007318,337.39,395.1,3.66,0.009275,317.62
August,3,13:00,133.5,2.0,0.014974,289.26,368.24,1.46,0.003974,329.87,614.29,3.84,0.006244,339.1,391.58,3.42,0.008726,321.81
August,3,13:30,133.07,1.99,0.014969,293.12,382.12,4.26,0.011156,332.2,611.57,2.62,0.004283,340.21,394.76,3.37,0.008537,319.59
August,3,14:00,131.51,1.97,0.014969,294.6,396.28,2.52,0.006357,332.37,612.51,2.7,0.004406,340.21,392.21,2.71,0.006915,320.1
August,3,14:30,135.3,2.06,0.015252,300.94,400.02,2.81,0.007025,334.93,616.19,2.6,0.004214,340.01,391.81,4.38,0.011189,321.34
August,3,15:00,132.02,1.87,0.014169,302.14,398.88,1.3,0.003263,335.67,594.34,1.11,0.001865,342.03,381.99,1.65,0.004313,321.29
August,3,15:30,133.18,1.14,0.008543,302.62,396.23,1.34,0.003372,335.67,585.15,0.96,0.001636,342.18,379.4,2.95,0.007788,321.81
August,3,16:00,132.55,1.05,0.007899,307.26,393.0,1.33,0.003372,336.89,572.02,0.82,0.00143,342.6,377.56,1.45,0.003846,322.48
August,3,16:30,130.7,1.0,0.007638,302.35,374.98,1.55,0.004144,338.28,565.51,0.6,0.001056,344.7,367.51,2.43,0.006602,322.71
August,3,17:00,124.55,1.2,0.009595,304.46,358.29,1.81,0.005053,338.28,542.65,0.97,0.001786,344.7,358.61,1.52,0.004234,324.06
August,3,17:30,110.72,0.69,0.006215,305.04,338.94,1.13,0.00334,348.7,510.05,0.99,0.001936,345.02,324.94,1.21,0.003716,322.15
August,3,18:00,110.13,1.61,0.014603,303.44,313.89,2.14,0.006807,348.7,499.28,1.01,0.002017,345.76,296.78,0.77,0.002611,321.49
August,3,18:30,97.72,1.58,0.01617,308.65,280.54,2.11,0.007525,338.48,456.81,1.3,0.002838,348.19,259.95,1.36,0.005232,323.74
August,3,19:00,75.35,1.73,0.022936,308.65,254.68,1.66,0.006512,331.5,394.33,1.12,0.002838,345.95,233.22,1.84,0.007896,326.28
August,3,19:30,56.83,1.7,0.029986,299.87,215.03,1.33,0.00619,324.95,349.64,1.92,0.005492,345.22,192.72,2.15,0.011137,329.6
August,3,20:00,42.85,2.04,0.047643,296.91,177.94,1.18,0.006633,325.5,322.59,2.26,0.007013,342.36,168.23,1.96,0.011665,326.77
August,3,20:30,33.23,1.65,0.049608,294.93,163.71,1.1,0.006708,328.83,284.21,0.99,0.003468,340.81,146.76,0.9,0.006102,325.15
August,3,21:00,24.06,1.25,0.051892,299.63,136.01,1.01,0.00745,328.68,244.43,1.18,0.004846,340.96,130.46,1.95,0.014979,328.06
August,3,21:30,19.48,0.91,0.04657,305.28,119.44,0.89,0.00745,340.18,191.56,0.74,0.003863,338.26,127.58,0.71,0.005601,329.21
August,3,22:00,14.68,0.58,0.039196,292.32,86.79,0.67,0.00773,337.26,164.13,1.14,0.006929,334.63,110.45,0.63,0.005743,335.13
August,3,22:30,10.47,1.39,0.132363,276.17,66.32,0.37,0.005529,332.63,135.91,0.67,0.004964,326.63,87.93,0.45,0.005139,324.18
August,3,23:00,9.16,0.95,0.103667,285.45,51.84,0.15,0.002879,318.48,106.23,0.55,0.005214,324.25,68.44,0.3,0.004372,328.12
August,3,23:30,5.63,0.13,0.023939,295.26,42.4,0.21,0.005066,335.63,90.42,0.45,0.005001,318.2,57.92,0.35,0.005998,325.8
August,4,0:00,4.43,0.01,0.001722,484.04,28.03,0.02,0.000691,302.28,65.2,0.32,0.004922,332.75,41.61,0.25,0.005906,333.98
August,4,0:30,4.43,0.09,0.019506,352.84,21.85,0.0,0.0,288.9,51.11,0.13,0.002513,331.92,30.69,0.1,0.003214,354.61
August,4,1:00,3.28,0.05,0.01656,254.41,11.32,0.0,0.0,301.91,34.69,0.01,0.000174,321.01,24.25,0.1,0.003934,375.0
August,4,1:30,2.54,0.05,0.020843,244.25,6.76,0.0,0.0,379.34,26.79,0.2,0.007531,319.94,18.91,0.23,0.011933,348.94
August,4,2:00,2.03,0.06,0.029833,241.79,3.44,0.0,0.0,355.99,19.09,0.46,0.024084,311.93,12.81,0.57,0.044468,345.67
August,4,2:30,1.65,0.0,0.002109,212.7,2.33,0.0,0.0,403.79,15.43,0.57,0.037156,312.29,9.97,0.0,0.0,340.11
August,4,3:00,1.65,0.01,0.004064,224.97,1.45,0.09,0.062387,379.54,9.91,0.2,0.019929,276.64,3.08,0.0,0.0,168.28
August,4,3:30,1.54,0.0,0.001421,187.96,1.35,0.07,0.055179,240.31,9.43,0.19,0.020427,356.47,1.51,0.0,0.0,220.32
August,4,4:00,1.45,0.0,0.0,166.85,1.35,0.09,0.063979,244.23,11.24,0.36,0.032252,352.36,1.51,0.0,0.0,327.69
August,4,4:30,1.28,0.0,0.0,164.78,1.7,0.07,0.041675,242.74,12.56,0.13,0.010073,324.54,1.51,0.0,0.002216,287.97
August,4,5:00,0.47,0.0,0.0,184.04,2.16,0.07,0.032016,264.95,13.73,0.12,0.008761,270.59,1.14,0.0,0.0,387.12
August,4,5:30,1.83,0.0,0.0,222.75,2.35,0.0,0.0,362.33,17.01,0.11,0.006635,269.33,1.14,0.01,0.005027,439.44
August,4,6:00,2.42,0.0,0.0,262.97,4.34,0.02,0.003816,360.54,30.36,0.21,0.006954,261.84,10.31,0.07,0.006503,266.22
August,4,6:30,4.04,0.23,0.055967,287.75,10.61,2.82,0.266061,385.46,47.6,0.46,0.009695,261.89,18.3,0.68,0.037098,262.53
August,4,7:00,9.64,0.37,0.03839,283.69,25.67,1.09,0.042455,291.07,93.95,0.36,0.003817,260.44,35.2,0.25,0.007055,260.17
August,4,7:30,18.44,0.55,0.029804,304.66,38.52,1.46,0.037808,293.13,153.85,0.72,0.004695,257.97,59.79,0.31,0.005155,249.45
August,4,8:00,46.1,0.0,0.0,290.01,85.49,1.02,0.01198,290.74,265.05,1.15,0.004331,278.18,117.1,0.0,2.7e-05,236.95
August,4,8:30,81.35,0.59,0.007254,282.67,130.84,1.36,0.01039,315.25,401.01,1.85,0.00461,301.73,192.92,0.04,0.00023,254.5
August,4,9:00,112.67,0.0,0.0,288.63,201.66,1.89,0.00935,314.86,600.69,3.27,0.005449,304.23,271.12,0.0,0.0,272.54
August,4,9:30,142.06,0.24,0.001673,303.58,255.24,1.63,0.006383,325.52,765.13,20.17,0.026363,308.89,326.18,2.35,0.007213,298.24
August,4,10:00,168.41,0.28,0.001673,305.89,319.17,4.14,0.012976,329.65,884.65,20.97,0.023699,325.06,382.46,4.22,0.011025,304.34
August,4,10:30,197.98,0.0,0.0,305.15,364.74,14.43,0.039567,342.51,970.62,25.47,0.026239,331.0,425.27,9.2,0.021629,311.18
August,4,11:00,213.95,0.0,0.0,307.67,403.04,8.03,0.019912,342.25,1038.13,18.61,0.017925,336.43,458.14,5.59,0.012201,325.99
August,4,11:30,220.39,0.0,0.0,308.74,431.21,9.66,0.022406,340.58,1057.77,13.71,0.012961,339.22,484.82,5.04,0.010394,325.56
August,4,12:00,225.6,0.0,0.0,308.74,471.7,9.21,0.019534,340.58,1065.25,13.81,0.012961,341.29,496.62,4.94,0.009947,324.07
August,4,12:30,225.05,0.71,0.00316,308.83,486.74,11.45,0.023515,343.56,1063.25,13.94,0.013113,346.4,505.8,4.71,0.009321,324.07
August,4,13:00,227.03,0.72,0.00316,309.2,501.67,10.07,0.020078,344.19,1062.15,15.92,0.014993,348.09,496.11,3.92,0.007896,326.27
August,4,13:30,225.9,1.41,0.006257,311.8,507.32,15.4,0.030357,345.76,1057.11,17.93,0.016963,347.23,501.7,3.68,0.00733,324.06
August,4,14:00,231.82,1.45,0.006257,313.28,531.12,11.33,0.021335,346.68,1075.73,17.29,0.016071,347.8,521.77,3.13,0.005993,324.95
August,4,14:30,235.33,1.54,0.006539,316.57,536.57,8.31,0.015481,348.77,1077.37,19.66,0.018251,347.8,521.82,2.74,0.005243,326.19
August,4,15:00,232.41,1.31,0.005656,319.4,536.15,6.59,0.012292,349.28,1064.27,6.67,0.006267,348.67,516.42,1.42,0.002756,327.12
August,4,15:30,232.41,1.09,0.004673,319.88,531.84,5.47,0.01029,353.78,1063.12,3.85,0.003618,349.27,514.86,2.28,0.004433,327.45
August,4,16:00,235.22,1.5,0.006394,327.47,531.19,5.47,0.01029,357.52,1057.57,1.31,0.001234,349.38,524.69,0.95,0.001805,327.58
August,4,16:30,219.42,1.35,0.006147,321.03,527.43,6.1,0.011559,357.32,1061.39,1.7,0.001606,351.26,503.3,2.18,0.004335,327.71
August,4,17:00,192.88,1.16,0.005993,320.07,507.98,6.26,0.012318,357.32,999.66,1.87,0.001868,350.81,477.39,1.48,0.003108,328.68
August,4,17:30,159.96,1.05,0.006541,315.54,489.33,4.5,0.009187,357.32,918.44,1.72,0.001868,351.12,453.23,1.91,0.004205,327.1
