Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,10:00,163.43,4.38,0.026815,298.19,304.88,10.81,0.035446,322.36,741.2,1.69,0.002283,316.05,323.8,4.03,0.012448,284.43
August,1,10:30,200.96,4.56,0.022698,296.8,340.7,24.23,0.071116,330.19,827.27,4.21,0.005084,331.98,354.58,9.06,0.025547,295.52
August,1,11:00,222.24,1.22,0.0055,301.94,373.49,15.73,0.042119,337.58,874.77,8.99,0.010281,334.66,388.69,6.93,0.01782,313.61
August,1,11:30,228.95,1.18,0.005167,303.47,404.92,18.77,0.046363,334.71,897.72,9.33,0.010397,335.5,411.08,5.12,0.012444,316.25
August,1,12:00,235.3,1.3,0.005529,303.1,447.59,16.56,0.036993,336.0,923.5,9.51,0.010303,337.07,418.45,5.54,0.013229,315.1
August,1,12:30,235.2,4.65,0.01975,302.4,456.05,18.03,0.03953,337.97,918.09,8.45,0.009202,342.04,444.85,4.41,0.009924,319.62
August,1,13:00,232.27,4.51,0.019431,303.72,474.26,16.16,0.034085,340.29,907.95,7.89,0.008692,344.24,446.97,5.27,0.011791,326.23
August,1,13:30,227.19,4.63,0.020388,306.68,481.65,22.31,0.04631,341.46,901.3,4.98,0.005522,343.39,474.42,6.25,0.013178,326.36
August,1,14:00,230.97,4.71,0.020388,308.16,496.54,18.6,0.037453,342.38,899.37,5.11,0.005677,343.72,501.59,5.74,0.01145,327.18
August,1,14:30,238.79,4.97,0.020811,313.24,501.57,17.25,0.034398,345.51,907.02,5.45,0.006005,343.62,503.24,13.75,0.027328,328.42
August,1,15:00,232.81,4.7,0.020193,313.97,498.42,15.45,0.030999,345.79,904.05,6.36,0.00703,344.58,499.58,8.13,0.016272,322.19
August,1,15:30,235.21,4.83,0.020545,314.44,485.42,12.36,0.025456,350.07,901.23,12.12,0.013449,344.73,482.82,12.9,0.026713,321.92
August,1,16:00,236.67,3.47,0.014656,317.59,477.33,11.98,0.025101,355.08,869.92,11.63,0.013374,344.16,498.86,10.63,0.021304,322.04
August,1,16:30,211.6,1.65,0.007793,316.71,470.5,13.17,0.02799,353.94,832.87,5.6,0.006719,345.22,485.01,8.85,0.018238,322.94
August,1,17:00,181.9,4.65,0.025538,317.03,450.1,12.69,0.028191,353.94,789.56,1.52,0.001927,345.22,458.81,4.98,0.010855,324.96
August,1,17:30,152.01,3.58,0.023529,317.25,416.43,9.83,0.023594,353.94,696.52,1.89,0.002715,343.45,411.18,3.81,0.009261,321.96
August,1,18:00,141.18,3.41,0.024143,314.85,390.5,10.73,0.027488,352.15,616.5,1.87,0.003033,345.57,365.22,3.07,0.008409,322.33
August,1,18:30,116.07,2.02,0.017403,334.87,352.53,9.4,0.026663,349.29,545.92,2.52,0.004615,348.98,311.75,3.44,0.011048,323.44
August,1,19:00,82.25,1.32,0.016003,334.41,319.63,6.66,0.02083,350.43,489.81,2.26,0.004615,344.59,284.22,3.93,0.013845,306.96
August,1,19:30,60.12,0.58,0.0096,324.85,276.08,4.98,0.018035,342.77,432.82,2.24,0.005184,342.88,258.87,4.19,0.016176,311.49
August,1,20:00,49.88,1.1,0.022079,316.18,239.89,5.29,0.022035,342.53,361.34,2.49,0.006887,340.44,224.89,3.69,0.016399,301.31
August,1,20:30,42.97,1.77,0.041206,309.91,204.57,3.82,0.018656,338.49,306.91,2.67,0.00871,340.33,200.68,2.22,0.011057,300.25
August,1,21:00,31.0,1.39,0.044917,317.1,157.17,3.26,0.020768,350.08,258.09,2.52,0.009765,341.04,161.45,5.21,0.032297,303.98
August,1,21:30,24.17,1.04,0.043,318.29,130.97,2.25,0.017153,353.48,209.85,1.15,0.005463,342.12,144.07,1.99,0.013786,310.76
August,1,22:00,19.47,0.44,0.022502,305.44,101.28,1.64,0.016146,330.59,173.3,1.23,0.007121,337.83,120.52,1.43,0.011861,310.67
August,1,22:30,14.78,1.71,0.115555,286.75,85.82,1.39,0.016223,309.46,133.17,0.88,0.006645,329.34,81.91,0.69,0.008443,300.36
August,1,23:00,13.59,1.57,0.115871,272.02,63.56,0.64,0.01002,294.73,104.93,0.71,0.006797,331.0,60.19,0.45,0.007491,299.36
August,1,23:30,12.05,0.21,0.017272,245.93,54.31,0.73,0.013495,312.8,85.18,0.56,0.006531,326.0,40.54,0.31,0.007726,295.98
August,2,0:00,4.88,0.14,0.029331,547.78,29.04,0.51,0.017696,307.28,59.61,0.0,0.0,325.41,39.87,0.0,0.0,275.62
August,2,0:30,4.9,0.25,0.050762,499.32,21.13,0.0,0.0,270.1,47.89,0.0,0.0,341.17,27.47,0.0,0.0,277.4
August,2,1:00,3.69,0.13,0.035639,472.88,7.45,0.0,0.0,430.4,34.29,0.0,0.0,291.26,21.06,0.0,0.0,314.61
August,2,1:30,2.94,0.12,0.039573,357.07,4.01,0.0,0.0,390.89,25.99,0.0,0.0,290.55,16.09,0.0,0.0,319.55
August,2,2:00,1.76,0.08,0.046384,274.17,2.84,0.0,0.0,381.38,18.03,0.18,0.009893,310.73,12.59,0.26,0.021023,334.76
August,2,2:30,0.19,0.0,0.0,267.29,2.51,0.0,0.0,377.09,12.35,0.06,0.004752,312.34,8.61,0.0,0.0,391.48
August,2,3:00,0.08,0.0,0.0,210.32,1.91,0.0,0.0,347.05,8.07,0.29,0.035332,325.57,1.75,0.03,0.018582,269.64
August,2,3:30,0.0,0.0,0.0,187.91,1.59,0.0,0.0,258.56,7.56,0.0,0.0,410.17,1.09,0.02,0.014561,355.13
August,2,4:00,0.0,0.0,0.0,194.73,1.49,0.0,0.0,242.78,6.43,0.03,0.004506,416.96,0.95,0.01,0.00683,512.65
August,2,4:30,0.0,0.0,0.0,204.14,1.49,0.0,0.0,296.63,6.2,0.0,0.0,321.2,0.95,0.01,0.015693,544.7
August,2,5:00,0.0,0.0,0.000859,240.29,1.49,0.0,0.0,323.85,7.01,0.0,0.0,439.87,0.53,0.0,0.008487,711.91
August,2,5:30,0.0,0.0,0.0,292.48,2.21,0.0,0.0,491.09,9.97,0.01,0.000805,307.01,4.85,0.0,0.0,748.92
August,2,6:00,0.0,0.0,0.0,373.14,1.97,0.0,0.0,921.33,12.57,0.13,0.01057,282.5,9.33,0.0,0.0,495.64
August,2,6:30,0.0,0.0,0.009587,310.38,2.63,0.18,0.069082,675.34,22.21,0.22,0.009872,275.93,14.0,0.16,0.01125,439.19
August,2,7:00,0.0,0.0,0.021688,309.86,9.66,0.04,0.003939,433.07,37.23,0.31,0.008313,268.27,23.59,0.06,0.002717,432.72
August,2,7:30,0.0,0.0,0.002027,319.32,15.23,0.32,0.020746,412.58,61.24,0.57,0.009289,254.06,39.68,0.08,0.002091,410.88
August,2,8:00,8.35,0.08,0.009952,273.92,21.9,0.22,0.010168,328.49,102.57,0.67,0.006492,268.14,62.22,0.0,0.0,392.66
August,2,8:30,9.3,0.08,0.008717,228.64,30.2,0.53,0.01771,335.69,157.83,0.98,0.006231,286.42,78.19,0.24,0.003061,362.57
August,2,9:00,16.74,0.2,0.011919,245.38,81.86,1.08,0.013203,311.87,215.03,1.22,0.005674,291.13,130.13,0.65,0.004967,317.14
August,2,9:30,20.09,0.3,0.015134,272.08,123.3,1.63,0.013203,298.45,255.66,1.73,0.006781,281.21,152.75,1.5,0.009816,316.25
August,2,10:00,29.81,0.42,0.014089,271.46,134.98,2.14,0.01589,298.92,328.3,1.41,0.004301,288.05,177.56,2.86,0.016095,298.24
August,2,10:30,37.34,0.41,0.010866,272.07,158.65,4.63,0.029178,307.9,378.36,3.28,0.008662,291.34,199.21,7.7,0.038658,298.19
August,2,11:00,39.94,0.56,0.014086,274.55,163.43,2.23,0.013627,299.15,407.1,3.64,0.008935,299.45,209.26,4.09,0.019523,314.61
August,2,11:30,45.32,1.04,0.022841,279.2,199.81,2.84,0.014228,293.06,421.7,3.62,0.008575,315.66,238.34,3.83,0.016063,307.7
August,2,12:00,69.0,1.93,0.028028,278.84,233.14,1.72,0.00739,292.01,484.97,3.69,0.007617,312.77,242.99,4.09,0.016848,306.06
August,2,12:30,87.7,3.81,0.043403,282.58,261.54,3.59,0.013717,302.41,480.22,3.88,0.008089,316.24,243.52,3.17,0.013013,307.67
August,2,13:00,100.54,4.26,0.042397,283.81,282.9,4.17,0.014757,301.51,481.64,4.02,0.008353,319.66,244.54,3.33,0.013611,311.73
August,2,13:30,100.57,4.5,0.044721,283.81,305.19,6.93,0.022708,309.38,480.51,3.25,0.006762,322.44,258.97,3.93,0.015177,309.98
August,2,14:00,100.54,4.47,0.044417,283.81,310.31,5.67,0.018282,312.64,487.22,2.37,0.004865,322.44,261.84,3.3,0.012588,310.42
August,2,14:30,107.11,4.88,0.045564,291.1,312.45,5.93,0.018993,320.71,490.62,2.39,0.004881,319.56,266.34,5.18,0.019444,310.5
August,2,15:00,101.35,4.59,0.045302,292.85,311.58,4.93,0.01582,320.66,488.34,1.58,0.003234,318.68,263.14,2.41,0.009175,304.25
August,2,15:30,102.75,4.09,0.039782,293.33,319.29,5.29,0.016575,319.83,486.68,2.12,0.004363,320.05,254.35,3.07,0.012077,303.99
August,2,16:00,100.27,3.83,0.03822,298.87,316.01,5.13,0.016228,325.52,464.77,2.42,0.005208,319.3,241.37,2.02,0.008356,304.98
August,2,16:30,96.18,3.65,0.037943,295.68,287.31,4.64,0.016154,327.21,462.43,1.89,0.004077,320.89,255.19,2.53,0.009926,305.07
August,2,17:00,86.97,3.66,0.042086,296.44,269.29,4.6,0.017094,327.21,438.59,1.14,0.002593,320.89,247.54,1.51,0.006096,308.37
August,2,17:30,75.68,3.12,0.041218,297.08,252.75,2.95,0.011681,330.22,393.64,1.12,0.002846,319.29,238.81,1.14,0.004784,303.65
August,2,18:00,66.32,2.71,0.040799,294.7,246.58,3.1,0.012592,329.46,362.75,1.08,0.002966,319.16,221.61,1.01,0.004557,304.01
August,2,18:30,64.13,2.63,0.040948,305.46,224.58,2.99,0.01331,317.86,339.28,1.6,0.00471,322.1,202.12,1.38,0.006833,307.32
August,2,19:00,54.59,2.18,0.039858,301.81,192.27,2.84,0.014768,305.0,308.66,1.03,0.003349,319.87,178.34,1.59,0.008941,310.01
August,2,19:30,46.88,1.9,0.040441,290.63,157.5,2.22,0.014123,302.17,280.48,1.19,0.004228,318.57,166.36,1.82,0.010956,314.33
August,2,20:00,40.19,2.27,0.056473,281.01,135.48,1.85,0.013637,302.71,256.4,1.38,0.005366,312.62,147.88,1.63,0.011028,310.1
August,2,20:30,30.46,1.75,0.057396,278.1,130.62,1.77,0.013544,300.51,224.5,0.72,0.003196,312.76,131.77,1.38,0.010455,307.15
August,2,21:00,23.81,1.53,0.064083,285.77,113.59,1.66,0.01459,303.28,189.51,0.8,0.004241,310.74,118.42,2.79,0.023529,309.33
August,2,21:30,20.85,1.46,0.069817,301.33,105.55,1.51,0.014319,323.64,157.15,0.91,0.005807,310.18,101.87,0.92,0.008989,316.67
August,2,22:00,17.47,1.15,0.065625,286.89,78.34,1.12,0.014319,324.94,135.0,0.95,0.007066,315.77,88.47,0.79,0.008875,328.3
August,2,22:30,12.4,1.92,0.154693,282.76,54.23,0.92,0.01692,311.89,112.51,0.72,0.006395,314.7,76.79,0.5,0.006564,317.16
August,2,23:00,10.7,2.03,0.190138,291.91,42.54,0.63,0.014894,289.27,89.66,0.57,0.006398,306.48,64.61,0.38,0.00586,321.54
August,2,23:30,6.79,0.42,0.062521,273.17,34.79,0.52,0.015013,297.25,80.18,0.54,0.006738,299.05,55.99,0.47,0.008367,322.48
August,3,0:00,4.19,0.0,0.0,628.97,21.65,0.44,0.020427,322.99,64.86,0.22,0.003439,324.88,40.98,0.0,0.0,295.91
August,3,0:30,4.18,0.01,0.002913,546.39,15.91,0.1,0.006356,309.55,54.48,0.17,0.003122,324.78,29.33,0.0,0.0,303.61
August,3,1:00,3.11,0.0,0.0,488.87,6.46,0.0,0.0,436.29,40.66,0.4,0.009843,301.5,22.94,0.0,0.0,329.64
August,3,1:30,2.46,0.07,0.028572,384.73,3.47,0.0,0.0,472.43,32.12,0.48,0.014828,320.94,18.7,0.01,0.000314,314.49
August,3,2:00,1.72,0.08,0.048441,388.12,2.91,0.0,0.0,416.14,24.36,0.85,0.034771,318.35,12.48,0.35,0.027814,329.05
August,3,2:30,1.34,0.0,0.0,365.32,2.89,0.0,0.0,477.94,19.25,0.57,0.029555,323.56,9.39,0.0,0.0,339.71
August,3,3:00,1.34,0.0,0.0,271.67,2.82,0.08,0.028884,428.75,11.55,0.43,0.036921,305.49,3.67,0.0,0.000251,216.95
August,3,3:30,1.19,0.0,0.0,267.37,2.97,0.05,0.016859,299.79,10.24,0.0,0.000225,359.52,3.37,0.01,0.001615,185.53
August,3,4:00,1.11,0.0,0.0,267.8,2.81,0.12,0.041074,252.25,9.21,0.05,0.005034,374.23,3.37,0.0,0.0,376.77
August,3,4:30,0.38,0.0,0.0,317.71,2.72,0.01,0.002348,264.35,9.04,0.0,0.0,293.06,2.98,0.0,0.0,480.91
August,3,5:00,0.0,0.0,0.0,343.31,3.18,0.0,0.0,296.65,10.05,0.0,0.0,411.54,2.11,0.02,0.007173,589.16
August,3,5:30,0.6,0.0,0.0,307.22,3.99,0.0,0.0,407.67,13.94,0.05,0.003531,301.77,2.01,0.0,0.001151,628.64
August,3,6:00,0.08,0.0,0.0,290.54,4.94,0.03,0.006338,426.25,21.91,0.16,0.007288,277.81,8.78,0.01,0.000617,403.65
August,3,6:30,0.72,0.0,0.0,295.37,6.73,1.55,0.230959,511.73,37.52,0.43,0.011488,298.45,16.82,0.29,0.017155,368.95
August,3,7:00,2.93,0.0,0.0,284.94,20.55,0.11,0.005123,334.2,70.67,0.39,0.005487,286.91,32.97,0.41,0.012305,364.67
August,3,7:30,7.0,0.0,0.0,309.0,34.36,0.32,0.009193,316.98,116.62,0.6,0.005108,270.22,52.44,0.41,0.007791,351.43
August,3,8:00,26.92,0.0,0.0,284.04,78.74,0.41,0.005221,299.04,217.67,0.24,0.001081,276.66,116.07,0.38,0.003317,330.94
August,3,8:30,57.72,0.15,0.00264,254.0,122.43,2.24,0.018269,301.66,325.98,0.52,0.001606,299.64,184.74,0.56,0.00303,267.13
August,3,9:00,82.87,0.44,0.005261,259.95,183.66,2.33,0.01269,299.82,437.73,0.48,0.00109,305.73,253.28,0.83,0.003271,288.79
August,3,9:30,107.03,0.83,0.007784,285.98,231.78,2.44,0.010527,305.99,573.62,3.85,0.006715,305.05,305.84,2.78,0.009082,302.4
August,3,10:00,113.68,0.8,0.007076,284.22,278.99,4.54,0.016286,304.01,666.63,1.73,0.002589,312.12,355.4,4.49,0.012645,309.17
August,3,10:30,141.97,0.38,0.002705,282.09,315.89,10.39,0.032876,341.25,721.54,4.8,0.006659,327.12,387.26,13.56,0.035011,315.76
August,3,11:00,160.51,0.43,0.002705,286.05,349.51,2.34,0.006699,336.33,774.86,6.34,0.008188,329.89,417.98,6.91,0.016541,317.65
August,3,11:30,168.63,0.68,0.004015,287.59,377.9,3.7,0.009803,335.3,791.75,6.14,0.007752,326.67,437.07,5.45,0.01247,316.45
August,3,12:00,178.19,0.77,0.004322,287.22,411.67,1.2,0.002908,335.3,815.78,5.54,0.006795,328.71,445.3,5.9,0.013256,314.8
August,3,12:30,178.62,1.03,0.005793,289.68,420.82,3.26,0.007743,337.54,808.99,6.64,0.00821,336.3,444.42,3.82,0.008592,316.42
August,3,13:00,177.76,0.84,0.004715,290.38,435.88,1.49,0.003417,338.74,802.13,5.37,0.0067,339.39,440.0,2.95,0.006698,320.61
August,3,13:30,173.46,0.72,0.004152,294.24,435.03,9.12,0.020966,339.91,792.74,3.53,0.00445,340.24,443.88,2.97,0.006683,318.27
August,3,14:00,170.33,0.71,0.004152,295.73,465.39,9.16,0.019682,340.56,797.55,2.73,0.00342,340.24,442.86,1.97,0.004456,319.63
August,3,14:30,178.53,0.96,0.005354,302.06,474.56,10.1,0.021289,343.92,803.89,4.47,0.005558,340.32,442.16,4.9,0.011088,320.98
August,3,15:00,172.4,0.85,0.004916,303.37,474.46,6.08,0.012821,344.71,797.32,2.42,0.003041,341.66,435.76,0.81,0.001863,320.93
August,3,15:30,176.0,0.51,0.002918,303.85,467.24,2.91,0.006232,346.25,791.2,1.34,0.001689,341.81,430.32,2.64,0.006125,321.45
August,3,16:00,176.76,0.28,0.001607,310.96,465.5,2.73,0.005875,351.7,779.36,1.05,0.001346,341.79,424.58,0.97,0.002273,321.93
August,3,16:30,163.33,0.3,0.001817,303.84,462.39,3.07,0.006647,351.52,777.62,0.56,0.000717,344.85,424.13,3.23,0.007626,322.16
August,3,17:00,146.66,0.78,0.005308,304.9,442.14,3.38,0.007645,351.52,749.5,0.67,0.000891,344.85,404.12,1.83,0.004526,323.52
August,3,17:30,126.76,0.34,0.002662,305.91,412.31,2.46,0.005967,361.64,674.87,0.73,0.001076,343.94,366.76,1.47,0.004019,320.79
August,3,18:00,116.57,0.22,0.001874,306.5,385.98,4.94,0.012807,361.39,628.55,0.75,0.001195,346.17,333.52,1.24,0.003712,320.13
August,3,18:30,100.71,0.41,0.004065,311.07,341.97,4.72,0.013798,348.16,560.05,1.43,0.002549,350.47,284.6,1.81,0.006352,322.99
August,3,19:00,74.3,0.13,0.001709,311.07,316.11,3.78,0.011972,348.62,480.17,1.22,0.002549,347.95,261.89,2.39,0.00914,322.39
August,3,19:30,56.02,0.09,0.001657,302.91,288.48,3.31,0.011465,342.66,396.08,1.87,0.004722,345.3,242.96,3.19,0.013148,326.65
August,3,20:00,46.63,0.84,0.017993,299.95,254.15,3.54,0.013943,342.56,333.94,2.2,0.006584,342.47,217.11,2.67,0.012292,323.81
August,3,20:30,36.9,0.91,0.024635,296.4,215.43,2.48,0.011508,335.84,298.43,0.88,0.002936,341.21,189.83,1.06,0.005571,322.37
August,3,21:00,28.49,0.78,0.027239,299.25,166.93,2.27,0.01362,343.84,265.34,1.2,0.004524,341.49,148.07,2.18,0.014695,325.13
August,3,21:30,21.4,0.61,0.028529,295.07,137.04,1.67,0.012212,343.39,215.02,0.89,0.00412,339.3,135.9,0.56,0.004138,325.8
August,3,22:00,15.82,0.24,0.015219,277.5,111.9,1.38,0.012322,343.1,172.71,1.12,0.006481,335.79,114.79,0.46,0.003988,337.22
August,3,22:30,10.89,1.15,0.10558,263.08,97.32,1.07,0.011,335.15,135.19,0.61,0.004515,327.51,91.43,0.31,0.003384,325.58
August,3,23:00,9.4,0.62,0.065885,274.13,72.35,0.79,0.010949,321.45,107.72,0.55,0.005146,322.29,70.78,0.17,0.002432,329.52
August,3,23:30,5.95,0.0,0.0,275.96,57.98,0.76,0.013137,335.0,91.39,0.48,0.005216,315.41,60.08,0.31,0.005158,327.7
August,4,0:00,4.37,0.0,0.0,545.38,26.46,0.04,0.001448,291.87,67.58,0.53,0.007815,343.66,38.66,0.18,0.004632,314.96
August,4,0:30,4.41,0.03,0.007539,498.25,20.6,0.0,0.0,276.02,55.3,0.4,0.00731,349.65,28.79,0.05,0.00167,336.61
August,4,1:00,3.17,0.02,0.006352,406.18,10.71,0.0,0.0,289.79,38.67,0.19,0.004977,322.59,21.11,0.06,0.002629,357.0
August,4,1:30,2.44,0.02,0.009784,334.15,6.43,0.0,0.0,412.32,30.25,0.38,0.012525,321.18,15.95,0.25,0.015916,343.9
August,4,2:00,1.78,0.05,0.027918,347.0,3.31,0.0,0.0,355.44,22.85,0.34,0.014864,293.45,11.3,0.55,0.048273,364.41
August,4,2:30,1.41,0.0,0.0,348.62,2.27,0.0,0.0,416.41,18.61,0.24,0.012833,265.16,8.27,0.1,0.01215,332.5
August,4,3:00,1.41,0.0,0.0,319.17,0.0,0.0,0.054336,370.95,12.79,0.24,0.018799,258.73,2.04,0.0,0.0,143.24
August,4,3:30,1.26,0.0,0.0,314.54,0.0,0.0,0.049747,212.41,12.31,0.6,0.04863,368.69,0.87,0.0,0.0,50.25
August,4,4:00,1.39,0.0,0.0,294.6,0.0,0.0,0.076024,225.66,12.32,0.79,0.0641,363.77,0.87,0.0,0.0,164.91
August,4,4:30,1.4,0.0,0.0,250.29,0.0,0.0,0.040149,240.71,12.38,0.39,0.031821,326.26,0.87,0.03,0.030215,150.09
August,4,5:00,0.39,0.0,0.0,259.69,0.09,0.0,0.02827,271.33,13.86,0.42,0.029971,294.36,1.33,0.02,0.017529,278.85
August,4,5:30,2.12,0.0,0.0,248.08,0.26,0.0,0.0,373.12,18.59,0.49,0.026515,284.67,1.4,0.02,0.013744,415.79
August,4,6:00,2.49,0.0,0.0,252.21,5.23,0.11,0.020165,362.22,27.91,0.34,0.012337,259.52,11.58,0.19,0.01648,239.39
August,4,6:30,4.05,0.07,0.017709,277.34,13.03,3.61,0.276963,391.19,43.52,0.65,0.014978,268.95,18.99,0.8,0.042205,236.99
August,4,7:00,9.0,0.0,0.0,269.83,27.17,1.2,0.044179,297.18,79.53,0.42,0.005326,267.4,34.1,0.32,0.009452,233.29
August,4,7:30,17.98,0.0,0.0,291.8,39.24,1.44,0.036784,295.77,129.95,0.56,0.004296,256.1,62.39,0.67,0.010809,219.2
August,4,8:00,46.55,0.0,0.0,270.56,83.35,1.33,0.015958,287.0,240.94,1.18,0.004898,282.02,119.87,0.59,0.004924,213.63
August,4,8:30,82.38,0.7,0.008482,277.94,125.94,1.62,0.012849,310.93,365.24,1.61,0.004408,311.89,196.12,1.0,0.005097,216.59
August,4,9:00,113.91,0.05,0.000453,270.51,192.45,1.31,0.006824,309.36,560.22,2.65,0.004724,310.17,286.7,1.66,0.005774,278.05
August,4,9:30,143.22,0.55,0.003831,285.46,242.77,0.97,0.003988,314.2,723.92,6.4,0.008839,312.14,362.49,8.17,0.022528,307.25
August,4,10:00,164.06,0.47,0.002847,285.08,297.17,3.49,0.011732,319.49,852.15,4.97,0.005837,313.43,423.47,8.5,0.020067,314.64
August,4,10:30,183.59,0.0,0.0,284.96,339.97,15.89,0.04673,345.7,919.76,9.66,0.0105,333.6,467.82,15.39,0.032907,319.81
August,4,11:00,191.38,0.0,0.0,288.91,376.99,8.92,0.023655,338.27,961.72,8.37,0.008699,334.82,504.27,18.28,0.036247,324.02
August,4,11:30,201.26,0.01,7.4e-05,290.45,403.45,10.88,0.026966,336.56,991.91,6.14,0.006193,338.51,541.5,13.75,0.025399,321.01
August,4,12:00,209.89,0.21,0.000978,290.09,441.47,9.86,0.022326,337.85,1005.5,6.23,0.006193,340.67,551.94,14.15,0.025636,319.52
August,4,12:30,208.57,1.2,0.00574,290.18,455.26,12.11,0.026607,341.18,996.66,8.15,0.008175,347.39,549.3,12.46,0.022687,319.52
August,4,13:00,208.43,1.08,0.005186,290.88,469.01,10.16,0.021655,342.34,1000.49,6.34,0.006333,349.22,530.61,9.4,0.017712,321.72
August,4,13:30,208.69,1.02,0.004895,294.74,474.97,15.1,0.031783,345.53,998.28,4.54,0.004549,349.91,534.25,9.18,0.017174,319.38
August,4,14:00,220.84,1.08,0.004895,296.22,498.89,10.87,0.021787,346.45,1017.59,2.31,0.002273,350.48,539.82,7.79,0.014431,321.78
August,4,14:30,222.93,1.1,0.004912,299.51,506.33,8.21,0.016205,349.06,1021.19,4.41,0.004314,350.48,535.38,10.12,0.018893,323.14
August,4,15:00,219.03,0.88,0.004026,302.45,505.57,6.5,0.012853,349.41,1003.69,0.67,0.000663,351.73,533.67,8.88,0.016646,324.68
August,4,15:30,218.14,0.64,0.002929,302.93,499.61,4.31,0.008625,354.68,999.86,0.0,0.0,351.88,529.67,6.62,0.012495,324.46
August,4,16:00,221.9,0.87,0.003939,309.87,499.0,4.3,0.008625,359.03,986.0,0.0,0.0,350.15,539.85,2.89,0.005359,324.4
August,4,16:30,217.71,0.9,0.004143,303.04,495.4,4.9,0.009895,358.51,983.45,0.0,0.0,352.84,525.79,5.23,0.009952,325.44
August,4,17:00,190.48,0.88,0.004643,302.09,477.26,5.17,0.010834,358.51,944.25,2.22,0.002351,352.84,490.48,2.77,0.005644,326.41
August,4,17:30,156.71,0.65,0.004135,297.94,459.75,3.73,0.008104,358.51,866.85,1.98,0.002283,350.77,455.74,2.51,0.005513,324.02
