Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,8:00,45.25,0.47,0.010376,248.71,50.28,0.65,0.012835,283.06,241.01,0.86,0.003559,268.23,101.13,0.32,0.003212,277.88
August,1,8:30,72.99,0.2,0.002747,277.33,66.63,2.18,0.032765,305.78,347.04,2.82,0.008118,289.61,148.11,1.03,0.006924,271.24
August,1,9:00,102.65,0.43,0.004224,281.83,171.46,2.02,0.011794,282.86,483.2,2.88,0.005965,287.94,227.84,2.89,0.012665,280.93
August,1,9:30,121.22,1.25,0.010312,267.64,224.1,2.83,0.012618,303.04,582.75,14.0,0.024018,309.52,277.1,3.78,0.013641,272.72
August,1,10:00,151.62,1.15,0.007594,294.07,286.26,4.93,0.017224,306.51,724.83,3.99,0.005508,308.06,324.36,3.66,0.011276,287.24
August,1,10:30,185.33,0.66,0.003559,292.95,325.45,11.1,0.034112,316.09,818.25,5.54,0.006769,320.39,381.71,13.25,0.034718,289.74
August,1,11:00,213.99,1.44,0.006724,301.68,376.64,5.28,0.014018,318.56,880.5,6.53,0.007412,322.31,431.04,6.27,0.014535,297.26
August,1,11:30,215.92,3.55,0.016459,296.77,424.19,10.66,0.025124,321.83,899.2,15.15,0.016843,329.27,445.62,7.32,0.016435,300.71
August,1,12:00,232.13,6.42,0.027653,301.09,435.96,6.41,0.0147,318.96,913.99,11.85,0.012963,330.6,472.85,3.89,0.008235,310.72
August,1,12:30,251.86,9.36,0.03717,307.1,457.47,9.93,0.021706,320.15,930.2,14.1,0.015159,329.83,485.43,14.26,0.029376,299.76
August,1,13:00,244.76,2.46,0.010046,305.43,479.51,14.05,0.0293,322.74,907.64,10.56,0.011637,334.34,482.69,12.61,0.026124,309.11
August,1,13:30,242.95,0.66,0.002698,314.04,509.41,17.07,0.033518,316.11,911.57,21.19,0.023245,330.98,493.93,12.06,0.024418,303.1
August,1,14:00,229.38,2.06,0.008985,313.15,520.11,23.0,0.044218,325.84,914.87,15.16,0.016571,334.51,478.32,5.19,0.010859,304.63
August,1,14:30,234.88,3.62,0.015432,306.12,515.69,15.65,0.030347,330.7,902.78,7.71,0.008541,329.93,493.65,15.8,0.032012,312.66
August,1,15:00,228.56,1.38,0.006054,305.88,501.18,8.55,0.017055,322.38,849.2,0.82,0.000965,338.41,478.32,5.94,0.012412,296.99
August,1,15:30,228.02,1.47,0.00646,309.07,488.58,6.11,0.012509,318.38,826.42,1.17,0.001412,336.64,447.42,4.0,0.008947,296.7
August,1,16:00,221.26,0.99,0.004494,327.96,485.84,3.99,0.008211,327.55,800.47,1.25,0.001565,337.08,438.86,3.8,0.008665,307.31
August,1,16:30,200.47,0.41,0.002041,294.65,456.73,3.38,0.007395,335.3,736.74,0.76,0.001029,331.36,398.29,1.86,0.004659,307.49
August,1,17:00,189.64,4.11,0.021665,307.06,442.48,2.24,0.005067,330.38,692.69,1.94,0.0028,335.22,371.81,2.28,0.006129,305.07
August,1,17:30,160.21,3.17,0.019776,328.57,413.51,3.56,0.008621,328.13,667.15,0.84,0.001253,331.31,356.11,0.7,0.001971,305.3
August,1,18:00,154.46,1.04,0.006712,319.03,371.23,7.42,0.019999,339.63,629.57,1.91,0.003029,329.2,338.85,1.01,0.002994,303.34
August,1,18:30,129.76,1.41,0.010841,334.57,350.08,5.73,0.016378,328.33,572.57,3.27,0.005718,339.47,292.35,0.4,0.001353,325.03
August,1,19:00,99.12,0.41,0.004106,315.68,306.52,5.59,0.018226,325.24,520.81,5.34,0.010247,330.85,276.56,1.1,0.003971,316.24
August,1,19:30,78.67,0.82,0.010441,337.64,277.95,4.67,0.016793,313.43,464.11,11.13,0.023982,326.75,249.01,0.68,0.002735,318.05
August,1,20:00,59.25,1.02,0.017194,303.49,248.19,12.93,0.0521,319.15,415.52,5.53,0.013318,334.4,216.86,1.93,0.008882,305.77
August,1,20:30,50.37,2.58,0.051218,274.33,212.07,3.93,0.018547,303.45,352.15,2.69,0.007635,327.6,195.98,1.16,0.005894,297.52
August,1,21:00,35.86,1.23,0.034394,302.68,166.23,3.66,0.022047,306.48,298.84,1.88,0.006282,324.23,167.1,4.14,0.0248,300.39
August,1,21:30,26.37,1.26,0.047829,288.36,147.71,1.6,0.010835,303.24,239.2,0.53,0.002206,328.52,139.99,0.64,0.004565,308.48
August,1,22:00,19.93,0.21,0.010694,384.23,115.8,2.55,0.022053,292.6,198.83,0.68,0.003418,319.36,117.58,0.42,0.003535,295.07
August,1,22:30,13.38,0.83,0.061794,296.42,95.38,1.28,0.013453,314.69,169.07,0.29,0.001712,321.67,95.55,0.58,0.0061,299.84
August,1,23:00,12.26,0.83,0.068129,339.56,70.95,1.56,0.022018,296.47,126.7,0.32,0.002559,309.1,83.73,0.09,0.001053,301.17
August,1,23:30,7.38,0.0,0.0,256.71,59.15,0.55,0.009247,291.32,110.08,0.09,0.000853,312.18,65.69,0.55,0.008388,282.89
August,2,0:00,3.91,0.4,0.101856,420.65,41.11,1.21,0.029411,273.11,62.54,0.64,0.010256,292.52,48.23,0.22,0.004567,278.13
August,2,0:30,3.77,0.52,0.137039,365.74,30.94,1.26,0.040706,285.79,45.99,0.37,0.008067,326.87,33.69,0.0,0.0,299.1
August,2,1:00,3.85,0.43,0.111108,365.7,12.14,0.0,0.0,364.28,33.56,0.47,0.014144,306.38,25.77,0.16,0.006189,292.09
August,2,1:30,3.58,0.1,0.027778,366.94,9.15,0.15,0.015878,317.61,28.72,0.15,0.005211,277.51,19.59,0.07,0.003544,372.02
August,2,2:00,2.35,0.0,0.0,256.82,6.31,0.0,0.0,365.13,21.12,0.45,0.021539,310.1,15.5,0.2,0.01285,339.88
August,2,2:30,1.96,0.0,0.0,378.97,4.02,0.0,0.0,382.11,15.08,0.33,0.021828,328.32,10.39,0.77,0.074078,399.33
August,2,3:00,2.14,0.0,0.0,309.51,6.05,0.0,0.0,446.17,14.64,0.82,0.056328,331.21,3.77,0.21,0.055556,388.36
August,2,3:30,2.14,0.0,0.0,424.81,3.16,0.0,0.0,311.93,9.67,0.0,0.0,403.49,0.79,0.03,0.043981,277.79
August,2,4:00,2.03,0.0,0.0,346.35,2.92,0.0,0.0,359.71,10.64,0.0,0.0,429.88,0.56,0.02,0.032407,255.3
August,2,4:30,2.06,0.0,0.0,298.71,3.01,0.0,0.0,353.15,7.46,0.0,0.0,411.9,0.25,0.01,0.024306,283.47
August,2,5:00,2.47,0.0,0.0,273.73,3.22,0.0,0.0,480.08,11.24,0.0,0.0,358.79,0.89,0.01,0.016204,313.72
August,2,5:30,2.81,0.0,0.0,303.81,3.5,0.06,0.018517,301.56,10.96,0.0,0.0,270.89,0.69,0.01,0.015046,280.27
August,2,6:00,4.02,0.0,0.0,297.27,4.71,0.04,0.009258,367.44,19.23,0.08,0.004272,264.31,6.81,0.25,0.036111,246.63
August,2,6:30,2.73,0.0,0.0,291.33,5.32,0.0,0.0,340.44,27.59,0.84,0.030311,248.57,13.48,0.23,0.017194,273.19
August,2,7:00,5.87,0.0,0.0,274.54,8.89,0.0,0.0,288.84,47.05,0.8,0.017056,273.95,21.82,0.0,0.0,286.56
August,2,7:30,7.74,0.21,0.027778,359.57,12.79,0.39,0.030244,282.05,76.02,1.5,0.019715,256.38,39.18,0.45,0.011417,283.41
August,2,8:00,14.33,0.17,0.011994,244.24,24.3,0.09,0.003706,276.68,114.82,1.35,0.011786,269.3,57.48,0.73,0.012661,284.81
August,2,8:30,17.96,0.06,0.003089,285.64,34.86,0.2,0.0057,297.37,162.65,1.81,0.011117,277.18,79.22,0.16,0.001989,296.68
August,2,9:00,23.84,0.0,0.0,276.53,81.79,0.37,0.00455,294.9,210.35,1.69,0.008016,290.46,113.22,1.28,0.011294,298.0
August,2,9:30,29.14,0.12,0.003967,296.24,101.32,0.0,0.0,307.85,251.95,1.51,0.006003,284.96,132.37,0.62,0.004647,271.36
August,2,10:00,29.91,0.0,0.0,295.97,128.27,0.48,0.003717,296.79,308.31,1.47,0.004757,289.16,157.72,2.14,0.013572,284.97
August,2,10:30,43.32,0.0,0.0,267.83,143.86,1.4,0.00975,312.52,352.38,0.78,0.002199,296.89,193.32,7.16,0.037031,299.93
August,2,11:00,38.0,0.18,0.004633,288.33,157.19,1.08,0.006839,307.36,378.15,0.79,0.002081,307.6,206.84,3.05,0.014733,288.51
August,2,11:30,41.78,0.11,0.002644,295.94,186.17,2.03,0.010917,303.61,423.92,1.66,0.003918,308.83,224.06,2.21,0.009869,293.25
August,2,12:00,65.19,0.44,0.006733,287.25,203.57,1.58,0.007739,300.66,458.54,0.73,0.0016,305.07,246.61,1.56,0.006344,289.55
August,2,12:30,74.45,1.14,0.015356,296.22,232.73,4.05,0.017422,303.21,460.61,1.95,0.004239,304.96,249.03,1.4,0.005642,288.21
August,2,13:00,94.34,2.44,0.025844,306.27,262.84,2.2,0.008389,292.09,481.68,3.94,0.008189,320.96,246.13,2.93,0.0119,296.54
August,2,13:30,98.82,0.99,0.009994,283.74,269.11,2.71,0.010078,295.54,484.49,6.98,0.014417,316.8,268.13,2.62,0.009772,304.71
August,2,14:00,102.35,0.64,0.006294,299.78,295.28,2.77,0.009389,306.96,488.3,2.67,0.005467,322.43,259.49,1.61,0.006222,298.86
August,2,14:30,104.29,2.11,0.020233,295.13,281.28,1.68,0.005983,304.93,477.26,0.96,0.002006,313.37,270.69,2.99,0.011033,294.78
August,2,15:00,97.66,1.21,0.012389,297.85,300.44,0.39,0.001283,308.37,485.43,0.56,0.001144,317.4,250.76,0.82,0.003278,301.69
August,2,15:30,103.02,2.29,0.022217,286.27,314.16,1.91,0.006083,307.22,468.12,1.0,0.002144,320.35,270.33,4.92,0.018194,297.96
August,2,16:00,100.38,0.33,0.003279,292.74,300.53,1.21,0.004017,299.4,463.54,1.14,0.002467,317.41,246.2,1.42,0.005772,308.88
August,2,16:30,95.78,0.37,0.00388,281.36,291.49,1.32,0.004528,294.63,452.92,2.16,0.004778,323.5,251.87,3.48,0.013828,304.59
August,2,17:00,85.79,0.69,0.008098,290.74,282.37,1.8,0.006378,309.09,422.03,0.71,0.001683,324.34,235.51,0.83,0.003533,304.21
August,2,17:30,78.95,0.67,0.008449,275.36,263.68,1.73,0.006544,312.11,396.67,0.33,0.000822,313.33,225.88,0.86,0.003789,303.34
August,2,18:00,59.07,0.32,0.005456,301.58,243.58,1.55,0.006356,304.83,355.6,0.28,0.000789,319.16,212.1,1.26,0.005944,300.36
August,2,18:30,51.38,0.63,0.012289,276.76,214.37,2.21,0.010311,305.1,334.47,0.92,0.002744,315.85,198.88,1.07,0.0054,300.32
August,2,19:00,41.55,0.17,0.004089,281.54,192.85,2.05,0.010628,288.75,306.22,0.51,0.001667,321.62,180.59,0.52,0.002878,296.4
August,2,19:30,39.54,0.46,0.011567,275.71,180.29,1.03,0.005728,310.8,273.55,1.02,0.003744,320.46,182.35,0.97,0.005339,312.9
August,2,20:00,35.99,0.76,0.021239,288.73,162.49,0.51,0.003111,305.08,255.13,0.74,0.002894,315.17,164.82,2.5,0.01515,317.94
August,2,20:30,29.71,0.83,0.028089,294.71,140.05,0.5,0.003589,294.92,236.98,1.07,0.004511,317.25,147.0,0.68,0.004644,300.51
August,2,21:00,25.17,1.13,0.0448,279.33,128.78,0.42,0.003228,301.91,206.73,0.21,0.001017,312.1,116.56,1.2,0.010322,306.06
August,2,21:30,19.23,0.18,0.009256,333.18,109.8,0.85,0.007767,303.15,178.72,0.74,0.004144,305.61,105.94,0.06,0.000556,312.7
August,2,22:00,18.17,0.24,0.013228,272.14,98.7,0.39,0.003928,303.08,154.96,0.21,0.001339,314.27,98.75,1.39,0.014061,309.29
August,2,22:30,16.85,2.38,0.140978,268.95,83.29,1.08,0.013,291.37,135.59,1.13,0.008339,305.62,81.77,0.64,0.007844,306.69
August,2,23:00,10.38,0.8,0.077311,358.18,70.28,0.23,0.003294,260.55,108.95,0.3,0.002789,308.98,65.19,0.29,0.004456,305.96
August,2,23:30,8.84,0.36,0.04035,286.3,61.63,0.12,0.001983,279.76,88.35,0.34,0.003861,308.88,62.66,0.58,0.009278,315.76
August,3,0:00,2.95,0.0,0.0,429.3,18.12,0.8,0.043967,376.45,41.71,0.31,0.007411,313.41,26.11,0.15,0.005794,303.56
August,3,0:30,1.79,0.0,0.0,325.25,14.35,0.0,0.0,318.65,32.34,0.04,0.001206,305.82,19.34,0.09,0.004633,327.62
August,3,1:00,1.57,0.0,0.0,363.9,7.85,0.0,0.0,363.88,25.11,0.2,0.007922,306.92,12.7,0.0,0.0,355.62
August,3,1:30,0.76,0.0,0.0,378.65,4.79,0.0,0.0,428.13,17.23,0.26,0.015017,327.95,11.42,0.14,0.012467,362.62
August,3,2:00,1.31,0.0,0.0,490.25,4.42,0.0,0.0,271.58,11.09,0.28,0.0248,294.89,6.66,0.24,0.035793,327.16
August,3,2:30,1.17,0.0,0.0,446.19,3.97,0.0,0.0,380.45,10.41,0.55,0.05255,342.53,6.51,0.24,0.037319,341.66
August,3,3:00,0.73,0.01,0.009259,353.87,2.57,0.07,0.027778,340.66,8.68,0.43,0.049922,319.8,4.35,0.21,0.049173,408.2
August,3,3:30,0.95,0.02,0.018519,339.34,2.0,0.0,0.0,379.32,7.14,0.0,0.0,311.7,3.62,0.16,0.042899,278.21
August,3,4:00,0.97,0.03,0.027778,333.77,2.08,0.03,0.013889,291.19,7.48,0.03,0.004628,310.03,3.55,0.23,0.06365,290.11
August,3,4:30,1.16,0.04,0.037037,330.45,1.88,0.0,0.0,299.64,6.24,0.0,0.0,303.56,4.69,0.33,0.069902,216.12
August,3,5:00,1.1,0.05,0.046296,344.41,1.67,0.0,0.0,333.58,8.08,0.04,0.005556,367.63,4.08,0.12,0.030161,318.65
August,3,5:30,1.24,0.07,0.055556,323.42,3.41,0.0,0.0,341.64,10.87,0.34,0.030867,274.9,3.77,0.06,0.016487,299.04
August,3,6:00,1.5,0.0,0.0,263.59,2.88,0.02,0.005556,258.32,17.57,0.0,0.0,277.57,9.94,0.12,0.011797,232.92
August,3,6:30,2.05,0.25,0.123144,254.02,5.67,1.3,0.229906,396.86,31.23,0.32,0.01035,287.14,16.37,0.23,0.014201,259.79
August,3,7:00,5.2,0.04,0.006944,230.1,20.69,0.15,0.00715,271.51,56.7,0.0,0.0,248.38,27.38,0.12,0.004316,266.14
August,3,7:30,9.42,0.16,0.017267,316.44,33.68,0.91,0.026956,276.52,92.82,0.5,0.005428,249.55,43.7,0.38,0.008781,269.64
August,3,8:00,30.47,0.24,0.007722,281.75,68.41,0.39,0.00575,275.06,186.72,0.39,0.002089,284.9,87.19,0.25,0.002879,269.06
August,3,8:30,54.1,0.85,0.0158,310.63,107.77,1.38,0.012772,296.9,292.6,0.39,0.001344,295.44,132.48,1.35,0.010222,282.11
August,3,9:00,88.27,0.46,0.005167,305.28,176.44,0.16,0.000933,301.11,411.94,0.93,0.002256,307.88,215.72,0.89,0.004144,288.87
August,3,9:30,117.25,0.71,0.006044,317.4,222.61,0.85,0.003806,320.4,536.33,5.53,0.010311,323.09,266.49,5.03,0.018889,302.27
August,3,10:00,141.4,0.54,0.0038,319.03,288.96,1.53,0.005311,324.67,635.94,6.12,0.009622,324.97,323.21,4.53,0.014011,309.84
August,3,10:30,155.53,0.78,0.005039,307.9,321.17,6.69,0.020817,339.83,703.06,10.08,0.014339,334.21,363.11,9.08,0.025011,316.79
August,3,11:00,161.35,0.24,0.001486,313.52,356.09,3.06,0.008583,342.26,764.15,4.97,0.0065,341.06,385.4,5.19,0.013478,318.62
August,3,11:30,167.94,0.13,0.000791,326.52,377.86,5.32,0.014072,341.89,784.9,8.85,0.011272,345.81,404.99,6.16,0.015211,321.45
August,3,12:00,166.34,0.79,0.004778,318.8,409.98,2.42,0.005894,337.62,812.56,9.94,0.012228,344.91,436.02,7.11,0.016306,322.71
August,3,12:30,171.88,0.49,0.002849,314.0,421.28,7.39,0.017544,346.15,808.45,12.37,0.0153,345.61,431.86,9.44,0.021856,321.28
August,3,13:00,170.52,0.88,0.005137,316.28,438.96,3.39,0.007733,344.68,794.84,4.79,0.006028,350.28,436.43,5.87,0.01345,323.19
August,3,13:30,167.72,0.88,0.005219,320.37,449.27,8.37,0.018628,341.44,797.17,11.78,0.014772,357.34,436.97,6.25,0.014311,321.58
August,3,14:00,168.94,1.2,0.007112,323.95,472.04,7.2,0.015244,337.36,814.97,10.49,0.012867,358.37,456.88,8.01,0.017528,317.09
August,3,14:30,176.84,2.92,0.016488,326.21,466.8,9.72,0.020828,339.13,816.7,25.33,0.031017,354.19,463.07,15.01,0.032411,325.97
August,3,15:00,170.67,1.78,0.010453,320.95,469.56,5.47,0.01165,345.85,827.64,11.35,0.013717,352.43,461.73,7.41,0.016044,324.58
August,3,15:30,176.52,1.36,0.007693,325.19,469.11,1.77,0.003783,338.67,810.54,3.61,0.004456,358.02,452.19,6.01,0.013283,327.3
August,3,16:00,168.45,0.42,0.002467,335.12,472.15,1.54,0.003267,341.0,819.73,2.09,0.002544,354.98,461.57,2.2,0.004767,334.3
August,3,16:30,165.52,0.43,0.002573,319.37,461.96,3.61,0.007811,354.13,784.06,2.64,0.003361,355.61,450.79,3.79,0.008406,336.24
August,3,17:00,145.26,0.85,0.00583,328.2,435.79,1.75,0.004008,346.06,747.07,3.22,0.004306,350.73,426.27,2.03,0.004772,338.18
August,3,17:30,134.96,0.68,0.005013,319.39,411.94,1.22,0.00296,348.63,686.66,3.54,0.00515,358.21,399.48,3.99,0.009994,331.27
August,3,18:00,110.76,0.69,0.006206,314.09,372.32,1.99,0.005346,350.2,640.18,7.33,0.011444,354.91,363.91,1.43,0.003922,335.97
August,3,18:30,101.38,1.0,0.009867,330.66,352.78,3.48,0.00986,344.43,566.95,2.56,0.004522,353.02,319.24,0.84,0.002622,334.12
August,3,19:00,69.99,0.36,0.005149,325.13,309.5,2.83,0.009129,352.36,493.11,3.67,0.007433,360.82,293.82,2.11,0.007172,319.4
August,3,19:30,55.59,0.95,0.017065,331.97,288.95,1.89,0.006548,331.27,447.42,5.45,0.012178,358.23,271.39,5.96,0.021972,331.5
August,3,20:00,41.5,0.49,0.011692,319.91,262.86,4.61,0.017556,337.52,393.43,3.95,0.010044,358.18,234.27,4.79,0.020428,321.02
August,3,20:30,33.5,0.85,0.025349,322.93,210.72,1.91,0.009083,324.72,329.17,0.93,0.002828,348.67,198.01,2.24,0.011306,320.06
August,3,21:00,25.29,0.64,0.025183,332.66,172.08,1.65,0.009572,326.88,274.01,0.59,0.00215,347.48,166.67,4.28,0.025689,327.54
August,3,21:30,18.92,0.5,0.026567,314.64,149.89,0.75,0.004994,338.65,238.73,0.3,0.001267,345.94,134.4,1.06,0.007889,332.0
August,3,22:00,15.6,0.0,0.0,322.25,117.64,0.51,0.004322,321.51,185.52,0.42,0.00225,335.18,112.18,0.63,0.005578,330.81
August,3,22:30,10.07,1.44,0.143439,314.21,92.53,0.4,0.004372,313.62,145.85,0.34,0.002333,329.13,94.58,0.42,0.004489,321.42
August,3,23:00,10.04,0.34,0.033539,323.82,74.63,0.4,0.005306,301.09,112.52,0.12,0.001056,315.88,75.87,0.51,0.006722,332.01
August,3,23:30,7.12,0.0,0.0,313.69,58.21,0.16,0.002689,291.87,84.17,0.12,0.001378,333.74,54.86,0.4,0.007378,316.12
August,4,0:00,4.69,0.0,0.0,485.38,38.38,0.0,0.0,312.71,78.96,0.22,0.002747,326.7,50.16,0.62,0.012359,315.82
August,4,0:30,3.81,0.0,0.0,278.11,28.0,0.16,0.005882,307.05,55.28,0.0,0.0,347.6,35.49,0.0,0.0,338.01
August,4,1:00,2.08,0.0,0.0,364.32,14.24,0.07,0.0049,327.08,41.14,0.0,0.0,353.22,29.19,0.0,0.0,361.3
August,4,1:30,1.86,0.11,0.058824,286.76,8.71,0.0,0.0,369.7,28.2,0.26,0.009335,298.47,19.21,0.34,0.017635,354.9
August,4,2:00,1.72,0.05,0.029412,398.47,6.53,0.05,0.008406,328.83,20.21,0.14,0.006735,296.53,13.61,0.55,0.040235,326.88
August,4,2:30,1.64,0.0,0.0,225.69,5.33,0.0,0.0,364.02,19.33,0.05,0.002353,268.9,9.77,0.0,0.0,305.73
August,4,3:00,1.25,0.0,0.0,410.51,4.43,0.0,0.0,353.0,13.32,0.47,0.0353,270.9,2.29,0.0,0.0,389.38
August,4,3:30,1.25,0.15,0.117647,415.07,4.31,0.0,0.0,211.79,12.88,0.11,0.008406,301.71,0.4,0.0,0.0,341.95
August,4,4:00,1.93,0.17,0.088235,439.76,3.06,0.0,0.0,254.45,9.66,0.12,0.0127,320.6,0.26,0.0,0.0,323.53
August,4,4:30,2.8,0.16,0.058824,415.83,3.28,0.0,0.0,223.05,10.68,0.06,0.005882,283.7,0.32,0.0,0.0,285.18
August,4,5:00,3.56,0.1,0.029412,441.79,2.55,0.0,0.0,322.21,11.45,0.11,0.009806,288.86,0.19,0.0,0.0,281.15
August,4,5:30,5.02,0.0,0.0,472.2,3.5,0.1,0.029412,299.97,14.86,0.28,0.018829,322.29,0.58,0.0,0.0,277.2
August,4,6:00,5.44,0.0,0.0,315.01,4.84,0.0,0.0,293.69,29.33,0.46,0.015853,243.56,13.85,0.0,0.0,223.71
August,4,6:30,7.97,0.78,0.097694,263.64,8.9,1.91,0.214394,310.94,48.17,0.89,0.018376,242.3,21.92,0.45,0.020594,243.38
August,4,7:00,12.41,0.32,0.025518,262.73,28.33,0.42,0.014871,259.76,88.13,0.31,0.003506,260.88,41.43,0.13,0.003182,278.22
August,4,7:30,18.84,0.47,0.024853,334.37,42.3,0.8,0.019018,294.44,140.13,1.54,0.010976,268.29,72.15,0.13,0.001859,276.12
August,4,8:00,46.75,0.35,0.007476,270.24,89.77,0.72,0.008071,275.69,260.68,0.89,0.003406,292.77,123.45,0.53,0.004318,278.08
August,4,8:30,74.54,1.21,0.016247,298.89,148.54,1.32,0.008871,302.22,373.29,0.43,0.001165,304.83,188.23,0.21,0.001141,291.35
August,4,9:00,109.45,1.17,0.010724,323.41,206.67,0.44,0.002124,297.96,551.36,1.12,0.002038,312.19,273.05,0.07,0.000265,292.96
August,4,9:30,142.41,1.14,0.007976,323.56,266.84,2.15,0.008065,324.11,689.62,3.67,0.005328,322.38,340.08,1.91,0.005606,302.98
August,4,10:00,166.65,0.93,0.005576,317.02,327.8,1.43,0.004359,316.35,805.26,2.98,0.003701,325.88,412.31,2.5,0.006053,307.04
August,4,10:30,184.15,0.56,0.003018,314.8,365.43,5.41,0.014806,330.21,894.51,10.68,0.011945,336.48,449.63,8.57,0.019065,306.04
August,4,11:00,196.31,1.04,0.005276,322.24,407.94,1.97,0.004835,333.3,963.65,4.98,0.005165,339.15,481.65,5.32,0.011053,322.66
August,4,11:30,207.76,0.89,0.004288,326.88,439.76,3.55,0.008082,334.9,1006.66,4.93,0.004894,342.51,520.5,5.06,0.009712,318.52
August,4,12:00,210.5,0.68,0.003241,320.06,452.36,1.26,0.002788,344.85,1003.36,7.56,0.007535,343.05,534.78,3.34,0.006247,317.63
August,4,12:30,207.87,1.61,0.007741,318.3,471.55,4.79,0.010165,344.74,1002.36,16.72,0.016682,346.2,539.81,9.59,0.017765,323.46
August,4,13:00,209.85,0.42,0.002024,320.23,495.59,3.2,0.006465,342.53,1007.62,4.09,0.004059,344.91,547.56,8.78,0.016035,319.46
August,4,13:30,203.75,0.45,0.002194,329.59,495.23,5.61,0.011324,341.64,1002.33,10.29,0.010271,345.13,523.79,11.88,0.022688,328.85
August,4,14:00,219.38,0.57,0.002588,321.62,532.95,3.51,0.006594,334.54,1031.53,4.87,0.004718,348.34,555.5,8.19,0.014741,323.34
August,4,14:30,219.48,0.57,0.0026,322.34,546.57,2.42,0.004429,347.18,1031.01,6.86,0.006653,353.65,534.51,7.85,0.014694,326.4
August,4,15:00,215.68,0.37,0.001724,326.21,547.06,1.77,0.003229,335.06,1025.41,4.82,0.0047,353.75,537.65,3.87,0.007194,326.1
August,4,15:30,214.34,0.77,0.003606,322.06,527.01,2.01,0.003806,343.88,1013.0,2.71,0.002676,354.2,536.85,6.7,0.012482,321.89
August,4,16:00,226.07,1.48,0.006553,331.64,524.63,1.64,0.003118,349.63,982.04,1.77,0.001806,354.77,545.44,2.39,0.004376,325.55
August,4,16:30,209.16,0.1,0.000476,337.9,505.78,1.28,0.002529,347.19,974.48,3.21,0.003294,350.09,524.94,2.93,0.005588,328.29
August,4,17:00,187.32,0.29,0.001529,326.83,478.17,2.58,0.005406,351.37,931.64,4.45,0.004776,355.37,474.3,1.54,0.003253,329.73
August,4,17:30,156.75,0.1,0.000659,318.54,458.01,2.62,0.005718,352.32,877.85,3.63,0.004135,351.45,452.81,3.45,0.007629,328.84
August,4,18:00,146.55,0.34,0.002312,329.3,433.51,2.81,0.006476,346.68,812.2,5.26,0.006471,348.39,426.32,2.35,0.005524,330.01
