Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,13:00,378.59,9.78,0.025844,306.27,593.21,4.98,0.008389,292.09,1318.4,10.8,0.008189,320.96,573.35,6.82,0.0119,296.54
August,2,13:30,396.09,3.96,0.009994,283.74,610.39,6.15,0.010078,295.54,1326.65,19.13,0.014417,316.8,624.58,6.1,0.009772,304.71
August,2,14:00,411.69,2.59,0.006294,299.78,667.08,6.26,0.009389,306.96,1338.13,7.32,0.005467,322.43,604.46,3.76,0.006222,298.86
August,2,14:30,418.77,8.47,0.020233,295.13,636.2,3.81,0.005983,304.93,1307.28,2.62,0.002006,313.37,630.55,6.96,0.011033,294.78
August,2,15:00,392.44,4.86,0.012389,297.85,677.51,0.87,0.001283,308.37,1329.33,1.52,0.001144,317.4,584.11,1.91,0.003278,301.69
August,2,15:30,411.85,9.15,0.022217,286.27,709.15,4.31,0.006083,307.22,1282.87,2.75,0.002144,320.35,629.71,11.46,0.018194,297.96
August,2,16:00,401.4,1.32,0.003279,292.74,675.78,2.71,0.004017,299.4,1270.36,3.13,0.002467,317.41,573.51,3.31,0.005772,308.88
August,2,16:30,385.22,1.49,0.00388,281.36,659.64,2.99,0.004528,294.63,1241.4,5.93,0.004778,323.5,586.71,8.11,0.013828,304.59
August,2,17:00,347.61,2.81,0.008098,290.74,638.51,4.07,0.006378,309.09,1156.1,1.95,0.001683,324.34,548.6,1.94,0.003533,304.21
August,2,17:30,316.18,2.67,0.008449,275.36,597.72,3.91,0.006544,312.11,1087.14,0.89,0.000822,313.33,526.18,1.99,0.003789,303.34
August,2,18:00,238.97,1.3,0.005456,301.58,551.81,3.51,0.006356,304.83,974.74,0.77,0.000789,319.16,494.07,2.94,0.005944,300.36
August,2,18:30,205.15,2.52,0.012289,276.76,482.49,4.97,0.010311,305.1,917.83,2.52,0.002744,315.85,463.28,2.5,0.0054,300.32
August,2,19:00,165.56,0.68,0.004089,281.54,435.41,4.63,0.010628,288.75,840.58,1.4,0.001667,321.62,420.67,1.21,0.002878,296.4
August,2,19:30,157.61,1.82,0.011567,275.71,406.11,2.33,0.005728,310.8,750.23,2.81,0.003744,320.46,424.77,2.27,0.005339,312.9
August,2,20:00,145.09,3.08,0.021239,288.73,367.81,1.14,0.003111,305.08,700.12,2.03,0.002894,315.17,383.93,5.82,0.01515,317.94
August,2,20:30,119.18,3.35,0.028089,294.71,316.18,1.13,0.003589,294.92,650.93,2.94,0.004511,317.25,342.43,1.59,0.004644,300.51
August,2,21:00,100.77,4.51,0.0448,279.33,292.22,0.94,0.003228,301.91,567.52,0.58,0.001017,312.1,271.53,2.8,0.010322,306.06
August,2,21:30,77.25,0.71,0.009256,333.18,246.99,1.92,0.007767,303.15,490.58,2.03,0.004144,305.61,246.78,0.14,0.000556,312.7
August,2,22:00,72.31,0.96,0.013228,272.14,222.58,0.87,0.003928,303.08,426.37,0.57,0.001339,314.27,230.04,3.23,0.014061,309.29
August,2,22:30,67.49,9.51,0.140978,268.95,187.56,2.44,0.013,291.37,372.92,3.11,0.008339,305.62,190.48,1.49,0.007844,306.69
August,2,23:00,41.57,3.21,0.077311,358.18,157.96,0.52,0.003294,260.55,300.29,0.84,0.002789,308.98,151.85,0.68,0.004456,305.96
August,2,23:30,35.88,1.45,0.04035,286.3,138.82,0.28,0.001983,279.76,243.29,0.94,0.003861,308.88,145.95,1.35,0.009278,315.76
August,3,0:00,4.6,0.0,0.0,429.3,23.39,1.03,0.043967,376.45,53.67,0.4,0.007411,313.41,30.16,0.17,0.005794,303.56
August,3,0:30,2.68,0.0,0.0,325.25,18.4,0.0,0.0,318.65,41.61,0.05,0.001206,305.82,22.34,0.1,0.004633,327.62
August,3,1:00,2.36,0.0,0.0,363.9,10.1,0.0,0.0,363.88,32.31,0.26,0.007922,306.92,14.67,0.0,0.0,355.62
August,3,1:30,1.15,0.0,0.0,378.65,6.13,0.0,0.0,428.13,22.18,0.33,0.015017,327.95,13.19,0.16,0.012467,362.62
August,3,2:00,1.98,0.0,0.0,490.25,5.66,0.0,0.0,271.58,14.27,0.35,0.0248,294.89,7.7,0.28,0.035793,327.16
August,3,2:30,1.79,0.0,0.0,446.19,5.07,0.0,0.0,380.45,13.4,0.7,0.05255,342.53,7.52,0.28,0.037319,341.66
August,3,3:00,1.11,0.01,0.009259,353.87,3.28,0.09,0.027778,340.66,11.17,0.56,0.049922,319.8,5.03,0.25,0.049173,408.2
August,3,3:30,1.43,0.03,0.018519,339.34,2.59,0.0,0.0,379.32,9.19,0.0,0.0,311.7,4.18,0.18,0.042899,278.21
August,3,4:00,1.46,0.04,0.027778,333.77,2.67,0.04,0.013889,291.19,9.63,0.04,0.004628,310.03,4.1,0.26,0.06365,290.11
August,3,4:30,1.82,0.07,0.037037,330.45,2.42,0.0,0.0,299.64,8.04,0.0,0.0,303.56,5.42,0.38,0.069902,216.12
August,3,5:00,1.63,0.08,0.046296,344.41,2.13,0.0,0.0,333.58,10.4,0.06,0.005556,367.63,4.71,0.14,0.030161,318.65
August,3,5:30,2.05,0.11,0.055556,323.42,4.35,0.0,0.0,341.64,13.99,0.43,0.030867,274.9,4.36,0.07,0.016487,299.04
August,3,6:00,2.44,0.0,0.0,263.59,3.7,0.02,0.005556,258.32,22.61,0.0,0.0,277.57,11.48,0.14,0.011797,232.92
August,3,6:30,3.18,0.39,0.123144,254.02,7.28,1.67,0.229906,396.86,40.18,0.42,0.01035,287.14,18.92,0.27,0.014201,259.79
August,3,7:00,8.01,0.06,0.006944,230.1,26.53,0.19,0.00715,271.51,72.95,0.0,0.0,248.38,31.63,0.14,0.004316,266.14
August,3,7:30,14.54,0.25,0.017267,316.44,43.32,1.17,0.026956,276.52,119.44,0.65,0.005428,249.55,50.5,0.44,0.008781,269.64
August,3,8:00,47.15,0.36,0.007722,281.75,87.8,0.5,0.00575,275.06,240.26,0.5,0.002089,284.9,100.74,0.29,0.002879,269.06
August,3,8:30,82.77,1.31,0.0158,310.63,138.34,1.77,0.012772,296.9,376.5,0.51,0.001344,295.44,153.07,1.56,0.010222,282.11
August,3,9:00,134.49,0.69,0.005167,305.28,226.68,0.21,0.000933,301.11,530.05,1.2,0.002256,307.88,249.24,1.03,0.004144,288.87
August,3,9:30,179.33,1.08,0.006044,317.4,286.22,1.09,0.003806,320.4,690.12,7.12,0.010311,323.09,307.9,5.82,0.018889,302.27
August,3,10:00,216.83,0.82,0.0038,319.03,371.46,1.97,0.005311,324.67,818.28,7.87,0.009622,324.97,373.43,5.23,0.014011,309.84
August,3,10:30,236.36,1.19,0.005039,307.9,412.66,8.59,0.020817,339.83,904.65,12.97,0.014339,334.21,419.53,10.49,0.025011,316.79
August,3,11:00,246.05,0.37,0.001486,313.52,457.0,3.92,0.008583,342.26,983.26,6.39,0.0065,341.06,445.29,6.0,0.013478,318.62
August,3,11:30,255.29,0.2,0.000791,326.52,485.49,6.83,0.014072,341.89,1009.96,11.38,0.011272,345.81,467.93,7.12,0.015211,321.45
August,3,12:00,252.66,1.21,0.004778,318.8,527.03,3.11,0.005894,337.62,1045.56,12.78,0.012228,344.91,503.77,8.21,0.016306,322.71
August,3,12:30,260.62,0.74,0.002849,314.0,541.19,9.49,0.017544,346.15,1040.27,15.92,0.0153,345.61,498.96,10.91,0.021856,321.28
August,3,13:00,258.8,1.33,0.005137,316.28,564.16,4.36,0.007733,344.68,1022.74,6.16,0.006028,350.28,504.25,6.78,0.01345,323.19
August,3,13:30,253.76,1.32,0.005219,320.37,577.89,10.76,0.018628,341.44,1025.74,15.15,0.014772,357.34,504.87,7.23,0.014311,321.58
August,3,14:00,255.36,1.82,0.007112,323.95,607.09,9.25,0.015244,337.36,1048.65,13.49,0.012867,358.37,527.87,9.25,0.017528,317.09
August,3,14:30,266.92,4.4,0.016488,326.21,600.2,12.5,0.020828,339.13,1050.88,32.59,0.031017,354.19,535.02,17.34,0.032411,325.97
August,3,15:00,257.35,2.69,0.010453,320.95,603.8,7.03,0.01165,345.85,1064.96,14.61,0.013717,352.43,533.47,8.56,0.016044,324.58
August,3,15:30,265.61,2.04,0.007693,325.19,603.32,2.28,0.003783,338.67,1042.96,4.65,0.004456,358.02,522.45,6.94,0.013283,327.3
August,3,16:00,253.53,0.63,0.002467,335.12,606.89,1.98,0.003267,341.0,1054.78,2.68,0.002544,354.98,533.29,2.54,0.004767,334.3
August,3,16:30,248.71,0.64,0.002573,319.37,593.41,4.64,0.007811,354.13,1008.88,3.39,0.003361,355.61,520.83,4.38,0.008406,336.24
August,3,17:00,218.54,1.27,0.00583,328.2,559.87,2.24,0.004008,346.06,961.29,4.14,0.004306,350.73,492.51,2.35,0.004772,338.18
August,3,17:30,202.93,1.02,0.005013,319.39,529.05,1.57,0.00296,348.63,883.56,4.55,0.00515,358.21,461.56,4.61,0.009994,331.27
August,3,18:00,167.03,1.04,0.006206,314.09,478.72,2.56,0.005346,350.2,823.74,9.43,0.011444,354.91,420.45,1.65,0.003922,335.97
August,3,18:30,152.73,1.51,0.009867,330.66,453.46,4.47,0.00986,344.43,729.51,3.3,0.004522,353.02,368.84,0.97,0.002622,334.12
August,3,19:00,106.32,0.55,0.005149,325.13,397.77,3.63,0.009129,352.36,634.5,4.72,0.007433,360.82,339.47,2.43,0.007172,319.4
August,3,19:30,84.71,1.45,0.017065,331.97,371.31,2.43,0.006548,331.27,575.72,7.01,0.012178,358.23,313.56,6.89,0.021972,331.5
August,3,20:00,63.56,0.74,0.011692,319.91,338.32,5.94,0.017556,337.52,506.24,5.08,0.010044,358.18,270.67,5.53,0.020428,321.02
August,3,20:30,51.39,1.3,0.025349,322.93,270.81,2.46,0.009083,324.72,423.55,1.2,0.002828,348.67,228.78,2.59,0.011306,320.06
August,3,21:00,39.01,0.98,0.025183,332.66,221.26,2.12,0.009572,326.88,352.57,0.76,0.00215,347.48,192.57,4.95,0.025689,327.54
August,3,21:30,29.14,0.77,0.026567,314.64,192.34,0.96,0.004994,338.65,307.18,0.39,0.001267,345.94,155.29,1.23,0.007889,332.0
August,3,22:00,23.91,0.0,0.0,322.25,150.66,0.65,0.004322,321.51,238.72,0.54,0.00225,335.18,129.61,0.72,0.005578,330.81
August,3,22:30,15.56,2.23,0.143439,314.21,118.4,0.52,0.004372,313.62,187.67,0.44,0.002333,329.13,109.28,0.49,0.004489,321.42
August,3,23:00,15.47,0.52,0.033539,323.82,95.28,0.51,0.005306,301.09,144.79,0.15,0.001056,315.88,87.66,0.59,0.006722,332.01
August,3,23:30,10.93,0.0,0.0,313.69,74.11,0.2,0.002689,291.87,108.31,0.15,0.001378,333.74,63.39,0.47,0.007378,316.12
August,4,0:00,3.38,0.0,0.0,485.38,30.87,0.0,0.0,312.71,57.97,0.16,0.002747,326.7,34.73,0.43,0.012359,315.82
August,4,0:30,2.73,0.0,0.0,278.11,22.51,0.13,0.005882,307.05,40.59,0.0,0.0,347.6,24.6,0.0,0.0,338.01
August,4,1:00,1.48,0.0,0.0,364.32,11.43,0.06,0.0049,327.08,30.2,0.0,0.0,353.22,20.1,0.0,0.0,361.3
August,4,1:30,1.32,0.08,0.058824,286.76,6.97,0.0,0.0,369.7,20.71,0.19,0.009335,298.47,13.29,0.23,0.017635,354.9
August,4,2:00,1.25,0.04,0.029412,398.47,5.25,0.04,0.008406,328.83,14.84,0.1,0.006735,296.53,9.4,0.38,0.040235,326.88
August,4,2:30,1.16,0.0,0.0,225.69,4.27,0.0,0.0,364.02,14.19,0.03,0.002353,268.9,6.73,0.0,0.0,305.73
August,4,3:00,0.9,0.0,0.0,410.51,3.54,0.0,0.0,353.0,9.78,0.35,0.0353,270.9,1.57,0.0,0.0,389.38
August,4,3:30,0.88,0.1,0.117647,415.07,3.45,0.0,0.0,211.79,9.46,0.08,0.008406,301.71,0.28,0.0,0.0,341.95
August,4,4:00,1.32,0.12,0.088235,439.76,2.44,0.0,0.0,254.45,7.09,0.09,0.0127,320.6,0.17,0.0,0.0,323.53
August,4,4:30,1.88,0.11,0.058824,415.83,2.62,0.0,0.0,223.05,7.84,0.05,0.005882,283.7,0.22,0.0,0.0,285.18
August,4,5:00,2.37,0.07,0.029412,441.79,2.07,0.0,0.0,322.21,8.41,0.08,0.009806,288.86,0.13,0.0,0.0,281.15
August,4,5:30,3.36,0.0,0.0,472.2,2.8,0.08,0.029412,299.97,10.91,0.21,0.018829,322.29,0.4,0.0,0.0,277.2
August,4,6:00,3.61,0.0,0.0,315.01,3.9,0.0,0.0,293.69,21.54,0.34,0.015853,243.56,9.58,0.0,0.0,223.71
August,4,6:30,5.4,0.53,0.097694,263.64,7.15,1.53,0.214394,310.94,35.37,0.65,0.018376,242.3,15.12,0.31,0.020594,243.38
August,4,7:00,8.55,0.22,0.025518,262.73,22.8,0.34,0.014871,259.76,64.71,0.23,0.003506,260.88,28.72,0.09,0.003182,278.22
August,4,7:30,13.14,0.33,0.024853,334.37,34.06,0.65,0.019018,294.44,102.89,1.13,0.010976,268.29,49.84,0.09,0.001859,276.12
August,4,8:00,33.26,0.25,0.007476,270.24,72.21,0.58,0.008071,275.69,191.41,0.65,0.003406,292.77,85.17,0.37,0.004318,278.08
August,4,8:30,53.3,0.87,0.016247,298.89,119.54,1.06,0.008871,302.22,274.09,0.32,0.001165,304.83,130.18,0.15,0.001141,291.35
August,4,9:00,78.48,0.84,0.010724,323.41,166.36,0.35,0.002124,297.96,404.84,0.82,0.002038,312.19,188.82,0.05,0.000265,292.96
August,4,9:30,102.29,0.82,0.007976,323.56,214.65,1.73,0.008065,324.11,506.36,2.7,0.005328,322.38,235.1,1.32,0.005606,302.98
August,4,10:00,119.84,0.67,0.005576,317.02,263.9,1.15,0.004359,316.35,591.27,2.19,0.003701,325.88,285.12,1.73,0.006053,307.04
August,4,10:30,132.23,0.4,0.003018,314.8,294.29,4.36,0.014806,330.21,656.8,7.85,0.011945,336.48,311.01,5.93,0.019065,306.04
August,4,11:00,140.99,0.74,0.005276,322.24,328.67,1.59,0.004835,333.3,707.57,3.65,0.005165,339.15,333.11,3.68,0.011053,322.66
August,4,11:30,149.11,0.64,0.004288,326.88,354.11,2.86,0.008082,334.9,739.14,3.62,0.004894,342.51,359.92,3.5,0.009712,318.52
August,4,12:00,151.2,0.49,0.003241,320.06,364.22,1.02,0.002788,344.85,736.72,5.55,0.007535,343.05,369.58,2.31,0.006247,317.63
August,4,12:30,149.19,1.15,0.007741,318.3,379.44,3.86,0.010165,344.74,735.99,12.28,0.016682,346.2,373.21,6.63,0.017765,323.46
August,4,13:00,150.73,0.31,0.002024,320.23,398.9,2.58,0.006465,342.53,739.85,3.0,0.004059,344.91,378.43,6.07,0.016035,319.46
August,4,13:30,146.25,0.32,0.002194,329.59,398.39,4.51,0.011324,341.64,735.97,7.56,0.010271,345.13,362.03,8.21,0.022688,328.85
August,4,14:00,157.58,0.41,0.002588,321.62,429.08,2.83,0.006594,334.54,757.41,3.57,0.004718,348.34,383.14,5.65,0.014741,323.34
August,4,14:30,157.63,0.41,0.0026,322.34,439.97,1.95,0.004429,347.18,757.03,5.04,0.006653,353.65,368.61,5.42,0.014694,326.4
August,4,15:00,155.08,0.27,0.001724,326.21,440.48,1.42,0.003229,335.06,752.92,3.54,0.0047,353.75,370.41,2.66,0.007194,326.1
August,4,15:30,154.18,0.56,0.003606,322.06,423.96,1.61,0.003806,343.88,743.8,1.99,0.002676,354.2,369.54,4.61,0.012482,321.89
August,4,16:00,162.5,1.06,0.006553,331.64,422.5,1.32,0.003118,349.63,721.07,1.3,0.001806,354.77,375.02,1.64,0.004376,325.55
August,4,16:30,150.21,0.07,0.000476,337.9,407.32,1.03,0.002529,347.19,715.52,2.36,0.003294,350.09,360.82,2.02,0.005588,328.29
August,4,17:00,134.44,0.21,0.001529,326.83,385.46,2.08,0.005406,351.37,684.06,3.27,0.004776,355.37,326.24,1.06,0.003253,329.73
August,4,17:30,112.82,0.07,0.000659,318.54,368.8,2.11,0.005718,352.32,644.57,2.67,0.004135,351.45,311.37,2.38,0.007629,328.84
