Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,1:00,7,1,0.069442,388.54,16,0,0.0,368.51,59,1,0.013908,297.22,36,0,0.008569,301.91
August,2,1:30,8,0,0.022727,363.83,12,0,0.010992,309.58,49,0,0.007215,281.89,29,0,0.004908,357.36
August,2,2:00,4,0,0.0,157.29,9,0,0.0,353.04,38,1,0.024692,302.69,22,0,0.0101,330.04
August,2,2:30,3,0,0.0,395.83,6,0,0.0,317.01,26,1,0.030223,320.24,15,1,0.051285,381.05
August,2,3:00,4,0,0.0,286.77,9,0,0.0,398.88,24,1,0.053954,322.37,5,0,0.068182,381.98
August,2,3:30,4,0,0.0,550.7,4,0,0.0,272.85,17,0,0.0,397.15,1,0,0.0,208.3
August,2,4:00,4,0,0.0,302.33,4,0,0.0,264.78,18,0,0.0,411.28,1,0,0.0,125.67
August,2,4:30,3,0,0.0,294.8,5,0,0.0,390.14,13,0,0.0,371.21,0,0,0.0,236.67
August,2,5:00,6,0,0.0,179.0,4,0,0.0,518.77,19,0,0.0,358.85,1,0,0.0,335.72
August,2,5:30,5,0,0.0,308.59,4,0,0.037033,288.37,18,0,0.0,277.0,1,0,0.0,395.0
August,2,6:00,7,0,0.0,236.89,5,0,0.0,426.73,33,0,0.005915,268.0,10,0,0.034615,246.69
August,2,6:30,3,0,0.0,268.25,7,0,0.0,301.35,47,1,0.022815,249.91,18,0,0.0174,277.0
August,2,7:00,12,0,0.0,289.54,12,0,0.0,291.18,73,0,0.00225,268.74,29,0,0.0,292.21
August,2,7:30,14,0,0.019231,362.18,17,0,0.02685,290.89,116,1,0.006782,255.11,52,1,0.010315,278.7
August,2,8:00,26,0,0.016608,247.57,33,0,0.005131,267.17,181,0,0.001055,265.33,78,1,0.0096,289.47
August,2,8:30,35,0,0.004277,279.38,46,0,0.007892,297.73,259,1,0.003573,281.52,106,0,0.001377,298.31
August,2,9:00,45,0,0.0,272.9,110,1,0.004762,291.17,334,1,0.001536,292.28,157,2,0.013723,295.96
August,2,9:30,54,0,0.002746,298.7,134,0,0.0,305.42,391,1,0.001691,282.81,184,1,0.005,272.72
August,2,10:00,57,0,0.0,288.09,173,1,0.004331,294.8,495,1,0.0026,286.61,215,3,0.016025,288.91
August,2,10:30,82,0,0.0,275.02,193,2,0.011246,313.97,576,2,0.003142,294.07,263,12,0.044342,305.0
August,2,11:00,74,0,0.003208,289.4,210,2,0.008069,309.3,615,2,0.002675,308.64,284,4,0.013133,290.51
August,2,11:30,82,0,0.003662,297.52,247,3,0.011038,301.91,692,4,0.005675,308.51,308,3,0.009725,298.2
August,2,12:00,124,1,0.004662,289.54,270,2,0.008108,303.52,766,2,0.002215,306.57,337,3,0.008692,291.53
August,2,12:30,145,2,0.014746,297.11,309,5,0.017742,308.33,768,3,0.004046,304.09,341,2,0.0057,290.16
August,2,13:00,181,4,0.023669,301.6,347,3,0.007958,291.74,798,7,0.008508,318.86,340,4,0.012223,297.37
August,2,13:30,191,2,0.009638,285.93,357,4,0.011033,297.18,798,11,0.014285,317.27,366,4,0.011962,302.59
August,2,14:00,192,1,0.004915,297.89,393,3,0.008108,306.3,812,5,0.005554,321.41,358,2,0.006608,303.07
August,2,14:30,199,4,0.021169,295.96,378,2,0.006577,307.22,794,2,0.002246,311.98,370,4,0.012023,291.44
August,2,15:00,189,3,0.016054,298.16,403,1,0.001777,306.4,797,1,0.0012,318.35,348,2,0.004538,302.77
August,2,15:30,194,5,0.024454,284.54,424,2,0.004946,302.84,781,1,0.001723,321.79,372,6,0.016985,295.34
August,2,16:00,194,1,0.003792,293.33,410,2,0.005054,302.72,770,2,0.002469,317.02,337,2,0.005638,307.77
August,2,16:30,175,0,0.001355,280.43,395,2,0.005046,296.16,755,4,0.004731,322.86,346,5,0.013823,302.02
August,2,17:00,157,1,0.008627,295.74,382,3,0.007069,306.67,707,1,0.001931,323.57,326,1,0.004454,307.64
August,2,17:30,143,1,0.005627,280.36,360,3,0.007262,308.29,666,1,0.000908,313.53,314,1,0.004292,303.16
August,2,18:00,109,0,0.003217,300.09,331,2,0.006177,302.62,595,1,0.001092,316.88,290,2,0.0057,298.24
August,2,18:30,99,1,0.007467,285.73,292,3,0.011938,302.78,569,1,0.002615,314.67,274,1,0.004815,299.35
August,2,19:00,77,0,0.002692,286.76,262,3,0.010769,286.58,514,1,0.001777,320.39,249,1,0.002246,297.23
August,2,19:30,71,0,0.006983,271.3,243,1,0.005738,309.04,463,1,0.003046,319.17,252,1,0.005085,313.45
August,2,20:00,66,1,0.021792,288.01,219,1,0.002869,302.05,428,1,0.003292,311.75,227,3,0.012446,312.75
August,2,20:30,54,1,0.021417,295.07,192,1,0.003315,295.8,400,2,0.005485,315.83,202,1,0.004531,298.85
August,2,21:00,48,2,0.039708,276.46,176,1,0.003246,298.42,345,0,0.001023,307.86,161,2,0.014292,303.85
August,2,21:30,36,0,0.012815,330.04,149,1,0.008175,304.52,300,1,0.004646,303.47,147,0,0.000769,304.84
August,2,22:00,35,1,0.018315,280.63,135,1,0.00707,310.29,267,0,0.001854,316.51,134,2,0.017392,312.41
August,2,22:30,34,4,0.118238,269.12,104,2,0.01688,287.78,232,2,0.0077,305.3,113,1,0.009677,308.19
August,2,23:00,20,2,0.081408,346.08,80,0,0.00593,254.19,191,0,0.002292,306.36,90,0,0.004569,307.66
August,2,23:30,17,1,0.033431,290.11,68,0,0.00357,272.24,152,1,0.004262,305.72,85,1,0.012846,320.81
August,3,0:00,6,0,0.0,473.64,24,1,0.055718,373.17,55,0,0.008338,316.54,32,0,0.005177,301.36
August,3,0:30,3,0,0.0,295.31,19,0,0.0,310.82,43,0,0.001669,303.5,22,0,0.003208,323.34
August,3,1:00,3,0,0.0,369.17,10,0,0.0,373.86,34,0,0.006615,307.33,15,0,0.0,342.46
August,3,1:30,1,0,0.0,314.14,6,0,0.0,414.83,23,0,0.014446,329.4,14,0,0.008631,348.6
August,3,2:00,3,0,0.0,500.01,5,0,0.0,283.69,15,1,0.034338,297.49,8,0,0.032742,311.57
August,3,2:30,3,0,0.0,449.0,4,0,0.0,414.03,14,1,0.059854,365.37,8,0,0.027875,328.4
August,3,3:00,1,0,0.0,296.4,3,0,0.045455,381.64,11,0,0.034562,316.18,5,0,0.049608,386.21
August,3,3:30,2,0,0.0,253.14,2,0,0.0,468.12,9,0,0.0,304.52,5,0,0.051518,263.7
August,3,4:00,2,0,0.0,215.4,2,0,0.025,296.8,10,0,0.006408,316.84,4,0,0.055555,287.52
August,3,4:30,3,0,0.0,172.0,3,0,0.0,256.14,8,0,0.0,311.18,5,0,0.077273,204.75
August,3,5:00,1,0,0.0,273.92,2,0,0.0,315.83,11,0,0.007692,340.09,5,0,0.036108,310.78
August,3,5:30,3,0,0.05,314.15,3,0,0.0,326.75,13,0,0.021369,274.22,4,0,0.011908,308.53
August,3,6:00,4,0,0.0,269.17,3,0,0.0,254.27,23,0,0.0,270.18,11,0,0.008333,235.31
August,3,6:30,4,1,0.151383,216.2,6,1,0.198908,424.69,40,0,0.010708,294.97,18,0,0.012858,248.7
August,3,7:00,9,0,0.009615,223.1,24,0,0.006554,270.82,72,0,0.0,246.8,32,0,0.002608,267.38
August,3,7:30,16,0,0.020408,314.7,39,1,0.026038,274.16,122,0,0.004069,253.02,50,0,0.006967,270.38
August,3,8:00,55,0,0.005938,281.48,81,0,0.004546,276.61,242,1,0.002362,284.07,103,0,0.002833,268.57
August,3,8:30,94,1,0.014215,309.56,127,2,0.014631,298.7,378,1,0.001454,295.9,156,2,0.011515,283.41
August,3,9:00,148,1,0.005992,301.46,206,0,0.001292,301.74,536,1,0.002269,304.7,251,1,0.005169,288.81
August,3,9:30,200,1,0.005562,317.95,256,1,0.004562,317.39,693,8,0.010969,324.01,310,6,0.019469,301.86
August,3,10:00,243,1,0.003192,320.27,336,2,0.0058,322.73,827,9,0.011485,325.03,372,6,0.014938,309.14
August,3,10:30,261,1,0.004746,305.14,376,9,0.024223,337.1,921,14,0.015638,333.28,421,11,0.025562,315.16
August,3,11:00,269,0,0.001433,312.78,413,3,0.008375,342.32,1003,8,0.007585,341.98,445,7,0.016469,319.14
August,3,11:30,232,0,0.001036,326.44,439,6,0.014275,342.54,1020,11,0.010846,345.53,471,7,0.014569,320.65
August,3,12:00,230,1,0.0062,320.16,479,3,0.006917,336.43,1060,12,0.011492,343.92,503,8,0.0163,321.96
August,3,12:30,241,1,0.003973,312.79,493,9,0.017617,345.75,1057,16,0.014908,344.02,501,11,0.022854,321.36
August,3,13:00,239,2,0.006736,313.92,514,4,0.007185,345.87,1041,7,0.006515,350.1,503,6,0.012146,322.63
August,3,13:30,233,1,0.005973,323.33,518,10,0.018577,338.9,1031,15,0.014446,356.77,503,8,0.016723,322.86
August,3,14:00,235,2,0.006473,322.88,546,10,0.018854,337.18,1060,15,0.014315,357.07,523,10,0.0194,317.92
August,3,14:30,249,5,0.0193,323.27,546,15,0.026608,338.44,1065,34,0.031523,354.84,531,22,0.041023,325.78
August,3,15:00,253,2,0.008925,319.91,547,8,0.014715,345.86,1071,16,0.014492,350.89,533,11,0.019792,322.78
August,3,15:30,266,2,0.006333,324.83,549,2,0.004131,340.55,1051,5,0.004769,357.46,520,7,0.014362,328.37
August,3,16:00,253,0,0.00175,339.19,551,2,0.003146,340.11,1060,3,0.002477,353.69,536,3,0.005192,333.95
August,3,16:30,247,0,0.001425,323.68,545,4,0.008031,352.3,1020,3,0.002738,354.46,519,5,0.009062,336.91
August,3,17:00,219,1,0.005592,328.34,507,2,0.004358,346.96,971,4,0.004154,350.8,494,2,0.004715,337.57
August,3,17:30,202,1,0.0031,319.26,465,1,0.002875,350.72,890,4,0.004685,356.77,459,5,0.011546,331.21
August,3,18:00,167,1,0.004291,311.57,420,2,0.00555,352.48,833,8,0.010008,352.99,423,2,0.003669,334.23
August,3,18:30,148,1,0.006018,332.44,396,4,0.009258,343.05,736,3,0.004569,354.24,369,1,0.0032,337.08
August,3,19:00,100,0,0.000845,328.79,347,3,0.0094,352.0,644,4,0.006608,364.09,337,2,0.006869,319.54
August,3,19:30,78,1,0.011264,328.4,327,3,0.007767,332.15,581,6,0.010177,357.52,316,7,0.022215,334.51
August,3,20:00,58,1,0.010275,318.21,300,4,0.014415,336.48,516,5,0.010508,356.95,271,5,0.02,323.52
August,3,20:30,45,1,0.0235,323.57,240,2,0.007469,327.73,430,1,0.003,346.35,231,2,0.010815,325.45
August,3,21:00,46,1,0.028254,329.27,200,2,0.008538,328.46,357,1,0.002354,348.37,194,4,0.021777,326.03
August,3,21:30,34,1,0.032262,319.33,167,1,0.003167,335.38,309,0,0.0015,342.24,156,1,0.007077,333.03
August,3,22:00,26,0,0.0,324.92,135,1,0.004,320.15,237,1,0.002231,335.63,129,1,0.006131,328.12
August,3,22:30,18,3,0.148554,331.34,102,0,0.003775,314.98,188,0,0.002046,329.63,110,0,0.004131,327.19
August,3,23:00,18,1,0.033846,301.53,78,0,0.003858,294.74,148,0,0.001008,320.25,88,1,0.006715,335.23
August,3,23:30,12,0,0.0,336.36,57,0,0.00225,298.34,109,0,0.001308,331.01,64,0,0.005108,318.49
August,4,0:00,4,0,0.0,538.79,33,0,0.0,311.21,74,0,0.003592,328.31,51,1,0.011292,315.81
August,4,0:30,4,0,0.0,298.01,23,0,0.003846,308.65,53,0,0.0,339.99,36,0,0.0,336.69
August,4,1:00,2,0,0.0,355.18,11,0,0.006942,322.17,38,0,0.0,340.9,28,0,0.0,369.42
August,4,1:30,2,0,0.041667,260.58,6,0,0.0,388.79,27,0,0.009131,298.75,19,0,0.018785,348.89
August,4,2:00,2,0,0.0,455.23,4,0,0.011908,338.24,20,0,0.008808,294.73,13,1,0.042177,326.74
August,4,2:30,1,0,0.0,194.61,3,0,0.0,352.23,19,0,0.003077,265.17,10,0,0.0,300.34
August,4,3:00,1,0,0.0,483.29,3,0,0.0,362.6,13,0,0.025646,274.23,2,0,0.0,376.61
August,4,3:30,2,0,0.166667,266.3,2,0,0.0,215.99,12,0,0.010992,304.58,0,0,0.0,287.0
August,4,4:00,1,0,0.0,279.33,2,0,0.0,248.75,9,0,0.016608,324.61,0,0,0.0,488.33
August,4,4:30,1,0,0.0,248.17,2,0,0.0,223.18,10,0,0.007692,281.56,0,0,0.0,216.33
August,4,5:00,1,0,0.0,230.76,2,0,0.0,310.07,12,0,0.012823,301.83,0,0,0.0,215.67
August,4,5:30,2,0,0.0,372.3,3,0,0.038462,318.39,15,0,0.021467,339.62,1,0,0.0,306.0
August,4,6:00,2,0,0.0,304.29,4,0,0.0,278.59,27,0,0.015923,244.85,14,0,0.0,229.8
August,4,6:30,4,0,0.116762,277.72,8,2,0.225877,306.88,45,1,0.016277,242.59,21,0,0.0218,247.99
August,4,7:00,7,0,0.025677,270.82,24,0,0.012954,260.0,82,0,0.003677,262.66,43,0,0.004162,279.53
August,4,7:30,12,0,0.027692,323.56,36,1,0.017423,291.22,132,1,0.008023,267.01,72,0,0.002431,276.36
August,4,8:00,39,0,0.006362,273.24,78,1,0.008323,274.43,248,1,0.002838,291.39,125,1,0.0049,279.64
August,4,8:30,68,1,0.015508,299.9,125,1,0.0096,301.73,360,0,0.001069,304.77,190,0,0.001492,289.78
August,4,9:00,102,1,0.010892,320.89,180,0,0.001869,300.3,529,1,0.0021,313.14,279,0,0.000346,293.5
August,4,9:30,134,1,0.008408,324.59,233,2,0.007292,325.09,667,4,0.005783,323.41,346,2,0.005423,300.29
August,4,10:00,156,1,0.005554,318.64,283,1,0.004323,317.39,778,3,0.004208,326.39,421,3,0.006892,306.52
August,4,10:30,172,0,0.002846,315.23,314,6,0.017685,329.78,868,11,0.012517,336.7,458,8,0.017938,306.87
August,4,11:00,183,1,0.004738,321.05,352,2,0.004492,333.91,928,5,0.005554,338.82,490,6,0.012485,324.61
August,4,11:30,195,1,0.005246,326.12,377,3,0.007946,334.23,969,5,0.004792,342.49,532,7,0.012538,318.75
August,4,12:00,200,1,0.003892,322.21,395,1,0.003277,343.67,970,8,0.008408,342.86,539,3,0.006177,319.0
August,4,12:30,195,1,0.007462,316.7,410,5,0.012131,345.72,971,18,0.018562,347.3,552,10,0.018815,324.78
August,4,13:00,198,0,0.002292,320.23,428,3,0.006669,342.71,972,4,0.0045,346.14,552,8,0.014538,319.53
August,4,13:30,192,0,0.002554,329.39,431,6,0.013115,343.11,965,12,0.012869,347.72,437,12,0.028385,329.01
August,4,14:00,208,1,0.003385,320.97,463,3,0.007423,334.78,999,5,0.004808,349.46,476,8,0.017562,325.04
August,4,14:30,206,1,0.0034,320.83,472,3,0.005792,345.88,999,7,0.007131,352.86,459,6,0.013569,327.25
August,4,15:00,203,0,0.002254,323.99,475,2,0.003715,335.91,985,4,0.003823,353.08,461,4,0.008008,325.53
August,4,15:30,201,1,0.004715,322.71,454,2,0.0043,342.38,978,2,0.002369,353.3,467,7,0.014923,323.52
August,4,16:00,213,1,0.006938,333.5,454,1,0.002846,349.86,951,2,0.002023,353.97,479,2,0.004531,325.95
August,4,16:30,198,0,0.000623,337.45,438,1,0.002923,345.8,946,3,0.002908,351.04,464,3,0.0065,328.24
August,4,17:00,176,0,0.0016,324.75,415,3,0.006285,351.19,893,5,0.0055,356.71,414,2,0.003738,331.29
August,4,17:30,148,0,0.000862,322.49,401,3,0.007085,350.96,841,4,0.004715,351.23,400,4,0.009238,328.91
August,4,18:00,136,0,0.003275,328.02,377,3,0.007815,345.98,781,5,0.006869,350.73,373,2,0.005638,331.16
August,4,18:30,118,1,0.005655,323.43,341,1,0.003323,339.22,668,6,0.008685,349.29,325,1,0.003392,333.85
August,4,19:00,76,1,0.007855,340.08,303,2,0.0062,340.66,611,5,0.007546,351.18,297,2,0.0081,322.7
August,4,19:30,56,0,0.004809,322.6,275,1,0.0032,341.68,534,4,0.006562,345.73,270,4,0.016015,334.19
August,4,20:00,43,1,0.026118,342.93,237,3,0.014138,335.38,451,5,0.0101,351.58,235,5,0.022454,329.77
August,4,20:30,42,1,0.034233,320.6,207,2,0.011946,326.29,404,2,0.004592,349.29,208,2,0.008608,318.83
August,4,21:00,28,1,0.025508,323.86,165,2,0.011423,326.71,337,1,0.001938,342.81,163,2,0.011738,322.55
August,4,21:30,22,0,0.005315,313.42,137,1,0.005977,328.03,274,0,0.000238,342.86,145,2,0.010831,336.27
August,4,22:00,17,0,0.0,302.41,111,1,0.008762,332.7,232,2,0.007577,338.35,142,1,0.007008,342.74
August,4,22:30,11,2,0.173969,297.76,87,1,0.007246,312.16,180,1,0.003862,337.29,113,1,0.006531,328.81
August,4,23:00,9,1,0.056131,343.04,66,0,0.005754,309.99,135,0,0.001008,329.63,87,0,0.003592,333.94
August,4,23:30,6,0,0.0,338.11,47,0,0.008392,297.95,100,0,0.001615,327.52,70,0,0.006085,328.11
August,5,0:00,5,0,0.009615,269.84,38,0,0.002262,304.15,85,1,0.006046,337.01,43,0,0.006038,320.83
August,5,0:30,3,0,0.0,308.42,28,0,0.0,290.03,62,0,0.003669,334.16,31,0,0.004669,362.53
August,5,1:00,2,0,0.0,399.42,12,0,0.0235,321.59,40,0,0.0,335.91,24,0,0.004277,328.95
August,5,1:30,2,0,0.0,362.57,5,0,0.038462,278.27,30,0,0.002746,341.82,18,0,0.004277,330.75
August,5,2:00,2,0,0.0,399.16,3,0,0.0,312.03,22,0,0.0229,296.87,10,0,0.006408,371.87
August,5,2:30,2,0,0.0,281.09,4,0,0.021977,332.28,20,0,0.003415,314.88,11,0,0.014385,366.34
August,5,3:00,2,0,0.0,354.0,3,0,0.0,475.36,14,1,0.038731,306.61,2,0,0.037882,394.69
August,5,3:30,2,0,0.0,311.74,3,0,0.0,279.54,13,0,0.012323,363.02,1,0,0.04,384.3
August,5,4:00,1,0,0.1,277.5,3,0,0.027775,337.1,10,0,0.005915,329.19,0,0,0.0,228.6
August,5,4:30,2,0,0.0,207.62,3,0,0.045455,281.83,13,0,0.023077,380.09,1,0,0.35,373.0
August,5,5:00,2,0,0.0,283.69,2,0,0.0,532.14,14,0,0.009615,296.57,1,0,0.1,363.17
August,5,5:30,2,0,0.0,306.08,2,0,0.0,382.63,23,0,0.012146,286.81,2,0,0.0,276.94
August,5,6:00,2,0,0.0,293.94,5,0,0.0,323.6,33,0,0.0,267.32,14,0,0.0035,237.66
August,5,6:30,4,0,0.075,275.09,7,2,0.305792,288.73,57,0,0.007915,251.3,25,1,0.056538,278.16
August,5,7:00,9,0,0.040785,272.89,27,0,0.010154,252.22,105,1,0.008292,273.82,45,0,0.001969,247.68
August,5,7:30,19,1,0.045369,315.15,49,3,0.053723,296.45,168,3,0.016838,268.09,77,1,0.007577,269.57
August,5,8:00,51,1,0.018431,269.41,89,0,0.003,282.75,306,3,0.010392,284.77,132,0,0.0029,284.24
August,5,8:30,88,2,0.028169,320.31,141,2,0.013008,303.8,446,7,0.015085,305.2,192,4,0.019846,293.55
August,5,9:00,130,2,0.0179,306.62,207,0,0.002146,302.71,639,6,0.009246,313.53,284,2,0.007046,281.29
August,5,9:30,159,2,0.009869,323.97,276,2,0.006469,309.25,796,8,0.009892,320.6,330,5,0.013638,300.72
August,5,10:00,187,1,0.006023,309.48,319,2,0.007685,313.87,910,5,0.005577,318.41,387,7,0.019185,304.07
August,5,10:30,211,1,0.006738,316.99,348,9,0.026346,331.4,1023,14,0.013431,332.29,420,16,0.038662,316.6
August,5,11:00,226,1,0.003446,321.09,396,4,0.010315,333.32,1060,7,0.006592,334.36,468,4,0.008777,315.49
August,5,11:30,231,1,0.005285,320.58,427,5,0.012315,333.63,1086,11,0.009708,338.48,480,4,0.009108,320.45
August,5,12:00,230,2,0.008508,331.61,454,3,0.006954,334.4,1109,3,0.003123,337.12,497,4,0.007346,322.12
August,5,12:30,232,1,0.005785,320.63,463,6,0.012992,343.26,1109,16,0.014615,344.4,491,5,0.0107,314.29
August,5,13:00,232,2,0.006969,318.71,475,5,0.010238,329.98,1116,5,0.004223,342.11,494,7,0.014017,324.35
August,5,13:30,232,1,0.0048,322.93,484,6,0.013269,336.13,1117,8,0.007462,340.46,502,4,0.007842,315.99
August,5,14:00,232,0,0.000923,322.17,495,2,0.003308,334.88,1097,4,0.003769,342.39,523,1,0.002583,315.9
August,5,14:30,231,0,0.001323,326.72,505,3,0.006254,346.75,1118,8,0.0074,347.57,517,4,0.007183,325.26
August,5,15:00,238,2,0.007338,320.79,494,1,0.002008,334.5,1087,2,0.002292,348.3,522,2,0.0042,329.52
August,5,15:30,233,1,0.006015,326.96,502,2,0.003138,339.01,1087,10,0.009042,354.37,523,3,0.006462,328.97
August,5,16:00,226,1,0.003938,332.4,500,1,0.0022,340.6,1073,5,0.004667,350.16,509,3,0.006062,325.28
August,5,16:30,218,1,0.002423,325.93,481,1,0.003085,343.31,1031,4,0.003892,350.25,496,2,0.004392,328.8
August,5,17:00,194,3,0.015367,329.58,451,6,0.012846,340.74,947,23,0.023782,349.98,491,16,0.033485,317.83
August,5,17:30,174,3,0.01595,327.64,445,7,0.0163,340.86,897,21,0.023291,346.37,447,12,0.026877,329.8
August,5,18:00,157,1,0.004717,311.89,404,4,0.0097,337.64,822,10,0.012336,355.42,406,5,0.0112,326.4
