Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,12:00,260,6,0.022585,286.12,465,5,0.0118,338.41,908,10,0.011333,343.2,531,3,0.006454,292.23
August,1,12:30,268,8,0.030708,288.85,485,10,0.020415,336.44,922,13,0.013975,342.38,548,13,0.023823,285.47
August,1,13:00,259,3,0.010983,292.51,515,16,0.031454,340.64,903,8,0.009225,346.69,542,12,0.021285,294.56
August,1,13:30,257,1,0.002042,296.27,547,21,0.037554,335.03,907,18,0.019633,344.45,547,12,0.021185,289.71
August,1,14:00,244,2,0.007783,296.46,556,24,0.043908,343.87,902,14,0.015792,348.27,537,6,0.011846,288.69
August,1,14:30,248,3,0.013483,293.5,545,16,0.029685,349.8,894,8,0.009077,342.2,558,18,0.033031,297.29
August,1,15:00,242,1,0.005067,291.53,508,8,0.0159,338.46,848,1,0.000985,351.28,534,6,0.012138,282.98
August,1,15:30,245,1,0.005133,296.83,501,7,0.014133,333.61,822,1,0.001192,348.45,509,5,0.009292,281.48
August,1,16:00,246,1,0.004538,307.65,501,4,0.008758,345.83,794,2,0.001908,348.27,492,4,0.008669,294.65
August,1,16:30,221,1,0.002669,281.85,468,4,0.007583,354.88,734,1,0.001192,345.59,452,2,0.005477,289.66
August,1,17:00,204,4,0.021746,292.64,453,2,0.00515,347.95,687,2,0.002538,348.82,422,3,0.006992,290.66
August,1,17:30,207,3,0.015308,303.95,424,4,0.009583,350.78,664,1,0.001638,344.9,405,1,0.002792,290.45
August,1,18:00,204,2,0.007938,305.12,385,8,0.019775,360.75,629,2,0.003208,341.07,378,1,0.003558,290.36
August,1,18:30,170,2,0.010431,318.52,357,6,0.017883,346.6,572,3,0.005431,352.88,330,1,0.001917,307.48
August,1,19:00,126,1,0.0043,306.1,314,6,0.017783,347.01,516,5,0.008823,341.18,315,2,0.005075,300.15
August,1,19:30,100,1,0.008308,315.65,284,4,0.013008,329.27,460,10,0.020777,338.6,282,1,0.003875,305.1
August,1,20:00,78,2,0.020915,286.25,262,12,0.046038,334.16,414,6,0.013692,347.41,243,2,0.009975,289.52
August,1,20:30,59,3,0.049946,262.81,225,4,0.016423,320.16,351,3,0.009631,341.08,220,2,0.00835,281.83
August,1,21:00,44,2,0.041769,282.4,176,4,0.023738,322.21,294,2,0.007538,340.48,188,5,0.026775,287.15
August,1,21:30,35,1,0.036908,283.19,160,2,0.012385,323.63,237,1,0.002885,342.63,156,1,0.005315,294.67
August,1,22:00,23,0,0.006992,347.18,125,2,0.0186,313.1,199,1,0.003285,334.34,132,1,0.004623,281.03
August,1,22:30,17,1,0.071192,290.75,104,1,0.010554,333.07,168,0,0.002238,331.8,109,1,0.004662,286.97
August,1,23:00,16,1,0.073708,316.77,77,2,0.019831,304.24,125,0,0.002515,321.46,94,0,0.001377,284.65
August,1,23:30,11,0,0.0,247.41,61,1,0.008538,309.81,110,0,0.001115,326.45,74,1,0.009262,268.48
August,2,0:00,10,1,0.055558,499.78,76,3,0.033931,312.53,118,1,0.009638,332.7,89,1,0.006323,316.9
August,2,0:30,9,1,0.120515,424.43,56,2,0.038438,313.78,88,1,0.007669,377.68,60,0,0.0,332.2
August,2,1:00,10,1,0.069442,416.12,22,0,0.0,423.36,65,1,0.013908,336.13,48,0,0.008569,342.0
August,2,1:30,10,0,0.022727,389.67,16,0,0.010992,355.66,54,0,0.007215,318.79,39,0,0.004908,404.82
August,2,2:00,5,0,0.0,168.45,12,0,0.0,405.58,41,1,0.024692,342.31,29,0,0.0101,373.87
August,2,2:30,4,0,0.0,423.94,8,0,0.0,364.19,28,1,0.030223,362.16,20,1,0.051285,431.66
August,2,3:00,5,0,0.0,307.13,12,0,0.0,458.24,27,1,0.053954,364.56,7,0,0.068182,432.71
August,2,3:30,5,0,0.0,589.8,5,0,0.0,313.46,19,0,0.0,449.13,1,0,0.0,235.96
August,2,4:00,5,0,0.0,323.8,5,0,0.0,304.19,19,0,0.0,465.11,1,0,0.0,142.36
August,2,4:30,4,0,0.0,315.73,6,0,0.0,448.21,14,0,0.0,419.8,1,0,0.0,268.1
August,2,5:00,7,0,0.0,191.71,5,0,0.0,595.98,20,0,0.0,405.83,2,0,0.0,380.31
August,2,5:30,6,0,0.0,330.51,5,0,0.037033,331.29,20,0,0.0,313.26,1,0,0.0,447.46
August,2,6:00,9,0,0.0,253.71,7,0,0.0,490.24,36,0,0.005915,303.08,13,0,0.034615,279.46
August,2,6:30,4,0,0.0,287.3,9,0,0.0,346.2,52,1,0.022815,282.62,24,0,0.0174,313.78
August,2,7:00,15,0,0.0,310.1,16,0,0.0,334.52,80,0,0.00225,303.91,38,0,0.0,331.02
August,2,7:30,18,0,0.019231,387.9,24,1,0.02685,334.19,127,1,0.006782,288.5,68,1,0.010315,315.72
August,2,8:00,33,1,0.016608,265.15,45,0,0.005131,306.93,198,0,0.001055,300.06,102,1,0.0096,327.91
August,2,8:30,45,0,0.004277,299.21,63,0,0.007892,342.05,283,1,0.003573,318.37,140,0,0.001377,337.93
August,2,9:00,58,0,0.0,292.28,149,1,0.004762,334.5,366,1,0.001536,330.54,207,3,0.013723,335.26
August,2,9:30,70,0,0.002746,319.91,181,0,0.0,350.88,428,1,0.001691,319.82,242,1,0.005,308.95
August,2,10:00,73,0,0.0,308.55,233,1,0.004331,338.68,541,1,0.0026,324.13,282,5,0.016025,327.27
August,2,10:30,106,0,0.0,294.55,261,3,0.011246,360.7,631,2,0.003142,332.56,346,15,0.044342,345.51
August,2,11:00,96,0,0.003208,309.95,283,2,0.008069,355.34,673,2,0.002675,349.04,372,5,0.013133,329.09
August,2,11:30,106,0,0.003662,318.64,334,4,0.011038,346.84,758,4,0.005675,348.89,404,4,0.009725,337.8
August,2,12:00,160,1,0.004662,310.1,364,3,0.008108,348.69,838,2,0.002215,346.69,442,4,0.008692,330.25
August,2,12:30,188,3,0.014746,318.2,418,7,0.017742,354.22,841,3,0.004046,343.89,448,3,0.0057,328.7
August,2,13:00,234,6,0.023669,323.02,469,4,0.007958,335.16,873,7,0.008508,360.6,446,5,0.012223,336.86
August,2,13:30,246,2,0.009638,306.23,482,5,0.011033,341.4,874,12,0.014285,358.8,481,6,0.011962,342.78
August,2,14:00,249,1,0.004915,319.05,531,4,0.008108,351.89,889,5,0.005554,363.48,470,3,0.006608,343.32
August,2,14:30,257,5,0.021169,316.97,510,3,0.006577,352.95,868,2,0.002246,352.82,486,6,0.012023,330.15
August,2,15:00,245,4,0.016054,319.33,544,1,0.001777,352.0,872,1,0.0012,360.02,457,2,0.004538,342.98
August,2,15:30,250,6,0.024454,304.74,573,3,0.004946,347.91,854,1,0.001723,363.91,489,8,0.016985,334.56
August,2,16:00,251,1,0.003792,314.16,553,3,0.005054,347.77,843,2,0.002469,358.52,442,2,0.005638,348.64
August,2,16:30,226,0,0.001355,300.34,533,3,0.005046,340.24,827,4,0.004731,365.13,454,6,0.013823,342.13
August,2,17:00,202,2,0.008627,316.74,515,4,0.007069,352.32,774,1,0.001931,365.93,428,2,0.004454,348.5
August,2,17:30,185,1,0.005627,300.27,486,4,0.007262,354.17,729,1,0.000908,354.57,412,2,0.004292,343.43
August,2,18:00,141,0,0.003217,321.4,447,3,0.006177,347.66,651,1,0.001092,358.36,381,2,0.0057,337.85
August,2,18:30,128,1,0.007467,306.02,394,5,0.011938,347.85,623,2,0.002615,355.86,360,2,0.004815,339.11
August,2,19:00,100,0,0.002692,307.12,354,4,0.010769,329.23,563,1,0.001777,362.32,328,1,0.002246,336.71
August,2,19:30,91,1,0.006983,290.57,329,2,0.005738,355.03,507,2,0.003046,360.95,331,2,0.005085,355.08
August,2,20:00,86,2,0.021792,308.46,296,1,0.002869,347.0,468,2,0.003292,352.56,298,4,0.012446,354.29
August,2,20:30,69,1,0.021417,316.02,260,1,0.003315,339.83,437,2,0.005485,357.17,265,1,0.004531,338.54
August,2,21:00,62,2,0.039708,296.09,238,1,0.003246,342.84,378,0,0.001023,348.16,212,3,0.014292,344.2
August,2,21:30,46,1,0.012815,353.48,201,2,0.008175,349.85,328,2,0.004646,343.19,193,0,0.000769,345.33
August,2,22:00,46,1,0.018315,300.55,182,1,0.00707,356.47,293,1,0.001854,357.94,175,3,0.017392,353.9
August,2,22:30,44,5,0.118238,288.23,140,2,0.01688,330.61,253,2,0.0077,345.27,148,1,0.009677,349.12
August,2,23:00,26,2,0.081408,370.66,108,1,0.00593,292.02,209,0,0.002292,346.47,118,1,0.004569,348.52
August,2,23:30,22,1,0.033431,310.71,92,0,0.00357,312.76,166,1,0.004262,345.74,112,1,0.012846,363.42
August,3,0:00,6,0,0.0,475.13,26,1,0.055718,390.37,55,0,0.008338,332.88,35,0,0.005177,315.74
August,3,0:30,3,0,0.0,296.24,21,0,0.0,325.15,44,0,0.001669,319.16,24,0,0.003208,338.77
August,3,1:00,3,0,0.0,370.34,11,0,0.0,391.09,34,0,0.006615,323.19,17,0,0.0,358.81
August,3,1:30,1,0,0.0,315.13,6,0,0.0,433.95,23,0,0.014446,346.39,15,0,0.008631,365.23
August,3,2:00,3,0,0.0,501.59,5,0,0.0,296.76,15,1,0.034338,312.83,9,0,0.032742,326.44
August,3,2:30,3,0,0.0,450.42,5,0,0.0,433.11,14,1,0.059854,384.23,9,0,0.027875,344.07
August,3,3:00,1,0,0.0,297.34,3,0,0.045455,399.22,11,0,0.034562,332.49,6,0,0.049608,404.64
August,3,3:30,2,0,0.0,253.94,3,0,0.0,489.69,10,0,0.0,320.23,5,0,0.051518,276.29
August,3,4:00,2,0,0.0,216.08,3,0,0.025,310.48,11,0,0.006408,333.19,4,0,0.055555,301.24
August,3,4:30,3,0,0.0,172.54,3,0,0.0,267.95,8,0,0.0,327.23,6,0,0.077273,214.52
August,3,5:00,1,0,0.0,274.78,2,0,0.0,330.39,11,0,0.007692,357.63,5,0,0.036108,325.61
August,3,5:30,3,0,0.05,315.14,4,0,0.0,341.81,14,0,0.021369,288.37,5,0,0.011908,323.25
August,3,6:00,4,0,0.0,270.02,4,0,0.0,265.99,23,0,0.0,284.12,13,0,0.008333,246.54
August,3,6:30,4,1,0.151383,216.89,7,1,0.198908,444.26,41,0,0.010708,310.19,20,0,0.012858,260.56
August,3,7:00,10,0,0.009615,223.8,26,0,0.006554,283.3,73,0,0.0,259.53,36,0,0.002608,280.13
August,3,7:30,18,0,0.020408,315.69,42,1,0.026038,286.79,123,1,0.004069,266.07,56,0,0.006967,283.28
August,3,8:00,60,0,0.005938,282.36,88,0,0.004546,289.35,244,1,0.002362,298.72,115,0,0.002833,281.39
August,3,8:30,102,1,0.014215,310.54,138,2,0.014631,312.47,381,1,0.001454,311.16,174,2,0.011515,296.93
August,3,9:00,162,1,0.005992,302.41,224,0,0.001292,315.64,541,1,0.002269,320.42,280,1,0.005169,302.6
August,3,9:30,218,1,0.005562,318.95,279,1,0.004562,332.02,700,8,0.010969,340.73,346,7,0.019469,316.26
August,3,10:00,265,1,0.003192,321.28,366,2,0.0058,337.61,835,10,0.011485,341.8,415,6,0.014938,323.89
August,3,10:30,284,1,0.004746,306.1,409,10,0.024223,352.63,930,15,0.015638,350.47,470,12,0.025562,330.2
August,3,11:00,293,0,0.001433,313.77,450,4,0.008375,358.1,1013,8,0.007585,359.63,496,8,0.016469,334.37
August,3,11:30,253,0,0.001036,327.47,478,7,0.014275,358.32,1030,11,0.010846,363.36,525,8,0.014569,335.95
August,3,12:00,251,2,0.0062,321.17,522,4,0.006917,351.93,1071,12,0.011492,361.67,560,9,0.0163,337.32
August,3,12:30,262,1,0.003973,313.78,537,9,0.017617,361.68,1068,16,0.014908,361.77,559,13,0.022854,336.7
August,3,13:00,260,2,0.006736,314.91,559,4,0.007185,361.81,1051,7,0.006515,368.17,561,7,0.012146,338.03
August,3,13:30,254,2,0.005973,324.35,565,10,0.018577,354.52,1041,15,0.014446,375.18,561,9,0.016723,338.27
August,3,14:00,256,2,0.006473,323.9,595,11,0.018854,352.72,1071,15,0.014315,375.49,583,11,0.0194,333.09
August,3,14:30,272,5,0.0193,324.29,595,16,0.026608,354.04,1075,34,0.031523,373.14,592,24,0.041023,341.32
August,3,15:00,276,2,0.008925,320.92,596,9,0.014715,361.8,1082,16,0.014492,368.99,595,12,0.019792,338.18
August,3,15:30,290,2,0.006333,325.85,598,2,0.004131,356.24,1061,5,0.004769,375.9,579,8,0.014362,344.04
August,3,16:00,276,0,0.00175,340.26,600,2,0.003146,355.79,1070,3,0.002477,371.94,597,3,0.005192,349.89
August,3,16:30,269,0,0.001425,324.7,594,5,0.008031,368.53,1030,3,0.002738,372.75,579,5,0.009062,352.99
August,3,17:00,238,1,0.005592,329.38,552,2,0.004358,362.95,980,4,0.004154,368.9,550,3,0.004715,353.68
August,3,17:30,220,1,0.0031,320.27,507,1,0.002875,366.88,899,4,0.004685,375.18,512,6,0.011546,347.01
August,3,18:00,182,1,0.004291,312.55,457,3,0.00555,368.72,842,8,0.010008,371.2,471,2,0.003669,350.18
August,3,18:30,161,1,0.006018,333.49,432,4,0.009258,358.86,744,3,0.004569,372.51,412,1,0.0032,353.16
August,3,19:00,109,0,0.000845,329.83,378,4,0.0094,368.22,650,4,0.006608,382.87,376,3,0.006869,334.79
August,3,19:30,85,1,0.011264,329.43,356,3,0.007767,347.45,587,6,0.010177,375.96,352,8,0.022215,350.47
August,3,20:00,63,1,0.010275,319.22,327,5,0.014415,351.99,521,5,0.010508,375.37,302,6,0.02,338.96
August,3,20:30,49,1,0.0235,324.59,262,2,0.007469,342.83,434,1,0.003,364.22,257,3,0.010815,340.98
August,3,21:00,50,1,0.028254,330.31,218,2,0.008538,343.6,361,1,0.002354,366.34,217,5,0.021777,341.58
August,3,21:30,37,1,0.032262,320.34,182,1,0.003167,350.83,312,0,0.0015,359.9,174,1,0.007077,348.92
August,3,22:00,29,0,0.0,325.94,147,1,0.004,334.9,240,1,0.002231,352.94,144,1,0.006131,343.77
August,3,22:30,20,3,0.148554,332.38,111,0,0.003775,329.49,190,0,0.002046,346.64,122,1,0.004131,342.8
August,3,23:00,19,1,0.033846,302.49,85,0,0.003858,308.32,149,0,0.001008,336.77,98,1,0.006715,351.22
August,3,23:30,13,0,0.0,337.43,62,0,0.00225,312.09,110,0,0.001308,348.09,72,0,0.005108,333.69
August,4,0:00,4,0,0.0,511.81,34,0,0.0,330.49,75,0,0.003592,342.88,59,1,0.011292,323.28
August,4,0:30,4,0,0.0,283.09,24,0,0.003846,327.78,54,0,0.0,355.08,42,0,0.0,344.64
August,4,1:00,2,0,0.0,337.4,11,0,0.006942,342.14,38,0,0.0,356.04,32,0,0.0,378.15
August,4,1:30,2,0,0.041667,247.53,6,0,0.0,412.88,27,0,0.009131,312.01,23,0,0.018785,357.14
August,4,2:00,2,0,0.0,432.43,4,0,0.011908,359.19,20,0,0.008808,307.81,15,1,0.042177,334.46
August,4,2:30,1,0,0.0,184.86,3,0,0.0,374.06,19,0,0.003077,276.95,12,0,0.0,307.44
August,4,3:00,1,0,0.0,459.08,3,0,0.0,385.07,13,0,0.025646,286.4,3,0,0.0,385.51
August,4,3:30,2,0,0.166667,252.96,2,0,0.0,229.38,12,0,0.010992,318.1,0,0,0.0,293.78
August,4,4:00,1,0,0.0,265.34,2,0,0.0,264.16,9,0,0.016608,339.02,0,0,0.0,499.88
August,4,4:30,1,0,0.0,235.74,3,0,0.0,237.01,10,0,0.007692,294.06,0,0,0.0,221.45
August,4,5:00,1,0,0.0,219.2,2,0,0.0,329.28,12,0,0.012823,315.23,0,0,0.0,220.76
August,4,5:30,2,0,0.0,353.65,3,0,0.038462,338.12,15,0,0.021467,354.7,1,0,0.0,313.23
August,4,6:00,2,0,0.0,289.05,4,0,0.0,295.85,27,0,0.015923,255.72,16,0,0.0,235.23
August,4,6:30,4,0,0.116762,263.81,8,2,0.225877,325.89,46,1,0.016277,253.36,25,1,0.0218,253.85
August,4,7:00,7,0,0.025677,257.26,25,0,0.012954,276.11,84,0,0.003677,274.32,50,0,0.004162,286.14
August,4,7:30,12,0,0.027692,307.35,37,1,0.017423,309.27,134,1,0.008023,278.87,84,0,0.002431,282.9
August,4,8:00,39,0,0.006362,259.55,80,1,0.008323,291.43,252,1,0.002838,304.32,146,1,0.0049,286.25
August,4,8:30,68,1,0.015508,284.88,129,1,0.0096,320.43,366,0,0.001069,318.31,222,0,0.001492,296.63
August,4,9:00,101,1,0.010892,304.82,186,0,0.001869,318.91,537,1,0.0021,327.04,326,0,0.000346,300.44
August,4,9:30,134,1,0.008408,308.33,240,2,0.007292,345.24,677,4,0.005783,337.77,405,2,0.005423,307.38
August,4,10:00,156,1,0.005554,302.69,292,1,0.004323,337.06,790,3,0.004208,340.88,492,3,0.006892,313.76
August,4,10:30,172,0,0.002846,299.45,324,6,0.017685,350.22,881,11,0.012517,351.65,536,10,0.017938,314.13
August,4,11:00,183,1,0.004738,304.97,364,2,0.004492,354.6,942,5,0.005554,353.86,573,7,0.012485,332.29
August,4,11:30,195,1,0.005246,309.78,389,3,0.007946,354.94,984,5,0.004792,357.69,622,8,0.012538,326.28
August,4,12:00,199,1,0.003892,306.07,407,1,0.003277,364.97,984,8,0.008408,358.08,631,4,0.006177,326.54
August,4,12:30,195,1,0.007462,300.83,423,5,0.012131,367.14,986,18,0.018562,362.72,645,12,0.018815,332.45
August,4,13:00,198,0,0.002292,304.19,442,3,0.006669,363.94,987,4,0.0045,361.5,645,9,0.014538,327.09
August,4,13:30,191,0,0.002554,312.89,445,6,0.013115,364.37,979,13,0.012869,363.16,511,14,0.028385,336.78
August,4,14:00,207,1,0.003385,304.89,478,4,0.007423,355.52,1014,5,0.004808,364.98,556,10,0.017562,332.72
August,4,14:30,206,1,0.0034,304.77,488,3,0.005792,367.31,1014,7,0.007131,368.53,537,7,0.013569,334.99
August,4,15:00,202,0,0.002254,307.76,490,2,0.003715,356.73,999,4,0.003823,368.76,539,4,0.008008,333.22
August,4,15:30,201,1,0.004715,306.55,469,2,0.0043,363.59,993,2,0.002369,368.99,546,8,0.014923,331.16
August,4,16:00,213,1,0.006938,316.8,469,1,0.002846,371.54,965,2,0.002023,369.68,560,3,0.004531,333.66
August,4,16:30,197,0,0.000623,320.55,452,1,0.002923,367.22,960,3,0.002908,366.63,542,4,0.0065,336.0
August,4,17:00,175,0,0.0016,308.48,429,3,0.006285,372.95,906,5,0.0055,372.55,484,2,0.003738,339.13
August,4,17:30,148,0,0.000862,306.34,414,3,0.007085,372.71,854,4,0.004715,366.82,468,4,0.009238,336.69
August,4,18:00,135,0,0.003275,311.59,390,3,0.007815,367.41,793,5,0.006869,366.3,436,2,0.005638,338.98
August,4,18:30,117,1,0.005655,307.23,352,1,0.003323,360.24,678,6,0.008685,364.8,380,1,0.003392,341.74
August,4,19:00,76,1,0.007855,323.05,312,2,0.0062,361.77,621,5,0.007546,366.77,347,3,0.0081,330.33
August,4,19:30,55,0,0.004809,306.44,284,1,0.0032,362.86,542,4,0.006562,361.08,315,5,0.016015,342.09
August,4,20:00,43,1,0.026118,325.76,244,3,0.014138,356.16,458,5,0.0101,367.19,275,6,0.022454,337.57
August,4,20:30,42,1,0.034233,304.54,214,3,0.011946,346.51,410,2,0.004592,364.8,243,2,0.008608,326.37
August,4,21:00,28,1,0.025508,307.64,171,2,0.011423,346.95,342,1,0.001938,358.03,190,2,0.011738,330.17
August,4,21:30,22,0,0.005315,297.72,142,1,0.005977,348.36,278,0,0.000238,358.08,170,2,0.010831,344.22
August,4,22:00,17,0,0.0,287.27,115,1,0.008762,353.32,235,2,0.007577,353.37,166,1,0.007008,350.84
August,4,22:30,11,2,0.173969,282.85,90,1,0.007246,331.5,182,1,0.003862,352.27,132,1,0.006531,336.58
August,4,23:00,9,1,0.056131,325.86,68,0,0.005754,329.2,137,0,0.001008,344.26,102,0,0.003592,341.83
August,4,23:30,6,0,0.0,321.18,48,0,0.008392,316.41,102,0,0.001615,342.06,82,0,0.006085,335.87
August,5,0:00,6,0,0.009615,276.57,42,0,0.002262,329.47,82,0,0.006046,361.04,51,0,0.006038,344.09
August,5,0:30,3,0,0.0,316.11,31,0,0.0,314.18,61,0,0.003669,357.99,37,0,0.004669,388.8
August,5,1:00,2,0,0.0,409.37,13,0,0.0235,348.37,39,0,0.0,359.87,28,0,0.004277,352.78
August,5,1:30,3,0,0.0,371.61,6,0,0.038462,301.44,29,0,0.002746,366.2,21,0,0.004277,354.72
August,5,2:00,2,0,0.0,409.11,4,0,0.0,338.01,21,0,0.0229,318.04,12,0,0.006408,398.82
August,5,2:30,3,0,0.0,288.1,4,0,0.021977,359.95,19,0,0.003415,337.33,12,0,0.014385,392.89
August,5,3:00,2,0,0.0,362.83,3,0,0.0,514.94,14,1,0.038731,328.48,3,0,0.037882,423.3
August,5,3:30,2,0,0.0,319.51,3,0,0.0,302.81,12,0,0.012323,388.91,1,0,0.04,412.15
August,5,4:00,2,0,0.1,284.42,3,0,0.027775,365.16,10,0,0.005915,352.67,0,0,0.0,245.17
August,5,4:30,2,0,0.0,212.79,3,0,0.045455,305.3,13,0,0.023077,407.2,1,0,0.35,400.03
August,5,5:00,2,0,0.0,290.76,3,0,0.0,576.45,14,0,0.009615,317.72,1,0,0.1,389.49
August,5,5:30,2,0,0.0,313.72,3,0,0.0,414.49,22,0,0.012146,307.27,2,0,0.0,297.01
August,5,6:00,3,0,0.0,301.26,6,0,0.0,350.54,32,0,0.0,286.38,17,0,0.0035,254.88
August,5,6:30,5,0,0.075,281.95,7,2,0.305792,312.77,55,0,0.007915,269.22,30,2,0.056538,298.31
August,5,7:00,10,0,0.040785,279.69,30,0,0.010154,273.22,102,1,0.008292,293.35,53,0,0.001969,265.63
August,5,7:30,23,1,0.045369,323.01,54,3,0.053723,321.13,163,3,0.016838,287.21,90,1,0.007577,289.11
August,5,8:00,59,1,0.018431,276.13,98,0,0.003,306.3,297,3,0.010392,305.08,156,0,0.0029,304.84
August,5,8:30,103,3,0.028169,328.3,156,2,0.013008,329.1,432,7,0.015085,326.96,225,4,0.019846,314.83
August,5,9:00,152,3,0.0179,314.27,229,0,0.002146,327.91,620,6,0.009246,335.89,334,2,0.007046,301.68
August,5,9:30,186,2,0.009869,332.05,306,2,0.006469,335.0,772,8,0.009892,343.47,388,5,0.013638,322.52
August,5,10:00,218,1,0.006023,317.2,352,3,0.007685,340.0,882,5,0.005577,341.12,455,9,0.019185,326.1
August,5,10:30,247,2,0.006738,324.89,385,10,0.026346,358.99,992,13,0.013431,355.99,493,19,0.038662,339.54
August,5,11:00,265,1,0.003446,329.1,438,5,0.010315,361.07,1028,7,0.006592,358.21,550,5,0.008777,338.36
August,5,11:30,270,1,0.005285,328.57,472,6,0.012315,361.41,1053,10,0.009708,362.62,564,5,0.009108,343.68
August,5,12:00,269,2,0.008508,339.88,502,3,0.006954,362.24,1075,3,0.003123,361.17,583,4,0.007346,345.46
August,5,12:30,271,2,0.005785,328.62,511,7,0.012992,371.84,1075,16,0.014615,368.96,577,6,0.0107,337.07
August,5,13:00,272,2,0.006969,326.66,525,5,0.010238,357.45,1083,5,0.004223,366.5,581,8,0.014017,347.85
August,5,13:30,272,1,0.0048,330.98,535,7,0.013269,364.12,1084,8,0.007462,364.74,590,5,0.007842,338.89
August,5,14:00,272,0,0.000923,330.2,547,2,0.003308,362.76,1064,4,0.003769,366.81,614,2,0.002583,338.79
August,5,14:30,271,0,0.001323,334.86,558,3,0.006254,375.62,1084,8,0.0074,372.35,608,4,0.007183,348.83
August,5,15:00,278,2,0.007338,328.78,546,1,0.002008,362.35,1054,2,0.002292,373.14,614,3,0.0042,353.41
August,5,15:30,272,2,0.006015,335.12,555,2,0.003138,367.23,1054,10,0.009042,379.64,615,4,0.006462,352.81
August,5,16:00,265,1,0.003938,340.69,552,1,0.0022,368.95,1041,5,0.004667,375.13,598,4,0.006062,348.85
August,5,16:30,254,1,0.002423,334.06,531,2,0.003085,371.89,1000,4,0.003892,375.23,583,3,0.004392,352.63
August,5,17:00,227,3,0.015367,337.79,499,6,0.012846,369.11,919,22,0.023782,374.94,577,19,0.033485,340.86
August,5,17:30,204,3,0.01595,335.81,492,8,0.0163,369.24,870,20,0.023291,371.07,525,14,0.026877,353.7
August,5,18:00,183,1,0.004717,319.66,447,4,0.0097,365.76,797,10,0.012336,380.77,477,5,0.0112,350.06
