Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,19:00,71.62,8.76,0.122289,285.42,181.24,12.37,0.06825,302.23,352.71,1.56,0.004421,337.34,197.04,2.85,0.014442,306.28
August,1,19:30,52.33,6.46,0.123477,307.24,170.47,11.66,0.068423,300.53,307.36,2.21,0.007195,338.32,180.72,2.71,0.01502,306.83
August,1,20:00,43.58,5.54,0.127063,282.48,129.86,10.03,0.07727,313.44,265.04,1.06,0.003995,316.95,153.99,2.6,0.016864,299.43
August,1,20:30,27.97,4.21,0.150487,293.85,112.76,7.99,0.070878,302.37,226.4,0.52,0.002291,316.52,131.96,2.6,0.019725,301.32
August,1,21:00,17.69,2.57,0.14544,300.59,91.69,6.61,0.072122,276.13,187.02,0.35,0.001885,313.9,118.49,3.86,0.032574,302.41
August,1,21:30,16.0,2.13,0.132958,302.15,82.17,5.58,0.067949,297.98,164.03,0.11,0.000662,314.46,105.89,2.25,0.021237,304.84
August,1,22:00,12.13,1.27,0.104785,326.54,69.02,4.38,0.063459,339.45,148.56,0.15,0.001025,311.28,92.05,2.0,0.021763,298.18
August,1,22:30,9.73,1.43,0.147402,300.91,58.93,3.67,0.062298,354.36,134.2,0.07,0.000514,312.18,78.23,1.21,0.015505,302.67
August,1,23:00,8.72,1.04,0.118948,333.45,41.35,2.68,0.064829,344.56,109.02,0.08,0.000768,310.97,67.7,0.83,0.012315,286.83
August,1,23:30,6.73,0.47,0.069282,262.3,34.39,2.06,0.059845,340.44,89.74,0.02,0.000256,311.07,56.46,2.09,0.037011,256.18
August,2,0:00,5.95,0.36,0.061213,390.36,44.58,3.78,0.084866,365.55,65.6,0.2,0.003077,303.07,45.86,0.7,0.015367,290.41
August,2,0:30,4.23,0.33,0.077644,344.59,33.41,3.35,0.100334,388.98,40.03,0.1,0.00242,314.46,22.62,0.66,0.029156,275.64
August,2,1:00,3.36,0.22,0.066628,334.97,16.5,0.86,0.052267,452.6,25.34,0.11,0.004243,306.25,13.79,0.36,0.02606,306.24
August,2,1:30,3.31,0.16,0.049565,338.5,13.33,0.55,0.040965,421.41,20.33,0.3,0.014744,293.86,8.77,0.26,0.029062,429.96
August,2,2:00,2.62,0.08,0.029578,297.62,9.29,0.29,0.031035,436.54,15.5,0.1,0.006462,330.69,7.17,0.13,0.017862,437.02
August,2,2:30,2.55,0.07,0.029332,308.57,6.71,0.0,0.0,429.66,13.51,0.09,0.006548,307.36,5.03,0.12,0.023668,484.46
August,2,3:00,2.61,0.07,0.027625,266.85,8.31,0.0,0.0,465.45,13.39,0.23,0.016898,336.61,2.22,0.04,0.016667,404.9
August,2,3:30,2.67,0.06,0.022507,296.24,6.1,0.05,0.007759,379.58,11.68,0.0,0.0,326.01,0.89,0.01,0.013194,256.29
August,2,4:00,2.61,0.06,0.023763,247.42,6.15,0.0,0.0,433.14,12.28,0.0,0.0,334.11,0.8,0.01,0.009722,372.24
August,2,4:30,2.61,0.05,0.018555,228.35,5.9,0.0,0.0,383.92,11.1,0.0,0.0,307.73,0.66,0.0,0.007292,261.2
August,2,5:00,2.79,0.09,0.031664,211.76,6.18,0.0,0.0,417.06,12.2,0.0,0.0,297.83,0.91,0.0,0.004861,275.5
August,2,5:30,2.76,0.2,0.071515,228.66,6.35,0.04,0.005555,409.9,12.8,0.0,0.0,267.73,0.96,0.0,0.004514,264.92
August,2,6:00,3.61,0.26,0.071508,240.04,7.71,0.02,0.002778,397.54,16.71,0.02,0.001282,262.18,3.27,0.05,0.014214,545.15
August,2,6:30,3.19,0.42,0.130314,234.15,10.28,0.55,0.053509,426.25,18.86,0.17,0.009093,275.98,5.46,0.11,0.019518,424.62
August,2,7:00,7.18,0.62,0.086051,252.49,17.22,0.0,0.0,339.12,38.59,0.2,0.005117,262.58,11.66,0.21,0.018406,293.9
August,2,7:30,9.95,1.01,0.101243,260.13,21.59,0.59,0.027213,335.38,83.4,0.49,0.005914,249.91,38.44,1.11,0.028922,267.12
August,2,8:00,12.15,1.04,0.085572,186.47,30.59,0.91,0.029587,342.35,124.4,0.44,0.003536,256.79,55.87,0.78,0.0139,275.28
August,2,8:30,17.31,1.48,0.085772,225.96,37.24,1.19,0.031988,333.92,169.83,0.57,0.003335,273.48,87.15,1.67,0.019104,279.07
August,2,9:00,21.79,1.72,0.078735,210.73,78.16,4.23,0.05407,313.88,223.05,0.54,0.002405,291.43,123.49,2.75,0.022295,276.3
August,2,9:30,22.86,2.19,0.095882,262.34,101.59,6.69,0.065865,279.2,266.83,0.48,0.001801,316.11,143.32,3.1,0.021636,266.34
August,2,10:00,23.41,2.17,0.092715,251.43,127.81,9.35,0.073147,295.66,325.89,7.12,0.021855,285.21,167.37,3.53,0.021093,273.68
August,2,10:30,28.72,3.0,0.104316,239.58,143.99,10.33,0.071733,307.58,362.48,1.7,0.004701,299.76,208.66,7.69,0.036869,283.95
August,2,11:00,24.19,2.24,0.092533,276.88,154.68,9.56,0.061792,313.65,386.83,1.83,0.004725,299.99,207.21,2.86,0.013779,282.06
August,2,11:30,25.98,2.75,0.105767,258.07,189.8,12.14,0.063965,332.62,404.65,3.22,0.00796,295.51,222.86,2.51,0.011248,283.49
August,2,12:00,36.59,3.56,0.097277,243.72,231.06,15.83,0.068503,340.85,420.88,2.06,0.004889,321.21,237.25,2.44,0.010303,296.59
August,2,12:30,41.52,4.79,0.115293,248.73,258.39,24.65,0.095404,327.12,415.58,2.39,0.005751,322.15,235.54,2.7,0.011446,296.19
August,2,13:00,54.76,4.0,0.073071,254.3,278.67,9.3,0.033372,329.96,426.85,8.3,0.019451,329.13,229.83,2.88,0.012535,301.07
August,2,13:30,69.79,3.82,0.054793,252.21,281.93,10.1,0.035837,330.99,427.85,5.87,0.013726,327.46,239.54,4.04,0.01688,302.1
August,2,14:00,97.81,8.24,0.084238,258.61,295.63,9.72,0.032865,333.48,438.38,4.84,0.011038,330.89,236.47,2.61,0.01104,310.61
August,2,14:30,113.98,9.25,0.081141,257.21,285.31,9.83,0.03445,333.05,436.5,4.36,0.01,328.17,240.34,2.94,0.012218,308.11
August,2,15:00,117.91,9.29,0.078787,254.84,298.42,9.37,0.031404,334.08,439.66,4.11,0.009344,330.42,230.74,2.17,0.009404,311.6
August,2,15:30,121.03,9.89,0.081736,253.09,309.05,10.18,0.032949,333.43,438.58,4.23,0.009653,331.31,237.79,3.44,0.014474,309.07
August,2,16:00,120.74,9.18,0.076054,261.65,295.9,9.54,0.032224,331.09,432.25,2.02,0.004682,329.67,222.59,1.75,0.007861,313.76
August,2,16:30,108.18,8.78,0.081176,255.47,288.7,9.81,0.03399,329.66,418.41,2.96,0.007083,315.83,216.61,1.99,0.009205,312.47
August,2,17:00,95.09,10.84,0.113982,257.3,280.35,9.68,0.034545,333.99,399.84,3.14,0.007848,304.9,213.81,1.18,0.005525,298.84
August,2,17:30,87.5,10.9,0.12461,249.03,267.27,9.27,0.034668,335.49,392.26,2.42,0.006174,306.18,209.8,1.15,0.005483,298.58
August,2,18:00,80.35,9.88,0.122924,254.9,253.69,25.41,0.100176,328.11,339.49,1.24,0.003667,308.02,203.04,0.94,0.004634,297.68
August,2,18:30,69.02,9.15,0.132565,261.42,231.97,12.52,0.053971,346.89,308.35,1.75,0.00569,308.71,184.0,1.57,0.008559,297.67
August,2,19:00,50.5,6.29,0.124545,261.78,216.73,12.7,0.058603,342.29,274.79,5.2,0.01891,301.16,171.34,2.5,0.014569,296.5
August,2,19:30,37.78,4.56,0.120643,257.01,201.81,11.53,0.057133,297.0,258.02,0.29,0.001123,318.15,171.46,2.79,0.016255,301.45
August,2,20:00,29.6,3.73,0.125994,261.41,178.89,10.19,0.056951,294.6,236.04,0.2,0.000868,322.68,155.45,2.98,0.019199,302.96
August,2,20:30,26.46,3.57,0.134922,259.15,170.37,10.41,0.061099,302.38,211.61,0.29,0.001353,300.43,134.12,2.13,0.015912,297.73
August,2,21:00,22.38,3.38,0.151142,296.76,134.13,7.93,0.059107,305.36,181.31,0.06,0.000305,300.11,112.71,3.28,0.029127,303.85
August,2,21:30,18.68,2.53,0.135402,288.93,111.31,7.18,0.064471,280.12,163.54,0.2,0.001243,298.26,108.05,2.29,0.021195,304.21
August,2,22:00,16.49,1.91,0.116013,262.11,104.76,6.08,0.058044,270.15,149.66,0.06,0.000402,301.69,97.98,2.49,0.025421,304.82
August,2,22:30,15.61,2.43,0.155932,280.75,82.41,5.54,0.067177,315.2,136.4,0.34,0.002502,302.14,81.92,1.8,0.021938,296.05
August,2,23:00,11.54,1.64,0.142115,283.54,73.87,4.42,0.059804,293.75,119.87,0.1,0.000837,303.15,70.92,1.53,0.021599,293.2
August,2,23:30,8.44,0.79,0.09393,270.53,66.77,3.94,0.058958,320.96,100.42,0.12,0.001158,302.01,64.37,1.5,0.02333,293.21
August,3,0:00,5.45,0.09,0.016848,425.88,19.85,0.67,0.034,406.2,70.26,0.16,0.002223,330.97,40.61,0.59,0.014489,398.67
August,3,0:30,3.48,0.04,0.011704,310.62,17.9,0.45,0.024985,383.1,45.56,0.02,0.000362,318.66,21.91,0.21,0.009789,389.53
August,3,1:00,1.96,0.02,0.009735,331.2,14.21,0.26,0.018449,434.38,31.85,0.08,0.002377,330.59,11.63,0.16,0.013973,486.9
August,3,1:30,1.68,0.0,0.002089,381.23,10.72,0.3,0.027587,417.64,23.09,0.6,0.026135,347.81,7.85,0.1,0.012335,489.0
August,3,2:00,1.36,0.0,0.001868,401.31,9.96,0.12,0.01209,417.03,18.13,0.71,0.039365,320.98,5.02,0.1,0.020524,383.21
August,3,2:30,1.25,0.0,0.0,371.27,8.89,0.01,0.001511,474.06,13.58,0.54,0.040122,335.36,4.81,0.05,0.011196,386.35
August,3,3:00,0.89,0.01,0.016282,371.94,7.31,0.2,0.027075,485.18,12.82,0.42,0.033061,327.51,3.6,0.05,0.014752,176.48
August,3,3:30,1.79,0.01,0.005556,316.53,3.71,0.01,0.003169,458.82,12.03,0.09,0.007592,322.17,2.9,0.04,0.01287,202.68
August,3,4:00,2.56,0.05,0.02074,280.31,3.46,0.07,0.020402,435.19,12.77,0.06,0.004883,301.55,2.86,0.17,0.058937,214.36
August,3,4:30,2.82,0.03,0.011111,270.91,3.42,0.06,0.018556,369.01,12.19,0.13,0.010289,316.69,4.83,0.36,0.074955,215.5
August,3,5:00,3.01,0.07,0.024151,266.65,3.66,0.09,0.023388,408.28,15.45,0.03,0.001667,287.05,5.01,0.26,0.05208,249.66
August,3,5:30,2.98,0.2,0.068445,285.33,6.43,0.43,0.066658,492.22,19.44,0.21,0.010902,263.82,5.49,0.09,0.015659,219.63
August,3,6:00,3.38,0.27,0.079235,276.73,7.76,0.49,0.063001,382.11,29.57,0.0,0.0,277.6,9.18,0.07,0.007858,369.06
August,3,6:30,4.77,0.8,0.168462,263.28,12.39,2.58,0.208552,438.55,46.28,0.43,0.009226,273.94,13.87,0.09,0.006727,354.11
August,3,7:00,10.71,0.95,0.089108,250.51,28.24,0.69,0.024376,352.2,87.61,0.0,0.0,261.35,30.43,0.43,0.014039,370.41
August,3,7:30,16.07,1.26,0.078659,234.96,43.54,2.89,0.066309,358.25,152.45,0.25,0.001628,259.89,63.29,1.0,0.015863,295.53
August,3,8:00,35.94,2.27,0.063105,222.89,64.41,3.94,0.061223,346.57,266.21,0.17,0.000627,286.6,121.14,0.89,0.007378,245.47
August,3,8:30,62.29,5.5,0.08831,262.5,88.75,6.88,0.077545,347.43,390.42,0.16,0.000403,316.5,170.67,2.58,0.015111,272.33
August,3,9:00,127.35,10.09,0.079266,263.63,128.27,11.74,0.091511,272.28,536.69,0.36,0.000677,328.11,263.25,3.7,0.014048,275.58
August,3,9:30,181.5,20.62,0.113623,284.71,174.71,13.8,0.078993,309.16,727.83,12.2,0.01676,303.86,337.29,6.37,0.018899,288.17
August,3,10:00,240.48,23.82,0.099063,289.18,205.47,17.03,0.082887,316.72,972.13,16.47,0.016942,305.4,444.67,7.5,0.016863,301.17
August,3,10:30,248.72,24.73,0.099435,288.79,227.78,20.73,0.091027,366.37,1088.77,30.12,0.027662,312.52,516.68,16.82,0.032552,306.74
August,3,11:00,262.38,23.98,0.09139,297.4,262.3,18.19,0.069353,368.73,1163.64,14.97,0.012862,330.94,569.08,13.6,0.023893,310.18
August,3,11:30,261.82,23.87,0.091181,305.7,385.68,40.27,0.104401,354.36,1180.41,18.4,0.015589,346.01,595.99,10.03,0.016834,332.03
August,3,12:00,264.93,24.52,0.092563,298.43,475.26,47.02,0.098935,351.84,1183.71,17.73,0.014979,347.26,609.14,12.42,0.020397,331.0
August,3,12:30,265.52,24.42,0.091985,303.79,509.98,22.66,0.044429,358.28,1176.85,20.81,0.017681,349.75,619.9,11.52,0.018585,334.43
August,3,13:00,268.61,24.89,0.092671,304.47,525.16,21.94,0.041785,358.44,1172.02,12.93,0.011035,351.26,617.59,9.55,0.015465,333.59
August,3,13:30,273.34,25.34,0.092696,313.26,524.22,24.35,0.046458,358.74,1169.84,16.56,0.014158,353.44,612.61,9.76,0.015926,333.11
August,3,14:00,276.29,25.77,0.093263,314.34,539.69,23.39,0.043348,357.52,1174.7,12.84,0.010932,356.9,620.14,6.85,0.011046,332.39
August,3,14:30,283.07,27.2,0.096076,315.13,573.48,25.54,0.04453,359.49,1172.18,18.51,0.015791,355.65,626.34,10.44,0.016667,335.21
August,3,15:00,278.72,26.27,0.094266,314.81,562.35,22.79,0.040525,361.51,1169.12,8.88,0.007593,355.12,621.54,7.96,0.012813,334.79
August,3,15:30,282.02,26.35,0.093438,314.82,583.86,20.43,0.034987,362.68,1167.51,4.89,0.004188,356.83,616.77,5.87,0.009519,335.61
August,3,16:00,277.18,25.46,0.09187,319.06,574.7,20.43,0.035542,364.78,1168.32,5.09,0.004355,355.91,617.21,3.27,0.005293,337.71
August,3,16:30,275.42,25.31,0.091902,311.68,574.75,21.42,0.037268,368.72,1143.93,5.26,0.0046,356.46,601.06,4.53,0.007538,338.29
August,3,17:00,259.68,26.48,0.101988,314.33,563.68,20.77,0.036853,366.3,1088.12,7.11,0.006539,344.85,596.35,3.36,0.005639,340.29
August,3,17:30,241.61,24.58,0.101743,306.21,550.6,54.91,0.099731,362.84,1028.7,3.63,0.003528,345.39,568.15,3.68,0.006475,329.19
August,3,18:00,210.07,23.95,0.114014,308.56,537.54,54.26,0.100942,363.31,972.28,4.76,0.004893,342.42,539.24,2.23,0.004137,328.18
August,3,18:30,176.26,19.39,0.110002,318.25,494.1,28.4,0.057475,379.43,879.16,5.74,0.006535,339.75,478.05,1.53,0.003197,327.63
August,3,19:00,129.41,13.29,0.102661,323.96,433.73,29.75,0.068602,373.51,780.01,7.02,0.008995,357.4,443.27,4.47,0.010076,323.21
August,3,19:30,101.84,10.72,0.105228,315.29,384.68,26.02,0.067643,324.42,686.71,5.97,0.008689,363.74,389.93,6.58,0.016863,327.15
August,3,20:00,74.31,7.56,0.101678,283.38,338.62,22.86,0.067497,328.87,605.21,1.82,0.003013,338.33,355.52,6.89,0.019375,323.29
August,3,20:30,57.62,6.9,0.119807,304.89,290.96,19.87,0.068282,331.09,508.81,0.43,0.000848,343.79,311.53,6.45,0.020695,328.6
August,3,21:00,48.71,5.95,0.122071,302.09,252.21,17.98,0.0713,304.19,385.92,0.25,0.000645,340.54,254.49,6.34,0.02491,331.61
August,3,21:30,35.23,4.32,0.122486,297.39,169.89,10.82,0.063695,355.31,327.89,0.12,0.00038,337.85,187.88,3.25,0.017293,333.78
August,3,22:00,24.09,2.7,0.111943,294.32,104.61,6.41,0.06125,352.62,253.51,0.17,0.000675,327.1,151.5,2.64,0.017428,330.3
August,3,22:30,18.13,3.29,0.1815,289.28,85.8,5.4,0.062886,384.77,205.58,0.14,0.0007,325.15,124.69,1.21,0.009741,330.68
August,3,23:00,15.68,2.42,0.154339,288.75,61.59,3.62,0.058765,357.15,155.09,0.05,0.000317,321.95,101.2,1.23,0.012187,323.7
August,3,23:30,11.66,0.7,0.060076,314.92,53.49,3.11,0.058067,352.64,117.14,0.05,0.000413,329.22,77.09,1.55,0.020127,302.11
August,4,0:00,6.8,0.08,0.011413,495.37,31.35,1.55,0.049602,374.16,69.67,0.06,0.000824,350.7,50.44,0.74,0.01468,403.07
August,4,0:30,4.82,0.05,0.011259,320.6,26.88,1.4,0.052211,370.36,44.88,0.0,0.0,350.22,28.32,0.0,0.0,490.16
August,4,1:00,3.24,0.02,0.006405,315.27,17.11,0.79,0.046461,378.3,31.16,0.0,0.0,363.94,15.0,0.07,0.004658,618.48
August,4,1:30,2.72,0.06,0.022914,309.36,10.49,0.51,0.048417,398.92,21.98,0.06,0.002801,336.36,9.56,0.22,0.022873,778.85
August,4,2:00,2.49,0.02,0.009735,376.04,7.54,0.25,0.033422,406.0,17.81,0.51,0.028453,319.81,6.41,0.14,0.022078,776.72
August,4,2:30,2.06,0.0,0.0,289.97,5.73,0.13,0.023026,487.85,15.23,0.18,0.011603,321.52,4.99,0.01,0.001151,716.83
August,4,3:00,1.98,0.0,0.0,326.83,4.71,0.1,0.02153,458.35,12.53,0.18,0.014042,324.8,1.99,0.0,0.001093,452.09
August,4,3:30,1.92,0.07,0.035294,336.73,4.5,0.02,0.004495,419.05,12.59,0.03,0.002522,334.2,0.98,0.0,0.0,430.54
August,4,4:00,2.08,0.06,0.031154,329.71,4.02,0.06,0.016086,364.11,11.96,0.14,0.011714,341.69,0.96,0.02,0.023083,472.39
August,4,4:30,2.38,0.04,0.017647,339.9,4.16,0.07,0.016411,376.68,13.11,0.03,0.002086,305.34,0.98,0.0,0.0,397.65
August,4,5:00,2.69,0.08,0.030911,374.75,3.75,0.07,0.017728,418.04,13.01,0.12,0.009296,322.35,0.92,0.0,0.0,390.63
August,4,5:30,3.27,0.15,0.046283,393.25,4.1,0.19,0.046666,433.98,15.62,0.36,0.022782,371.13,1.11,0.0,0.0,388.45
August,4,6:00,3.27,0.29,0.088442,371.92,6.03,0.28,0.046614,396.06,26.41,0.13,0.004756,289.14,7.39,0.0,0.0,737.25
August,4,6:30,5.14,0.84,0.163649,328.73,9.75,2.36,0.24175,420.96,40.48,0.22,0.005513,275.47,12.06,0.5,0.04143,533.87
August,4,7:00,11.45,1.11,0.097219,319.3,24.06,0.65,0.027146,391.63,74.62,0.08,0.001052,286.67,28.19,0.11,0.003749,375.3
August,4,7:30,16.11,1.37,0.085134,278.2,36.16,1.93,0.053353,361.19,133.95,0.44,0.003293,285.36,59.44,0.3,0.005118,294.64
August,4,8:00,35.24,2.44,0.069254,258.37,57.7,2.8,0.048557,340.84,236.6,0.24,0.001022,305.56,119.1,1.09,0.009128,314.56
August,4,8:30,50.65,3.84,0.075868,286.45,88.31,5.83,0.066069,339.68,329.87,0.12,0.000349,324.44,159.78,1.11,0.006947,319.12
August,4,9:00,102.31,8.37,0.081771,289.92,119.23,9.74,0.08171,314.21,437.2,0.27,0.000611,349.95,227.57,0.98,0.004314,281.95
August,4,9:30,145.16,12.01,0.082764,287.59,173.64,14.14,0.081426,340.15,564.22,4.84,0.008575,309.79,299.39,2.06,0.006873,288.37
August,4,10:00,189.67,19.5,0.102809,285.63,201.76,15.15,0.075077,327.92,771.61,6.51,0.008443,302.66,389.95,3.23,0.008286,300.31
August,4,10:30,224.73,22.74,0.101176,287.35,214.97,16.87,0.078462,343.06,919.95,15.09,0.016407,312.05,462.9,8.96,0.019364,301.13
August,4,11:00,220.64,22.33,0.101191,293.51,242.92,13.7,0.056414,343.12,1001.58,15.06,0.015036,326.4,519.28,7.19,0.013854,314.15
August,4,11:30,236.06,22.33,0.094578,296.3,262.86,22.92,0.087189,331.21,1049.66,12.44,0.01185,344.1,538.87,10.95,0.020327,331.88
August,4,12:00,226.58,20.56,0.09072,298.66,269.08,22.04,0.081909,338.58,1055.28,12.92,0.012245,344.62,544.86,7.66,0.014055,330.19
August,4,12:30,231.26,22.11,0.095614,293.8,321.43,23.08,0.071806,339.59,1059.98,20.91,0.019724,347.97,547.54,9.49,0.017325,334.4
August,4,13:00,221.83,20.04,0.090355,300.12,463.34,11.52,0.024863,342.83,1077.88,16.73,0.015523,348.59,542.22,9.14,0.016856,333.78
August,4,13:30,222.98,20.95,0.09395,298.53,496.61,15.27,0.030741,343.11,1068.81,17.74,0.016601,349.88,533.13,11.62,0.021802,338.01
August,4,14:00,232.08,20.82,0.089689,299.28,523.15,15.09,0.028853,342.7,1083.0,14.96,0.013814,350.99,542.14,7.04,0.012977,334.94
August,4,14:30,226.15,20.28,0.089692,304.1,556.37,14.82,0.026638,346.49,1065.56,12.39,0.011627,354.03,542.37,6.46,0.011902,335.86
August,4,15:00,227.19,20.32,0.089429,305.27,572.58,14.76,0.025779,344.9,1073.48,11.3,0.010525,354.92,541.91,5.19,0.009576,337.24
August,4,15:30,223.92,20.34,0.09083,307.34,562.11,15.08,0.026823,348.38,1061.13,11.21,0.010566,355.08,535.08,6.1,0.011403,335.98
August,4,16:00,233.16,13.27,0.056906,313.76,564.08,14.04,0.024893,350.1,1057.94,10.12,0.009568,355.25,541.49,3.78,0.006989,337.08
August,4,16:30,219.23,19.66,0.089697,313.81,547.03,15.11,0.027615,352.68,987.24,9.89,0.010014,353.95,536.76,4.4,0.008205,339.32
August,4,17:00,199.22,20.03,0.100535,306.9,517.59,15.17,0.029309,355.6,942.14,11.37,0.012064,345.74,506.34,1.12,0.002205,328.31
